Gene Name	fr	rf	star
ABI1	3.264498	3.294976	3.677202
ABI1P1	0	0	0
ABI2	0.323173	0.325513	0.40871
ABI3	2.665125	2.684422	3.258774
ABI3BP	0	0	0
ABITRAM	0.273918	0.275901	0.334195
ABITRAMP1	0	0	0
ABL1	0.052806	0.053154	0.189465
ABL2	0.075975	0.076525	0.109999
ABLIM1	1.360628	1.37048	1.679735
ABLIM2	0	0	0
ABLIM3	0.805215	0.811045	1.022155
ABO	0.023397	0.023567	0
ABR	0.085559	0.03549	0.109815
ABRA	0	0	0
ABRACL	4.453074	4.485317	5.446616
ABRAXAS1	0.779188	0.784831	0.97175
ABRAXAS2	1.228887	1.237785	1.502259
ABT1	0.427544	0.430639	0
ABT1P1	0	0	0
ABTB1	3.72757	3.75456	5.010338
ABTB2	0.004287	0.004228	0.022123
ACAA1	0	0	0.026188
ACAA2	0.099112	0.09983	0.122336
ACAA2P1	0	0	0
ACACA	0	0	0
ACACB	0.103874	0.104626	0.130364
ACAD10	0.015877	0.015992	0.022143
ACAD11	0.001858	0.001872	0.002711
ACAD8	0	0	0
ACAD9	0.340722	0.343189	0.416134
ACADL	0	0	0
ACADM	0.054612	0.055008	0.019526
ACADS	0.041128	0.043681	0.08083
ACADSB	0.071674	0.072616	0.063128
ACADVL	1.631127	1.642937	1.995054
ACAN	0	0	0
ACAP1	0	0	0.062777
ACAP2	2.09779	2.112979	2.340777
ACAP3	0	0	0
ACAT1	3.502718	3.528064	4.362652
ACAT2	0.124825	0.128149	0.579693
ACBD3	0.185204	0.187206	0.235375
ACBD3-AS1	0	0	0
ACBD4	0	0	0
ACBD5	0.556409	0.560438	0.687807
ACBD6	0.274857	0.276847	0.33495
ACBD7	0.011662	0.011747	0.04776
ACBD7-DCLRE1CP1	0	0	0
ACCS	0	0	0
ACCSL	0	0	0
ACD	0.669852	0.674702	0.819305
ACE	0	0	0
ACE2	0.000747	0.000504	0.000841
ACE3P	0.028906	0.028099	0.040696
ACER1	0	0	0
ACER2	0	0	0
ACER2P1	0	0	0
ACER3	0.02253	0.022693	0.027097
ACHE	0.209838	0.211358	0.294751
ACIN1	1.524766	1.535806	1.927751
ACKR1	0	0	0
ACKR2	0.013094	0.013175	0.022159
ACKR3	0	0	0
ACKR4	0.154938	0.15606	0.049767
ACKR4P1	0.209255	0.21077	0.111466
ACLY	0.851893	0.858062	1.051232
ACMSD	0	0	0
ACNATP	0	0	0
ACO1	0.032047	0.032279	0.04852
ACO2	0.086796	0.087179	0.472447
ACOD1	0	0	0
ACOT1	0	0.298641	0
ACOT11	0.010365	0.010352	0.010765
ACOT12	0	0	0
ACOT13	0.062879	0.063334	0.088326
ACOT2	0.765737	0.476591	1.158884
ACOT4	0.032706	0.032943	0.034756
ACOT6	0.169898	0.170923	0.309049
ACOT7	1.213428	1.222215	1.484161
ACOT8	1.564073	1.575397	1.913039
ACOT9	0.033212	0.033708	0.049251
ACOX1	0.22496	0.226589	0.301508
ACOX2	0	0	0
ACOX3	0	0	0
ACOXL	0.002653	0.002672	0.050145
ACOXL-AS1	0	0	0
ACP1	14.055102	14.156869	17.347437
ACP2	0.523241	0.527029	0.639983
ACP3	0.158821	0.159971	0.194256
ACP4	0	0	0
ACP5	0.541559	0.545481	0.662389
ACP6	0	0	0
ACP7	0	0	0
ACR	0	0	0
ACRBP	0.904079	0.910625	1.135823
ACRP1	0	0	0.031074
ACRV1	0.00321	0.003233	0.043878
ACSBG1	0.021941	0.0221	0.043041
ACSBG2	0.01495	0.015058	0.018285
ACSF2	0	0	0
ACSF3	0	0	0
ACSL1	1.069286	1.074103	1.304306
ACSL3	0.006174	0.006218	0.005098
ACSL4	2.099305	2.114505	2.597455
ACSL5	0.028562	0.02947	0.194412
ACSL6	2.002701	2.016402	2.725634
ACSM1	0	0	0
ACSM2A	0	0.001601	0
ACSM2B	0.117804	0.115008	0.024125
ACSM3	0.055505	0.055907	0.073547
ACSM4	0.013348	0.012823	0.01489
ACSM5	0.035083	0.034279	0.214857
ACSM5P1	0	0	0
ACSM6	0	0	0
ACSS1	0.286739	0.288816	0.353345
ACSS2	0	0	0.01797
ACSS3	0	0	0
ACTA1	0	0	0.101122
ACTA2	0.00055	0.000484	0.009781
ACTA2-AS1	0	0	0
ACTB	191.081085	191.714461	234.188495
ACTBL2	0	0	0
ACTBP1	0	0	0
ACTBP10	0	0	0
ACTBP11	0	0	0.011557
ACTBP12	0	0	0
ACTBP14	0	0	0
ACTBP15	0	0	0
ACTBP2	0.033724	0.033968	0
ACTBP3	0	0	0
ACTBP4	0.007397	0.00745	0.054281
ACTBP6	0	0	0
ACTBP7	0	0	0.025825
ACTBP8	0	0	0
ACTBP9	0	0	0
ACTC1	0	0	0
ACTE1P	0.000429	0.000432	0
ACTG1	20.38262	20.438402	12.893883
ACTG1P1	0	0	0
ACTG1P10	0.056674	0.057084	0.069318
ACTG1P11	0.009103	0.006422	0
ACTG1P12	0.020369	0.020517	0
ACTG1P13	0	0	0
ACTG1P14	0	0	0.021645
ACTG1P15	0	0	0
ACTG1P16	0	0	0.156149
ACTG1P17	0.00796	0.008017	0
ACTG1P18	0	0	0
ACTG1P19	0	0	0
ACTG1P2	0.051468	0.047513	0
ACTG1P20	0	0	0
ACTG1P21	0	0	0
ACTG1P22	0	0	0
ACTG1P23	0	0	0
ACTG1P24	0	0	0
ACTG1P25	0.001187	0.001196	0
ACTG1P3	0	0	0
ACTG1P4	0	0	0
ACTG1P9	0	0	0
ACTG2	0.002517	0.002535	0.014999
ACTL10	0	0	0
ACTL11P	0.016429	0.016548	0.035165
ACTL6A	0.027794	0.027945	0.267386
ACTL6B	0.000225	0.000226	0.00644
ACTL7A	0	0	0
ACTL7B	0	0	0
ACTL8	0	0	0
ACTL9	0	0	0
ACTN1	2.939282	2.960564	3.654633
ACTN1-DT	0.018209	0.018341	0
ACTN2	0.005035	0.005103	0.025779
ACTN3	0.005401	0.00544	0.012031
ACTN4	0	0.111677	0.885435
ACTN4P1	0	0	0
ACTP1	0	0	0
ACTR10	1.821319	1.834506	2.316954
ACTR1A	0.849387	0.855537	1.038897
ACTR1AP1	0	0	0
ACTR1B	0	0	0.134734
ACTR2	4.648791	4.680672	19.495339
ACTR3	6.445259	6.493154	8.683464
ACTR3-AS1	0.048056	0.048168	0.255183
ACTR3B	0.012057	0.01208	0.072954
ACTR3BP1	0	0	0
ACTR3BP2	0	0	0
ACTR3BP3	0	0	0
ACTR3BP4	0	0	0
ACTR3BP5	0	0	0
ACTR3BP6	0	0	0
ACTR3BP7	0	0	0
ACTR3C	0	0	0
ACTR3P1	0	0	0
ACTR3P2	0	0	0
ACTR3P3	0	0	0
ACTR5	0.073833	0.074368	0.979991
ACTR6	1.20486	1.213335	0.791533
ACTR6P1	0	0	0
ACTR8	0.67254	0.677409	0.822148
ACTRT1	0	0	0
ACTRT1P1	0	0	0
ACTRT2	0	0	0
ACTRT3	0	0	0
ACVR1	0.011858	0.011876	0.554076
ACVR1B	0.019021	0.019158	0.853941
ACVR1C	0.010273	0.010361	0.104403
ACVR2A	0.26308	0.264985	0.38536
ACVR2B	0.156826	0.136536	1.370882
ACVR2B-AS1	0	0	0
ACVRL1	0	0	0
ACY1	0.07743	0.077991	0.08435
ACY3	0	0	0
ACYP1	0	0	0.002254
ACYP2	0.019222	0.019079	0.07933
ADA	2.120489	2.135844	2.598227
ADA2	0.731756	0.737054	0.905989
ADAD1	0	0	0
ADAD1P1	0	0	0
ADAD1P2	0	0	0
ADAD2	0	0	0
ADAL	0.030043	0.030261	0.323448
ADAM10	0.056036	0.058144	0.073903
ADAM11	0	0	0
ADAM12	0.243127	0.244887	0.026237
ADAM15	0	0	0
ADAM17	0.417423	0.420446	0.57708
ADAM18	0.009833	0.009904	0.005023
ADAM19	0.168022	0.169239	0.219883
ADAM1A	0	0	0
ADAM1B	0	0	0
ADAM2	0	0	0
ADAM20	0	0	0
ADAM20P1	0	0	0
ADAM20P2	0	0	0
ADAM20P3	0	0	0
ADAM21	0	0	0
ADAM21P1	0	0	0
ADAM22	0	0	0
ADAM23	0	0	0
ADAM24P	0	0	0.016255
ADAM28	0.027469	0.027668	0.060566
ADAM29	0	0	0
ADAM30	0	0	0
ADAM32	0	0	0
ADAM33	0	0	0
ADAM3A	0.00218	0.002184	0.012648
ADAM3B	0	0	0.189714
ADAM5	0.004265	0.004296	0.01566
ADAM6	0	0	0
ADAM7	0.006133	0.006123	0.0256
ADAM7-AS1	0	0	0.024423
ADAM7-AS2	0.000111	0.000112	0.001642
ADAM8	0.039545	0.039832	0.048368
ADAM9	0.015829	0.015944	0.028758
ADAMDEC1	0.004681	0.004715	0.015791
ADAMTS1	0	0	0
ADAMTS10	0	0	0
ADAMTS12	0	0	0
ADAMTS13	0	0	0
ADAMTS14	0	0	0
ADAMTS15	0	0	0
ADAMTS16	0	0	0
ADAMTS16-DT	0	0.000823	0
ADAMTS17	0	0	0
ADAMTS18	0.004349	0.004381	0.014321
ADAMTS19	0	0	0
ADAMTS19-AS1	0	0	0
ADAMTS2	0.020483	0.020631	0.025053
ADAMTS20	0	0	0
ADAMTS3	0.083395	0.083999	0.102002
ADAMTS4	0	0	0
ADAMTS5	0.350592	0.35313	0.428471
ADAMTS6	0	0	0
ADAMTS7	0	0	0
ADAMTS7P1	0.018894	0.01903	0.038264
ADAMTS7P3	0	0	0
ADAMTS7P4	0	0	0
ADAMTS8	0	0	0
ADAMTS9	0.130396	0.13134	0.163875
ADAMTS9-AS1	0.0018	0.001816	0.019945
ADAMTS9-AS2	0.010489	0.01056	0.071144
ADAMTSL1	0	0	0
ADAMTSL2	0	0	0
ADAMTSL3	0.003924	0.003952	0
ADAMTSL4	0	0	0
ADAMTSL4-AS1	0.018271	0.018688	0.034142
ADAMTSL5	0	0	0
ADAP1	0.087182	0.100059	0.070478
ADAP2	0	0	0
ADAR	2.939587	2.960871	3.229887
ADARB1	0.014275	0.014378	0.01746
ADARB2	0.007256	0.007375	0.023959
ADARB2-AS1	0.000985	0.000993	0.016248
ADAT1	0.264521	0.266436	0.319866
ADAT2	0	0	0.007798
ADAT3	0	0	0
ADCK1	0	0	0
ADCK2	0	0	0
ADCK5	0	0	0
ADCY1	0	0	0
ADCY10	0	0	0
ADCY10P1	0.027081	0.027277	0.044485
ADCY2	0.005192	0.005229	0.00635
ADCY3	0	0	0
ADCY4	0.005606	0.002775	0
ADCY5	0	0	0
ADCY6	0	0	0
ADCY6-DT	0	0	0
ADCY7	0.158598	0.159747	0.197793
ADCY8	0	0	0
ADCY9	0.012561	0.012652	0.015364
ADCYAP1	0	0	0.035177
ADCYAP1R1	0	0	0
ADD1	5.568646	5.608967	6.831662
ADD2	1.262428	1.271569	1.623737
ADD3	5.80244	5.844453	7.216796
ADD3-AS1	0.001077	0.001085	0.015714
ADGB	0.018078	0.018037	0.067256
ADGB-DT	0	0	0
ADGRA1	0	0	0
ADGRA1-AS1	0	0	0
ADGRA2	0	0	0
ADGRA3	0	0	0
ADGRA3P1	0	0	0
ADGRB1	0	0	0
ADGRB2	0.001049	0.001057	0
ADGRB3	0.012932	0.013086	0.027348
ADGRB3-DT	0	0	0
ADGRD1	0	0	0
ADGRD1-AS1	0	0	0
ADGRD2	0	0	0
ADGRE1	0	0	0.039397
ADGRE2	0.134426	0.135399	0.177804
ADGRE3	0.316167	0.318456	0.411369
ADGRE4P	0.005647	0.005341	0.013017
ADGRE5	0.064132	0.064806	0.082782
ADGRF1	0	0	0
ADGRF2	0.015671	0.013116	0.010712
ADGRF3	0	0	0
ADGRF4	0	0	0.001767
ADGRF5	0.023749	0.023921	0.023493
ADGRF5-AS1	0	0	0
ADGRF5P1	0	0	0
ADGRF5P2	0	0	0
ADGRG1	1.171049	1.179528	2.810858
ADGRG2	0	0	0
ADGRG3	0.008732	0.008795	0
ADGRG4	0	0	0
ADGRG5	0	0	0
ADGRG6	0.028432	0.028638	0.034775
ADGRG7	0	0	0
ADGRL1	0	0	0
ADGRL1-AS1	0.014622	0.014728	0
ADGRL2	0	0	0
ADGRL3	0.001895	0.001909	0.009504
ADGRL3-AS1	0.006225	0.009562	0.024911
ADGRL4	0.0053	0.005339	0.018827
ADGRV1	0.003328	0.003352	0.00631
ADH1A	0	0	0.002505
ADH1B	0.031255	0.031482	0.038229
ADH1C	0.000801	0.000807	0
ADH4	0	0	0.004551
ADH5	0.095382	0.069404	0.134452
ADH5P2	0.074747	0.01473	0
ADH5P3	0	0	0
ADH5P4	0.012556	0.138103	0
ADH5P5	0	0	0
ADH6	0.012416	0.012506	0.36278
ADH7	0	0	0.004278
ADHFE1	0.00658	0.006628	0.009841
ADI1	0.099294	0.100013	0.318075
ADI1P1	0	0	0
ADI1P2	0	0	0
ADI1P3	0	0	0
ADIG	0.000627	0.000631	0
ADIPOQ	0.007577	0.003388	0.040226
ADIPOQ-AS1	0.001853	0	0
ADIPOR1	27.76605	27.967093	34.993271
ADIPOR1P1	0	0	0
ADIPOR1P2	0	0	0
ADIPOR2	0	0	0.34489
ADIRF	0.054168	0.054547	0
ADIRF-AS1	0.004192	0.012018	0
ADK	0.830453	0.836466	1.296065
ADM	0.44989	0.453147	0.872439
ADM2	0.011436	0.011518	0.018867
ADM5	0	0	0
ADNP	0.41364	0.416635	0.50581
ADNP-AS1	0.016467	0.019273	0.021604
ADNP2	0.332075	0.33448	0.593426
ADO	0.034449	0.034699	0.042136
ADORA1	0	0	0
ADORA2A	0.011963	0.012049	0.005197
ADORA2A-AS1	0.003357	0.003381	0.035413
ADORA2B	0	0	0
ADORA2BP1	0	0	0
ADORA3	0	0	0
ADPGK	0.13844	0.139443	0.169328
ADPGK-AS1	0	0	0
ADPRH	0	0	0.012158
ADPRHL1	0	0	0
ADPRM	0.07179	0.07231	0.126412
ADPRS	0.703332	0.708425	0.858809
ADRA1A	0	0	0
ADRA1B	0	0	0
ADRA1D	0.010824	0.010902	0.22463
ADRA2A	0	0	0
ADRA2B	0	0	0
ADRA2C	0	0	0
ADRB1	0	0	0.651253
ADRB2	0	0	0
ADRB3	0	0	0
ADRM1	1.846857	1.860229	2.262152
ADSL	0.191563	0.19295	0.216168
ADSS1	0	0	0
ADSS2	1.883188	1.896823	2.380692
ADTRP	0	0	0
AEBP1	0	0	0
AEBP2	0.280821	0.282855	0.163184
AEN	0	0	0
AFAP1	0.204735	0.206218	0.250415
AFAP1-AS1	0	0	0.001346
AFAP1L1	0.064615	0.065082	0.084317
AFAP1L2	0.059437	0.059868	0.078642
AFDN	0.373554	0.376259	0.478912
AFDN-DT	0.178902	0.180197	0.229772
AFF1	2.126081	2.141475	2.752967
AFF1-AS1	0.024435	0.024612	0.069562
AFF2	0.012264	0.012244	0.039968
AFF3	0	0	0.024034
AFF4	0.184226	0.18556	0.233176
AFG1L	0	0	0
AFG3L1P	0.000805	0.000855	0.001467
AFG3L2	0.264479	0.266394	0.365561
AFG3L2P1	0.00023	0.000232	0.012542
AFM	0	0	0
AFMID	0	0	0
AFP	0	0	0
AFTPH	1.087616	1.09691	1.822042
AFTPH-DT	0.032429	0.032664	0.065568
AGA	0.838786	0.844859	1.066234
AGAP1	0.120807	0.121681	0.14776
AGAP1-IT1	0	0	0
AGAP10P	0.021043	0.03149	0.007631
AGAP11	0.004783	0.00481	0
AGAP12P	0.004	0.001505	0
AGAP13P	0.012478	0.020002	0
AGAP14P	0.001959	0.003959	0
AGAP2	0.120481	0.121354	0.156851
AGAP2-AS1	0	0	0
AGAP3	0	0	0
AGAP4	6.80E-05	0.001834	0.014164
AGAP5	0	4.90E-05	0
AGAP6	0.002102	0.001598	0.01259
AGAP7P	0.056473	0.056748	0.022322
AGAP9	0.00016	0.000301	0
AGBL1	0	0	0
AGBL1-AS1	0	0	0.003559
AGBL2	0.001541	0.001552	0
AGBL3	0.021371	0.021526	0.026139
AGBL4	0.021302	0.021456	0
AGBL4-AS1	0.006957	0.001655	0.002813
AGBL4-IT1	0.000108	0.000109	0.003091
AGBL5	0.017983	0.018113	0.021995
AGBL5-AS1	0	0	0
AGER	0	0	0
AGFG1	0.039936	0.040226	0.197438
AGFG2	0.054028	0.054419	0.066082
AGGF1	0.094885	0.095572	0.470359
AGGF1P1	0.014412	0.014516	0
AGGF1P10	0.001129	0.001137	0.012969
AGGF1P2	0	0	0
AGGF1P3	0	0	0.016006
AGGF1P4	0	0	0
AGGF1P5	0	0	0
AGGF1P6	0	0	0
AGGF1P7	0	0	0
AGGF1P8	0	0	0
AGGF1P9	0	0	0
AGK	0	0	0
AGKP1	0	0	0
AGKP2	0	0	0
AGL	0.551259	0.555251	0.530845
AGMAT	0.049883	0.051161	0.082218
AGMO	0	0	0
AGO1	0.265495	0.267418	0.324093
AGO2	1.152737	1.161083	1.452875
AGO3	0.046285	0.04662	0.056611
AGO4	0.783568	0.783833	0.947529
AGPAT1	0.077521	0.072404	0.767092
AGPAT2	0.165882	0.167083	0.202893
AGPAT3	0.553026	0.557031	0.901423
AGPAT4	0.041056	0.041331	0.066698
AGPAT4-IT1	0	0	0
AGPAT5	0.441969	0.44517	0.605187
AGPAT5P1	0	0	0
AGPS	0.478825	0.482292	0.668986
AGR2	0	0	0
AGR3	0	0	0
AGRN	0.008382	0.008442	0.010252
AGRP	0	0	0
AGT	0.002566	0.002612	0.009096
AGTPBP1	4.055351	4.084713	4.764131
AGTR1	0	0	0
AGTR2	0	0	0
AGTRAP	0.491224	0.49478	0.77471
AGXT	0	0	0
AGXT2	0	0	0
AHCTF1	0.881573	0.80089	1.263059
AHCTF1P1	0.294215	0.344574	0.004505
AHCY	0.762399	0.76792	0.930133
AHCYL1	1.311734	1.321232	1.512152
AHCYL2	0.228474	0.230129	0.27914
AHCYP1	0	0	0
AHCYP2	0	0	0
AHCYP3	0	0	0
AHCYP4	0	0	0
AHCYP5	0	0	0
AHCYP6	0.097469	0.101518	0.237693
AHCYP7	0	0	0
AHCYP8	0	0	0
AHDC1	0.077767	0.07833	0.108742
AHI1	0.226106	0.227743	0.154658
AHI1-DT	0.005814	0.005843	0.021901
AHNAK	1.248436	1.255449	1.538395
AHNAK2	0.01878	0.018916	0.02297
AHR	0.042892	0.043331	0.057229
AHRR	0.00542	0.00575	0.006759
AHSA1	0.335712	0.338143	0.41082
AHSA2P	0.506075	0.509265	5.789504
AHSG	0	0	0
AHSP	104.259582	105.014483	126.730433
AICDA	0.247402	0.249193	0.299646
AIDA	11.860162	14.294607	9.403072
AIDAP1	0.202479	0.309008	0
AIDAP2	0.105828	0	0
AIDAP3	0	0	0
AIF1	0	0	48.731459
AIF1L	0.263603	0.265511	0.336253
AIFM1	0.135233	0.136322	0.186031
AIFM1P1	0	0	0
AIFM2	0.006206	0.006251	0.009825
AIFM3	0	0	0
AIG1	0.007733	0.007789	0.025975
AIG1P1	0	0	0
AIM2	0.801274	0.807076	1.025647
AIMP1	1.137723	1.145961	1.392326
AIMP1P1	0	0	0
AIMP1P2	0	0	0
AIMP2	0	0	0
AIP	0.640515	0.645153	0.814143
AIPL1	0.007947	0.008005	0.124622
AIRE	0	0	0
AIRN	0	0	0
AJAP1	0.066402	0.066882	0.202165
AJM1	0.018321	0.018453	0.030214
AJUBA	0	0	0
AK1	0.003054	0.003079	0.003753
AK2	0.122977	0.114501	0.849985
AK2P1	0.48662	0.490143	0
AK2P2	0	0	0
AK3	0.352491	0.355018	0.345738
AK3P2	0	0	0
AK3P3	0	0	0
AK3P4	0	0	0
AK3P5	0	0	0
AK3P6	0.000814	0.00082	0.052278
AK4	0.002706	0.002726	0
AK4P1	0	0	0
AK4P2	0	0	0
AK4P3	0.002919	0.00294	0
AK4P4	0	0	0
AK4P5	0	0	0
AK4P6	0	0	0
AK5	0.074189	0.074726	0.163934
AK6	0.043339	0.048969	1.004136
AK7	0.133233	0.134198	0.187209
AK8	0	0	0
AK9	0.053204	0.05359	0.065075
AKAIN1	0.004242	0.004273	0.014664
AKAP1	0.207942	0.209448	0.307231
AKAP10	1.017268	1.024633	1.337507
AKAP11	0.921892	0.928567	1.131032
AKAP12	0.21489	0.216446	0.321326
AKAP13	0.351588	0.35255	0.493261
AKAP14	0.009135	0.009201	0.073955
AKAP17A	0	0	0
AKAP17A_1	0	0	0
AKAP17BP	0	0	0
AKAP3	0.030346	0.030565	0.036561
AKAP4	0.000182	0.003384	0.015563
AKAP5	0.057392	0.057807	0.070196
AKAP6	0	0	0
AKAP7	2.377394	2.394608	2.947276
AKAP8	0.049258	0.049615	0.043927
AKAP8L	0.19193	0.192942	0.243721
AKAP8P1	0	0	0
AKAP9	0.18573	0.18713	0.253618
AKIP1	0.2594	0.261278	0.317275
AKIRIN1	0.739326	0.74468	1.044776
AKIRIN1P1	0	0	0
AKIRIN1P2	0.141599	0.142624	0
AKIRIN2	3.142999	3.165756	4.127832
AKIRIN2P1	0	0	0
AKNA	0.792377	0.798114	0.969467
AKNAD1	0	0	0.001842
AKR1A1	0.666416	0.671241	1.02692
AKR1B1	0.667826	0.672661	1.484449
AKR1B10	0	0	0
AKR1B10P1	0	0	0
AKR1B10P2	0	0	0
AKR1B15	0.002337	0.002354	0.030748
AKR1B1P1	0	0	0
AKR1B1P2	0	0	0.033531
AKR1B1P3	0	0	0
AKR1B1P4	0.001207	0.001216	0.004454
AKR1B1P5	0	0	0
AKR1B1P6	0	0	0
AKR1B1P7	0	0	0
AKR1B1P8	0	0	0
AKR1C1	0.025323	0.025507	0.024001
AKR1C2	0	0	0
AKR1C3	1.526997	1.538054	2.063082
AKR1C4	0.000451	0.000454	0.001584
AKR1C6P	0	0	0.006032
AKR1C7P	0.005586	0.005626	0.011882
AKR1C8	0	0	0
AKR1D1	0	0	0.009492
AKR1D1P1	0.010625	0.010702	8.371797
AKR1E2	0	0	0
AKR7A2	0	0	0
AKR7A2P1	0	0	0
AKR7A2P2	0	0	0
AKR7A3	0	0	0
AKR7L	0.003662	0.003688	0.012517
AKT1	0.177202	0.178485	0.220325
AKT1S1	0.06946	0.069963	0.084957
AKT2	0.752314	0.757762	0.962322
AKT3	0.474434	0.448785	0.846343
AKT3-IT1	0	0	0
AKTIP	0.321807	0.324137	0.393607
ALAD	4.094237	4.123881	5.034779
ALAS1	1.007146	1.014438	1.231853
ALAS2	167.598499	168.812378	198.494992
ALB	1.192515	1.201262	2.782358
ALCAM	0.023533	0.023704	0.029712
ALDH16A1	0	0	0
ALDH18A1	0.000599	0.000604	0.073103
ALDH1A1	0.034377	0.034626	0.043771
ALDH1A2	0.010315	0.010358	0.047406
ALDH1A2-AS1	0.02297	0.023136	0.080879
ALDH1A3	0	0	0
ALDH1A3-AS1	0	0	0.003605
ALDH1B1	0	0	0
ALDH1L1	0	0	0
ALDH1L1-AS1	0	0	0
ALDH1L1-AS2	0.003131	0.003154	0.020257
ALDH1L2	0.008675	0.008738	0
ALDH2	0.013336	0.013433	0.019698
ALDH3A1	0	0	0
ALDH3A2	0.068014	0.068507	0.083189
ALDH3B1	0.296625	0.29846	0.197504
ALDH3B2	0	0	0
ALDH4A1	0.005725	0.005766	0.043073
