Gene Name	fr	rf	star
ABITRAM	0.310449	0.320322	0.342783
ABITRAMP1	0	0	0
ABL1	0.144125	0.154739	0.194765
ABL2	0.039148	0.040393	0.051638
ABLIM1	0.86535	0.893721	1.02054
ABLIM2	0.209438	0.216098	0.233379
ABLIM3	0.764156	0.788458	0.876038
ABO	0.017318	0.018159	0.002446
ABR	0.09213	0.084756	0.249349
ABRA	0	0	0.000914
ABRACL	3.949136	4.074726	4.500802
ABRAXAS1	0.746604	0.770347	0.845203
ABRAXAS2	0.834935	0.861488	0.953425
ABT1	0.052143	0.053801	0
ABT1P1	0	0	0
ABTB1	2.714404	2.800727	3.191088
ABTB2	0.011156	0.011447	0.062837
ACAA1	0.242293	0.249998	0.267529
ACAA2	0.295748	0.305206	0.117432
ACAA2P1	0	0	0
ACACA	0.002897	0.002989	0
ACACB	0.026414	0.027254	0.031615
ACAD10	0.017601	0.018112	0.007638
ACAD11	0	0	0
ACAD8	0	0	0
ACAD9	0.243672	0.251421	0.269051
ACADL	0	0	0
ACADM	0.014238	0.014668	0.020981
ACADS	0.259833	0.310946	0.366054
ACADSB	0.191553	0.198769	0.056413
ACADVL	0.671515	0.69287	0.94767
ACAN	0	0	0
ACAP1	0	0	0.409015
ACAP2	1.66989	1.722996	1.859519
ACAP3	0	0	0.002017
ACAT1	0.351996	0.362674	0.672323
ACAT2	0.526186	0.540897	0.202585
ACBD3	0.068129	0.07003	0.062065
ACBD3-AS1	0	0	0
ACBD4	0.092996	0.095954	0.105592
ACBD5	0.449918	0.464227	0.532009
ACBD6	1.480349	1.527427	1.54825
ACBD7	0.007502	0.007702	0.027659
ACBD7-DCLRE1CP1	0	0	0
ACCS	0.196879	0.20314	0.22862
ACCSL	0	0	0
ACD	0.186855	0.192798	0.206136
ACE	0	0	0
ACE2	0.012396	0.013064	0.014147
ACE3P	0.012676	0.01641	0.043095
ACER1	0	0	0
ACER2	0.052738	0.054415	0.075063
ACER2P1	0	0	0
ACER3	0.153486	0.159184	0.214067
ACHE	0.815618	0.836049	1.104473
ACIN1	0.45036	0.464682	0.522187
ACKR1	0.151421	0.156237	0.173913
ACKR2	0.095254	0.097537	0.018861
ACKR3	0.02235	0.023061	0.024678
ACKR4	0.009438	0.009738	0.014538
ACKR4P1	0.002798	0.002887	0.036488
ACLY	0.349766	0.36089	0.39748
ACMSD	0.008861	0.009143	0.004175
ACNATP	0	0	0
ACO1	0.006476	0.006682	0.010762
ACO2	0.023502	0.024249	0.021006
ACOD1	0	0	0
ACOT1	0.02906	0.029984	0
ACOT11	0.040844	0.039904	0.034559
ACOT12	0	0	0
ACOT13	0.01709	0.017634	0.022084
ACOT2	0.027745	0.028691	0.041498
ACOT4	0.00943	0.00973	0.013331
ACOT6	0.155546	0.160493	0.403569
ACOT7	0.328424	0.338868	0.38381
ACOT8	0.28969	0.298903	0.319862
ACOT9	0.14846	0.152988	0.155055
ACOX1	0.345155	0.356132	0.392012
ACOX2	0	0	0
ACOX3	0.005301	0.00547	0
ACOXL	0.003506	0.003618	0.043529
ACOXL-AS1	0.006102	0.006937	0.006146
ACP1	7.740951	7.891171	8.514668
ACP2	0	0	0.011105
ACP3	0.053325	0.055021	0.0637
ACP4	0.092737	0.095655	0.102294
ACP5	0.150059	0.154832	0.165689
ACP6	0	0	0
ACP7	0	0	0
ACR	0.003502	0.003614	0
ACRBP	0.442913	0.457013	0.52444
ACRP1	0	0	0
ACRV1	0.027754	0.028636	0.040019
ACSBG1	0.008449	0.008717	0.019211
ACSBG2	0	0	0
ACSF2	0	0	0
ACSF3	0.042722	0.044081	0.052242
ACSL1	1.086126	1.120667	1.267557
ACSL3	0.038667	0.039943	0.119815
ACSL4	0.703942	0.726329	0.781764
ACSL5	0.022314	0.022458	0.034547
ACSL6	0.129181	0.133289	0.179294
ACSM1	0	0	0
ACSM2A	0.060431	0.066217	0.065523
ACSM2B	0.060782	0.067558	0.024838
ACSM3	0.408343	0.421329	0.451844
ACSM4	0.002818	0.003034	0.010575
ACSM5	0.022646	0.023373	0.166597
ACSM5P1	0.005823	0.006008	0.017443
ACSM6	0	0	0
ACSS1	0	0	0.005416
ACSS2	0.202088	0.208515	0.239208
ACSS3	0.005862	0.006049	0.006473
ACTA1	0	0	0.014955
ACTA2	0.029184	0.030196	0.526208
ACTA2-AS1	0	0	0
ACTB	202.979838	208.475773	226.823113
ACTBL2	0	0	0
ACTBP1	0.003736	0.003855	0.009821
ACTBP10	0	0	0
ACTBP11	0.015751	0.016251	0.026239
ACTBP12	0	0	0
ACTBP14	0	0	0
ACTBP15	0	0	0
ACTBP2	0.045823	0.256939	0.047186
ACTBP3	0	0	0
ACTBP4	0.002812	0.002901	0.018629
ACTBP6	0	0	0
ACTBP7	0.058125	0.059974	0.066624
ACTBP8	0.167856	0.173194	0.184721
ACTBP9	0	0	0
ACTC1	0	0	0.015421
ACTE1P	0.013462	0.014079	0.014182
ACTG1	14.045611	13.68542	6.515995
ACTG1P1	0	0	0
ACTG1P10	0	0	0
ACTG1P11	0.223726	0.181099	0.00458
ACTG1P12	0	0	0
ACTG1P13	0	0	0
ACTG1P14	0	0	0
ACTG1P15	0	0	0
ACTG1P16	0	0	0
ACTG1P17	0.000597	0.000616	0.002987
ACTG1P18	0.054444	0.056175	0.060115
ACTG1P19	0	0	0
ACTG1P2	0.407506	0.347325	0.004029
ACTG1P20	0	0	0
ACTG1P21	0	0	0
ACTG1P22	0	0	0
ACTG1P23	0	0	0
ACTG1P24	0	0	0
ACTG1P25	0.012048	0.013601	0.002228
ACTG1P3	0	0	0
ACTG1P4	0	0	0
ACTG1P9	0	0	0
ACTG2	0.011348	0.011644	0.014405
ACTL10	0.092383	0.095321	0.102005
ACTL11P	0	0	0
ACTL6A	0.010839	0.010934	0.018886
ACTL6B	0.001198	0.001357	0.006712
ACTL7A	0	0	0
ACTL7B	0	0	0
ACTL8	0	0	0
ACTL9	0	0	0.026226
ACTN1	2.597336	2.679936	2.971493
ACTN1-DT	0.008111	0.008369	0.005196
ACTN2	0.004034	0.004171	0.009064
ACTN3	0.023781	0.02061	0.010548
ACTN4	0	0	0.552192
ACTN4P1	0	0	0
ACTP1	0	0	0
ACTR10	1.572202	1.622201	1.783536
ACTR1A	0.587318	0.605995	0.648778
ACTR1AP1	0	0	0
ACTR1B	0	0	0.04909
ACTR2	8.712642	8.988153	15.674435
ACTR3	4.977191	5.124732	5.64882
ACTR3-AS1	0.049834	0.05162	0.211656
ACTR3B	0.056103	0.056126	0.121024
ACTR3BP1	0	0	0
ACTR3BP2	0	0	0
ACTR3BP3	0	0	0
ACTR3BP4	0	0	0
ACTR3BP5	0	0	0
ACTR3BP6	0	0	0
ACTR3BP7	0	0	0
ACTR3C	0	0	0.002784
ACTR3P1	0	0	0
ACTR3P2	0.035025	0.036138	0
ACTR3P3	0	0	0
ACTR5	0.049526	0.051101	0.29324
ACTR6	0.198078	0.204572	0.642263
ACTR6P1	0	0	0
ACTR8	0.183633	0.189473	0.207034
ACTRT1	0	0	0
ACTRT1P1	0.009286	0.009581	0.010253
ACTRT2	0	0	0
ACTRT3	0	0	0.003724
ACVR1	0.15601	0.134648	0.21576
ACVR1B	0.093684	0.096663	0.413001
ACVR1C	0.024365	0.025202	0.122427
ACVR2A	0.047721	0.049238	0.057611
ACVR2B	0.249368	0.208881	0.818804
ACVR2B-AS1	0	0	0
ACVRL1	0.209475	0.216137	0.386839
ACY1	0.020248	0.019118	0.003593
ACY3	0	0	0
ACYP1	0.011051	0.011402	0.010552
ACYP2	0.377111	0.391171	0.711565
ADA	0.18778	0.193632	0.917313
ADA2	0.379951	0.392034	0.460742
ADAD1	0	0	0
ADAD1P1	0	0	0
ADAD1P2	0	0	0
ADAD2	0	0	0
ADAL	0.207849	0.214459	0.333386
ADAM10	0.144107	0.152536	0.217712
ADAM11	0	0	0
ADAM12	0.025017	0.025813	0.030706
ADAM15	0.005744	0.005926	0.007772
ADAM17	0.162968	0.168035	0.17101
ADAM18	0.004477	0.004563	0.004368
ADAM19	0.008482	0.008752	0.009386
ADAM1A	4.10E-05	1.70E-05	0.000245
ADAM1B	0	0	0
ADAM2	0	0	0
ADAM20	0	0	0
ADAM20P1	0	0	0
ADAM20P2	0	0	0
ADAM20P3	0	0	0
ADAM21	0	0	0
ADAM21P1	0	0	0
ADAM22	0	0	0
ADAM23	0.006374	0.006576	0.00419
ADAM24P	0	0	0.016482
ADAM28	0.025653	0.026469	0.029217
ADAM29	0	0	0
ADAM30	0	0	0
ADAM32	0	0	0
ADAM33	0	0	0
ADAM3A	0.005405	0.005598	0.011123
ADAM3B	0.00351	0.003621	0.032554
ADAM5	0.002091	0.002101	0.009701
ADAM6	0	0	0
ADAM7	0.002043	0.002102	0.014415
ADAM7-AS1	0.019682	0.020619	0.023194
ADAM7-AS2	0.00048	0.000495	0.000846
ADAM8	0.340572	0.351403	0.407944
ADAM9	0.042346	0.043692	0.060022
ADAMDEC1	0.002684	0.002769	0.01016
ADAMTS1	0.027064	0.027925	0.029883
ADAMTS10	0.080969	0.083544	0.089467
ADAMTS12	0	0	0.000956
ADAMTS13	0	0	0
ADAMTS14	0	0	0
ADAMTS15	0.015757	0.016258	0.017833
ADAMTS16	0.00497	0.005128	0.005487
ADAMTS16-DT	0	0	0.001303
ADAMTS17	0	0	0.004058
ADAMTS18	0.013567	0.016161	0.005711
ADAMTS19	0	0	0
ADAMTS19-AS1	0	0	0
ADAMTS2	0	0	0
ADAMTS20	0	0	0
ADAMTS3	0	0	0
ADAMTS4	0.001564	0	0.02666
ADAMTS5	0.02097	0.021637	0.027376
ADAMTS6	0.06644	0.068552	0.084603
ADAMTS7	0	0	0
ADAMTS7P1	0.037248	0.041531	0.099204
ADAMTS7P3	0.000692	0.001677	0
ADAMTS7P4	0.017148	0.013434	0.017643
ADAMTS8	0	0	0
ADAMTS9	0	0	0
ADAMTS9-AS1	0.002152	0.002376	0.004887
ADAMTS9-AS2	0.013523	0.013878	0.045337
ADAMTSL1	0.062857	0.064856	0.083714
ADAMTSL2	0	0	0
ADAMTSL3	0	0	0
ADAMTSL4	0	0	0
ADAMTSL4-AS1	0.018132	0.018691	0.032895
ADAMTSL5	0	0	0
ADAP1	0.357156	0.380816	0.359749
ADAP2	0	0	0.086532
ADAR	1.18577	1.223479	1.334898
ADARB1	0.170627	0.176053	0.193768
ADARB2	0.008063	0.008475	0.027377
ADARB2-AS1	0.001374	0.001418	0.006511
ADAT1	0.054166	0.055889	0.063855
ADAT2	0.024708	0.025494	0.04161
ADAT3	0	0	0
ADCK1	0.013146	0.013564	0.014515
ADCK2	0.076907	0.079353	0.084811
ADCK5	0	0	0
ADCY1	0.005083	0.005245	0.005483
ADCY10	0.015825	0.016328	0.033461
ADCY10P1	0.001328	0.001439	0.002502
ADCY2	0.029791	0.030738	0.040729
ADCY3	0.016921	0.017459	0.025328
ADCY4	0.039901	0.041431	0
ADCY5	0.036723	0.037891	0.040467
ADCY6	0	0	0
ADCY6-DT	0	0	0
ADCY7	0.160441	0.165543	0.190048
ADCY8	0	0	0
ADCY9	0.006202	0.006399	0.006848
ADCYAP1	0	0	0
ADCYAP1R1	0	0	0
ADD1	1.923487	1.984658	2.215164
ADD2	0.316771	0.326845	0.364893
ADD3	2.658004	2.742914	3.007064
ADD3-AS1	0.001335	0.001187	0.004079
ADGB	0.019719	0.022031	0.048427
ADGB-DT	0	0	0
ADGRA1	0	0	0
ADGRA1-AS1	0	0	0
ADGRA2	0	0	0.006846
ADGRA3	0	0	0
ADGRA3P1	0	0	0
ADGRB1	0	0	0
ADGRB2	0	0	0
ADGRB3	0.02317	0.02405	0.042444
ADGRB3-DT	0	0	0
ADGRD1	0	0	0
ADGRD1-AS1	0	0	0
ADGRD2	0	0	0
ADGRE1	0.359034	0.370452	0.405208
ADGRE2	0.136313	0.135009	0.147493
ADGRE3	0.612345	0.631819	0.675773
ADGRE4P	0.012495	0.00781	0.019018
ADGRE5	0.048807	0.059444	0.183165
ADGRF1	0	0	0
ADGRF2	0.008345	0.007841	0.012946
ADGRF3	0	0	0
ADGRF4	0	0	0.000723
ADGRF5	0.156381	0.161354	0.179887
ADGRF5-AS1	0	0	0
ADGRF5P1	0	0	0
ADGRF5P2	0	0	0
ADGRG1	0.078378	0.080871	0.088838
ADGRG2	0	0	0
ADGRG3	0.003035	0.003131	0.072654
ADGRG4	0	0	0
ADGRG5	0.129281	0.133393	0.142747
ADGRG6	0.059253	0.061138	0.074432
ADGRG7	0.004747	0.004897	0.005241
ADGRL1	0	0	0
ADGRL1-AS1	0.013139	0.01352	0
ADGRL2	0.027318	0.028187	0.030163
ADGRL3	0.024406	0.025182	0.029872
ADGRL3-AS1	0.014117	0.020286	0.071812
ADGRL4	0.013381	0.01389	0.024584
ADGRV1	0.00081	0.000835	0.000894
ADH1A	0	0	0.001645
ADH1B	0.032424	0.033455	0.020842
ADH1C	0.030572	0.031701	0.034989
ADH4	0.018155	0.018732	0.022946
ADH5	0.109563	0.110123	0.278746
ADH5P2	0	0	0
ADH5P3	0	0	0
ADH5P4	0.004773	0.012214	0
ADH5P5	0	0.013237	0
ADH6	0.033626	0.035526	0.481838
ADH7	0.000858	0.000885	0.001397
ADHFE1	0.000272	0.000281	0.002702
ADI1	0.028823	0.031461	0.011821
ADI1P1	0	0	0
ADI1P2	0	0	0
ADI1P3	0	0	0
ADIG	0	0	0
ADIPOQ	0.026773	0.029549	0.044779
ADIPOQ-AS1	0	0	0
ADIPOR1	33.271189	34.268694	37.7381
ADIPOR1P1	0	0	0
ADIPOR1P2	0	0	0
ADIPOR2	0.128308	0.129324	0.326747
ADIRF	1.116642	1.153036	0.682018
ADIRF-AS1	0.023574	0.017337	0
ADK	1.025302	1.057909	1.152928
ADM	0.169755	0.175153	0.187435
ADM2	0	0	0
ADM5	0	0	0
ADNP	0.918866	0.948088	1.012558
ADNP-AS1	0.00278	0.003764	0.007762
ADNP2	0.082904	0.085353	0.158094
ADO	0.904633	0.933402	0.999508
ADORA1	0	0	0
ADORA2A	0.032479	0.033512	0.003564
ADORA2A-AS1	0.004778	0.005043	0.016463
ADORA2B	0	0	0
ADORA2BP1	0.036921	0.038096	0.040767
ADORA3	0	0	0
ADPGK	0.139557	0.143995	0.154092
ADPGK-AS1	0.001482	0.001529	0.003947
ADPRH	0.219451	0.22643	0.242497
ADPRHL1	0	0	0
ADPRM	0.046335	0.047954	0.074796
ADPRS	0.059951	0.061858	0.066195
ADRA1A	0.113118	0.116715	0.06421
ADRA1B	0	0	0
ADRA1D	0.010839	0.011199	0.156259
ADRA2A	0.050587	0.052196	0.055856
ADRA2B	0	0	0
ADRA2C	0	0	0.01148
ADRB1	0	0	0.649652
ADRB2	0.097602	0.100706	0.107497
ADRB3	0.067654	0.069806	0.119506
ADRM1	1.240289	1.279733	1.409048
ADSL	0.334772	0.345685	0.362952
ADSS1	0	0	0
ADSS2	1.391168	1.43541	1.521404
ADTRP	0	0	0
AEBP1	0	0	0
AEBP2	0.270319	0.278915	0.280625
AEN	0.047122	0.04862	0.052029
AFAP1	0.035985	0.03713	0.039733
AFAP1-AS1	0.00265	0.002734	0.003322
AFAP1L1	0.138183	0.142578	0.154526
AFAP1L2	0.106885	0.110284	0.118017
AFDN	0.098178	0.1013	0.101708
AFDN-DT	0	0	0
AFF1	1.519566	1.567891	1.714893
AFF1-AS1	0	0	0
AFF2	0.023777	0.023574	0.070717
AFF3	0.076731	0.078847	0.068237
AFF4	0.470893	0.485869	0.497992
AFG1L	0.06647	0.068584	0.075558
AFG3L1P	0.026179	0.026958	0.012502
AFG3L2	0.300161	0.309706	0.377611
AFG3L2P1	0	0.000197	0.007077
AFM	0	0	0
AFMID	0.232464	0.239857	0.256676
AFP	0.012984	0.013397	0.014802
AFTPH	0.770559	0.795395	1.077863
AFTPH-DT	0	0	0.04806
AGA	0.121234	0.125089	0.137616
AGAP1	0.016771	0.017304	0.021478
AGAP1-IT1	0.006813	0.00703	0.007523
AGAP10P	0.012765	0.010814	0.013006
AGAP11	0.015532	0.018239	0.033148
AGAP12P	0.001594	0.004315	0
AGAP13P	0.000672	0.007618	0
AGAP14P	0.017183	0.017952	0.003713
AGAP2	0.089516	0.092363	0.108886
AGAP2-AS1	0.023377	0.024121	0.025812
AGAP3	0.158846	0.163897	0.17517
AGAP4	0.001557	0.001167	0.045421
AGAP5	0.009733	0.006288	0.001464
AGAP6	0.0111	0.015262	8.10E-05
AGAP7P	0.027568	0.019694	0.018597
AGAP9	2.70E-05	0.000154	0
AGBL1	0.009874	0.010188	0.010902
AGBL1-AS1	0.002672	0.000535	0.001547
AGBL2	0.045132	0.0454	0
AGBL3	0.031938	0.032954	0.083521
AGBL4	0	0	0
AGBL4-AS1	0.003288	0.011678	0
AGBL4-IT1	0.00294	0.003016	0.006009
AGBL5	0.660142	0.681136	0.73712
AGBL5-AS1	0	0	0.0169
AGER	0	0	0.134402
AGFG1	0.304121	0.313556	0.355211
AGFG2	0.232814	0.240218	0.257232
AGGF1	0.295853	0.303883	0.251777
AGGF1P1	0	0	0
AGGF1P10	0.005988	0.00552	0
AGGF1P2	0	0	0
AGGF1P3	0.002288	0.002361	0
AGGF1P4	0	0	0
AGGF1P5	0	0	0
AGGF1P6	0	0	0
AGGF1P7	0	0	0
AGGF1P8	0	0	0
AGGF1P9	0	0	0
AGK	0	0	0.013782
AGKP1	0	0	0
AGKP2	0	0	0
AGL	0.296812	0.306251	0.327982
AGMAT	0.036791	0.035148	0.026416
AGMO	0	0	0
AGO1	0.210201	0.216886	0.234186
AGO2	0.784542	0.80997	0.862021
AGO3	0.039207	0.040454	0.076074
AGO4	0.629932	0.649965	0.425461
AGPAT1	0.077429	0.063728	0.067445
AGPAT2	0.062422	0.064407	0.068924
AGPAT3	0.540082	0.557258	0.664231
AGPAT4	0.033139	0.034142	0.038267
AGPAT4-IT1	0	0	0
AGPAT5	0.067643	0.069794	0.052067
AGPAT5P1	0	0	0
AGPS	0.283359	0.292371	0.327378
AGR2	0	0	0
AGR3	0	0	0
AGRN	0.005256	0.005423	0.006601
AGRP	0	0	0
AGT	0.064759	0.066735	0.221705
AGTPBP1	2.786574	2.875191	3.199578
AGTR1	1.30E-05	0	0.000703
AGTR2	0	0	0
AGTRAP	0.423102	0.436557	0.486319
AGXT	0	0	0
AGXT2	0	0	0
AHCTF1	0.284369	0.362216	0.454217
AHCTF1P1	0.162594	0.100757	0.001299
AHCY	0.324519	0.334839	0.358651
AHCYL1	1.393882	1.437835	1.443623
AHCYL2	0.038314	0.039532	0.042304
AHCYP1	0	0	0
AHCYP2	0	0	0.009814
AHCYP3	0	0	0
AHCYP4	0.024935	0.025728	0.027532
AHCYP5	0	0	0
AHCYP6	0.221311	0.235688	0.338201
AHCYP7	0	0	0
AHCYP8	0	0	0
AHDC1	0.011117	0.01157	0.010711
AHI1	0.007007	0.00723	0.007737
AHI1-DT	0.00517	0.005267	0.011597
AHNAK	1.090365	1.123362	1.782383
AHNAK2	0.016802	0.017337	0.019953
AHR	0.105748	0.109131	0.318544
AHRR	0.007514	0.007872	0.008452
AHSA1	0.146711	0.151377	0.302561
AHSA2P	0.642802	0.663358	4.661039
AHSG	0	0	0
AHSP	41.660546	42.985426	44.758164
AICDA	0	0	0
AIDA	7.503911	8.366262	3.203614
AIDAP1	0.019438	0.020056	0
AIDAP2	0	0	0
AIDAP3	0.01199	0.012371	0
AIF1	0	0	23.608867
AIF1L	1.293655	1.334795	1.446122
AIFM1	0.474187	0.489441	0.570708
AIFM1P1	0	0	0
AIFM2	0.004815	0.004968	0.006779
AIFM3	0.002262	0.002334	0.008912
AIG1	0.020122	0.020801	0.017181
AIG1P1	0	0	0
AIM2	0.61026	0.629667	0.83204
AIMP1	0.943033	0.973024	1.0515
AIMP1P1	0	0	0
AIMP1P2	0	0	0
AIMP2	0.076701	0.07914	0.08469
AIP	2.131382	2.199165	2.35551
AIPL1	0.018918	0.019904	0.099266
AIRE	0.006664	0.006876	0.00907
AIRN	0.001041	0.001074	0.008995
AJAP1	0	0	0.002709
AJM1	0	0	0
AJUBA	0.023494	0.024241	0.026709
AK1	0.000236	0.006072	0.012506
AK2	0.069262	0.062859	0.345837
AK2P1	0.198499	0.206553	0
AK2P2	0	0	0
AK3	0.049058	0.050618	0.060753
AK3P2	0	0	0
AK3P3	0	0	0
AK3P4	0	0	0
AK3P5	0	0	0
AK3P6	0.02784	0.028725	0.013499
AK4	0.016522	0.017048	0.013318
AK4P1	0.016904	0.020117	0
AK4P2	0	0	0
AK4P3	0.011381	0.011743	0
AK4P4	0	0	0
AK4P5	0	0	0
AK4P6	0	0	0
AK5	0.042844	0.044207	0.047307
AK6	0.078982	0.053426	0.013683
AK7	0	0	0
AK8	0	0	0
AK9	0.172708	0.178201	0.166009
AKAIN1	0.006046	0.006169	0.008623
AKAP1	0	0	0.052409
AKAP10	0.9485	0.978664	1.074935
AKAP11	0.599491	0.618556	0.624025
AKAP12	0.220119	0.22712	0.242626
AKAP13	0.136669	0.141914	0.243764
AKAP14	0.005555	0.024416	0.026723
AKAP17A	0	0	0
AKAP17A_1	0	0	0
AKAP17BP	0	0	0
AKAP3	0.00351	0.002837	0.003161
AKAP4	0.014403	0.017477	0.014314
AKAP5	0.071978	0.074267	0.078886
AKAP6	0	0	0
AKAP7	0.780586	0.80541	1.272827
AKAP8	0.010161	0.010324	0.013339
AKAP8L	0.111445	0.115632	0.269145
AKAP8P1	0	0	0
AKAP9	0.187299	0.193176	0.260964
AKIP1	0.097454	0.100554	0.107605
AKIRIN1	0.244534	0.252343	0.518063
AKIRIN1P1	0	0	0
AKIRIN1P2	0.028362	0.029264	0
AKIRIN2	2.370514	2.445986	2.708118
AKIRIN2P1	0	0	0
AKNA	0.673992	0.695426	0.778227
AKNAD1	0.002096	0.002401	0.011242
AKR1A1	1.077165	1.111421	1.259485
AKR1B1	0.158303	0.163338	0.214196
AKR1B10	0	0	0
AKR1B10P1	0	0	0
AKR1B10P2	0	0	0.00356
AKR1B15	0.002712	0.002798	0.004637
AKR1B1P1	0	0	0
AKR1B1P2	0.001042	0.001075	0
AKR1B1P3	0	0	0
AKR1B1P4	0.000404	0.000417	0.00107
AKR1B1P5	0	0	0.007812
AKR1B1P6	0	0	0
AKR1B1P7	0	0	0
AKR1B1P8	0	0	0
AKR1C1	0.074848	0.079218	0.083964
AKR1C2	0.337912	0.337583	0.380352
AKR1C3	0.139557	0.144034	0.301486
AKR1C4	0.000108	0.000112	0
AKR1C6P	0.004994	0.00495	0.007668
AKR1C7P	0	0	0.015241
