Gene Name	cpm
ACAA2P1	0.0
ACACA	0.4243348692369667
ACACB	1.1315596512985777
ACAD10	1.4144495641232222
ACAD11	0.0
ACAD8	0.0
ACAD9	0.07072247820616111
ACADL	0.0
ACADM	3.3239564756895725
ACADS	0.4243348692369667
ACADSB	4.6676835616066334
ACADVL	2.1216743461848333
ACAN	0.0
ACAP1	0.0
ACAP2	69.3080286420379
ACAP3	0.0
ACAT1	4.314071170575828
ACAT2	0.07072247820616111
ACBD3	7.638027646265401
ACBD3-AS1	0.14144495641232221
ACBD4	0.0
ACBD5	6.365023038554501
ACBD6	3.8190138231327007
ACBD7	2.4752867372156393
ACBD7-DCLRE1CP1	0.0
ACCS	0.0
ACCSL	0.0
ACD	0.0
ACE	0.0
ACE2	0.14144495641232221
ACE3P	0.14144495641232221
ACER1	0.0
ACER2	0.0
ACER2P1	0.0
ACER3	1.9802293897725114
ACHE	0.21216743461848336
ACIN1	8.133084993708527
ACKR1	7.142970298822273
ACKR2	0.07072247820616111
ACKR3	0.0
ACKR4	0.28288991282464443
ACKR4P1	0.5657798256492889
ACLY	3.8190138231327007
ACMSD	0.0
ACNATP	0.0
ACO1	0.0
ACO2	0.63650230385545
ACOD1	0.0
ACOT1	0.0
ACOT11	1.0608371730924167
ACOT12	0.0
ACOT13	2.7581766500402836
ACOT2	0.0
ACOT4	0.0
ACOT6	0.14144495641232221
ACOT7	0.7779472602677723
ACOT8	7.920917559090046
ACOT9	0.9193922166800945
ACOX1	5.657798256492889
ACOX2	0.0
ACOX3	0.0
ACOXL	0.63650230385545
ACOXL-AS1	0.0
ACP1	13.366548380964451
ACP2	3.041066562864928
ACP3	1.697339476947867
ACP4	0.0
ACP5	0.14144495641232221
ACP6	0.0
ACP7	0.0
ACR	0.0
ACRBP	5.869965691111373
ACRP1	0.0
ACRV1	0.0
ACSBG1	0.0
ACSBG2	0.0
ACSF2	0.0
ACSF3	0.0
ACSL1	9.264644645007106
ACSL3	1.4144495641232222
ACSL4	5.162740909049761
ACSL5	1.3437270859170611
ACSL6	2.8288991282464444
ACSM1	0.0
ACSM2A	0.5657798256492889
ACSM2B	0.4243348692369667
ACSM3	0.0
ACSM4	0.0
ACSM5	0.4243348692369667
ACSM5P1	0.0
ACSM6	0.0
ACSS1	0.7779472602677723
ACSS2	0.7072247820616111
ACSS3	0.0
ACTA1	0.0
ACTA2	0.7779472602677723
ACTA2-AS1	0.0
ACTB	441.52043144106386
ACTBL2	0.0
ACTBP1	0.0
ACTBP10	0.14144495641232221
ACTBP11	0.0
ACTBP12	0.0
ACTBP14	0.0
ACTBP15	0.0
ACTBP2	0.5657798256492889
ACTBP3	0.0
ACTBP4	0.14144495641232221
ACTBP6	0.0
ACTBP7	0.0
ACTBP8	0.14144495641232221
ACTBP9	0.0
ACTC1	0.0
ACTE1P	0.14144495641232221
ACTG1	61.17494364832937
ACTG1P1	0.14144495641232221
ACTG1P10	0.0
ACTG1P11	0.0
ACTG1P12	0.0
ACTG1P13	0.0
ACTG1P14	0.0
ACTG1P15	0.0
ACTG1P16	0.0
ACTG1P17	0.0
ACTG1P18	0.0
ACTG1P19	0.0
ACTG1P2	0.0
ACTG1P20	0.0
ACTG1P21	0.0
ACTG1P22	0.0
ACTG1P23	0.4243348692369667
ACTG1P24	0.14144495641232221
ACTG1P25	0.0
ACTG1P3	0.0
ACTG1P4	0.14144495641232221
ACTG1P9	0.0
ACTG2	0.07072247820616111
ACTL10	0.0
ACTL11P	0.0
ACTL6A	1.2022821295047388
ACTL6B	0.0
ACTL7A	0.0
ACTL7B	0.0
ACTL8	0.0
ACTL9	0.0
ACTN1	7.708750124471562
ACTN1-DT	0.14144495641232221
ACTN2	0.07072247820616111
ACTN3	0.07072247820616111
ACTN4	0.0
ACTN4P1	0.0
ACTP1	0.0
ACTR10	4.950573474431279
ACTR1A	3.960458779545023
ACTR1AP1	0.0
ACTR1B	0.0
ACTR2	9.264644645007106
ACTR3	55.02208804439334
ACTR3-AS1	1.1315596512985777
ACTR3B	1.4144495641232222
ACTR3BP1	0.0
ACTR3BP2	0.0
ACTR3BP3	0.0
ACTR3BP4	0.0
ACTR3BP5	0.0
ACTR3BP6	0.0
ACTR3BP7	0.0
ACTR3C	0.35361239103080555
ACTR3P1	0.0
ACTR3P2	0.28288991282464443
ACTR3P3	0.0
ACTR5	2.8996216064526057
ACTR6	0.63650230385545
ACTR6P1	0.0
ACTR8	4.101903735957345
ACTRT1	0.0
ACTRT1P1	0.0
ACTRT2	0.0
ACTRT3	0.0
ACVR1	2.4752867372156393
ACVR1B	0.0
ACVR1C	0.21216743461848336
ACVR2A	6.930802864203789
ACVR2B	16.40761494382938
ACVR2B-AS1	0.0
ACVRL1	0.0
ACY1	0.07072247820616111
ACY3	0.4243348692369667
ACYP1	0.9901146948862557
ACYP2	8.981754732182461
ADA	2.0509518679786725
ADA2	3.041066562864928
ADAD1	0.0
ADAD1P1	0.0
ADAD1P2	0.0
ADAD2	0.0
ADAL	0.49505734744312785
ADAM10	5.657798256492889
ADAM11	0.07072247820616111
ADAM12	0.0
ADAM15	0.0
ADAM17	2.6167316936279614
ADAM18	2.2631193025971554
ADAM19	5.3749083436682445
ADAM1A	0.14144495641232221
ADAM1B	0.0
ADAM2	0.0
ADAM20	0.0
ADAM20P1	0.14144495641232221
ADAM20P2	0.0
ADAM20P3	0.0
ADAM21	0.0
ADAM21P1	0.0
ADAM22	2.9703440846587665
ADAM23	0.0
ADAM24P	0.0
ADAM28	1.4851720423293833
ADAM29	0.0
ADAM30	0.0
ADAM32	0.0
ADAM33	0.0
ADAM3A	0.28288991282464443
ADAM3B	0.0
ADAM5	0.28288991282464443
ADAM6	0.0
ADAM7	0.7072247820616111
ADAM7-AS1	0.0
ADAM7-AS2	0.14144495641232221
ADAM8	0.49505734744312785
ADAM9	0.9193922166800945
ADAMDEC1	0.0
ADAMTS1	0.5657798256492889
ADAMTS10	0.0
ADAMTS12	0.0
ADAMTS13	0.0
ADAMTS14	0.0
ADAMTS15	0.0
ADAMTS16	0.0
ADAMTS16-DT	0.0
ADAMTS17	0.0
ADAMTS18	0.0
ADAMTS19	0.0
ADAMTS19-AS1	0.0
ADAMTS2	0.0
ADAMTS20	0.0
ADAMTS3	0.0
ADAMTS4	0.0
ADAMTS5	12.588601120696678
ADAMTS6	0.63650230385545
ADAMTS7	0.0
ADAMTS7P1	0.4243348692369667
ADAMTS7P3	0.0
ADAMTS7P4	0.28288991282464443
ADAMTS8	0.0
ADAMTS9	1.1315596512985777
ADAMTS9-AS1	0.14144495641232221
ADAMTS9-AS2	13.012935989933645
ADAMTSL1	0.0
ADAMTSL2	0.0
ADAMTSL3	0.0
ADAMTSL4	0.0
ADAMTSL4-AS1	0.0
ADAMTSL5	0.0
ADAP1	4.809128518018955
ADAP2	0.0
ADAR	13.437270859170612
ADARB1	2.0509518679786725
ADARB2	2.6167316936279614
ADARB2-AS1	0.14144495641232221
ADAT1	2.2631193025971554
ADAT2	0.0
ADAT3	0.0
ADCK1	0.0
ADCK2	3.677568866720378
ADCK5	0.0
ADCY1	0.0
ADCY10	0.0
ADCY10P1	1.9802293897725114
ADCY2	0.0
ADCY3	0.5657798256492889
ADCY4	0.07072247820616111
ADCY5	0.0
ADCY6	0.0
ADCY6-DT	0.0
ADCY7	0.9193922166800945
ADCY8	0.0
ADCY9	0.4243348692369667
ADCYAP1	0.0
ADCYAP1R1	0.0
ADD1	9.901146948862557
ADD2	0.4243348692369667
ADD3	30.26922067223696
ADD3-AS1	0.5657798256492889
ADGB	0.14144495641232221
ADGB-DT	0.0
ADGRA1	0.0
ADGRA1-AS1	0.0
ADGRA2	0.0
ADGRA3	0.0
ADGRA3P1	0.0
ADGRB1	0.0
ADGRB2	0.07072247820616111
ADGRB3	7.001525342409951
ADGRB3-DT	0.0
ADGRD1	0.14144495641232221
ADGRD1-AS1	0.0
ADGRD2	0.0
ADGRE1	4.879850996225117
ADGRE2	0.7779472602677723
ADGRE3	0.9193922166800945
ADGRE4P	0.14144495641232221
ADGRE5	3.2532339974834112
ADGRF1	0.0
ADGRF2	2.6874541718341223
ADGRF3	0.0
ADGRF4	0.07072247820616111
ADGRF5	0.14144495641232221
ADGRF5-AS1	0.0
ADGRF5P1	0.0
ADGRF5P2	0.0
ADGRG1	3.111789041071089
ADGRG2	0.0
ADGRG3	0.35361239103080555
ADGRG4	0.0
ADGRG5	0.0
ADGRG6	0.14144495641232221
ADGRG7	0.0
ADGRL1	0.0
ADGRL1-AS1	1.2730046077109
ADGRL2	3.4654014321018947
ADGRL3	0.0
ADGRL3-AS1	3.394678953895734
ADGRL4	4.738406039812795
ADGRV1	0.0
ADH1A	0.9193922166800945
ADH1B	1.838784433360189
ADH1C	0.0
ADH4	0.0
ADH5	5.869965691111373
ADH5P2	0.0
ADH5P3	0.0
ADH5P4	1.1315596512985777
ADH5P5	0.0
ADH6	1.9095069115663503
ADH7	0.0
ADHFE1	1.5558945205355446
ADI1	1.6266169987417056
ADI1P1	1.1315596512985777
ADI1P2	0.0
ADI1P3	0.0
ADIG	0.0
ADIPOQ	0.28288991282464443
ADIPOQ-AS1	0.0
ADIPOR1	78.78484072166349
ADIPOR1P1	0.0
ADIPOR1P2	0.14144495641232221
ADIPOR2	0.0
ADIRF	0.4243348692369667
ADIRF-AS1	0.14144495641232221
ADK	1.4144495641232222
ADM	0.0
ADM2	0.0
ADM5	0.0
ADNP	11.032706600161134
ADNP-AS1	0.4243348692369667
ADNP2	7.496582689853078
ADO	3.606846388514217
ADORA1	0.0
ADORA2A	0.14144495641232221
ADORA2A-AS1	1.1315596512985777
ADORA2B	0.0
ADORA2BP1	0.0
ADORA3	2.2631193025971554
ADPGK	0.4243348692369667
ADPGK-AS1	0.14144495641232221
ADPRH	0.07072247820616111
ADPRHL1	1.697339476947867
ADPRM	1.3437270859170611
ADPRS	9.193922166800945
ADRA1A	0.0
ADRA1B	0.0
ADRA1D	0.14144495641232221
ADRA2A	0.07072247820616111
ADRA2B	0.0
ADRA2C	0.0
ADRB1	0.07072247820616111
ADRB2	0.5657798256492889
ADRB3	0.0
ADRM1	3.1825115192772504
ADSL	2.2631193025971554
ADSS1	0.0
ADSS2	2.4752867372156393
ADTRP	0.0
AEBP1	0.14144495641232221
AEBP2	4.243348692369667
AEN	1.4144495641232222
AFAP1	0.7779472602677723
AFAP1-AS1	0.0
AFAP1L1	2.2631193025971554
AFAP1L2	2.1216743461848333
AFDN	4.384793648781989
AFDN-DT	0.0
AFF1	20.085183810549758
AFF1-AS1	1.4144495641232222
AFF2	6.930802864203789
AFF3	2.9703440846587665
AFF4	13.29582590275829
AFG1L	3.1825115192772504
AFG3L1P	0.4243348692369667
AFG3L2	0.9901146948862557
AFG3L2P1	0.5657798256492889
AFM	0.0
AFMID	0.4243348692369667
AFP	0.0
AFTPH	30.83500049788625
AFTPH-DT	0.0
AGA	0.0
AGAP1	2.5460092154218
AGAP1-IT1	0.0
AGAP10P	0.28288991282464443
AGAP11	0.9901146948862557
AGAP12P	0.14144495641232221
AGAP13P	0.8486697384739335
AGAP14P	0.4243348692369667
AGAP2	0.5657798256492889
AGAP2-AS1	0.0
AGAP3	0.0
AGAP4	0.14144495641232221
AGAP5	0.21216743461848336
AGAP6	0.07072247820616111
AGAP7P	1.697339476947867
AGAP9	0.0
AGBL1	0.0
AGBL1-AS1	0.0
AGBL2	0.63650230385545
AGBL3	0.0
AGBL4	0.0
AGBL4-AS1	0.28288991282464443
AGBL4-IT1	1.9802293897725114
AGBL5	0.0
AGBL5-AS1	0.0
AGER	0.0
AGFG1	3.960458779545023
AGFG2	0.5657798256492889
AGGF1	6.577190473172983
AGGF1P1	0.0
AGGF1P10	0.0
AGGF1P2	0.0
AGGF1P3	0.14144495641232221
AGGF1P4	0.0
AGGF1P5	0.0
AGGF1P6	0.14144495641232221
AGGF1P7	0.0
AGGF1P8	0.0
AGGF1P9	0.0
AGK	0.0
AGKP1	0.0
AGKP2	0.0
AGL	0.5657798256492889
AGMAT	0.0
AGMO	0.0
AGO1	2.9703440846587665
AGO2	16.40761494382938
AGO3	0.0
AGO4	2.8996216064526057
AGPAT1	0.5657798256492889
AGPAT2	0.21216743461848336
AGPAT3	4.879850996225117
AGPAT4	2.1923968243909946
AGPAT4-IT1	0.0
AGPAT5	0.5657798256492889
AGPAT5P1	0.0
AGPS	13.720160771995255
AGR2	0.0
AGR3	0.0
AGRN	0.0
AGRP	0.0
AGT	0.21216743461848336
AGTPBP1	19.802293897725114
AGTR1	0.07072247820616111
AGTR2	0.0
AGTRAP	0.0
AGXT	0.21216743461848336
AGXT2	0.0
AHCTF1	5.021295952637439
AHCTF1P1	1.1315596512985777
AHCY	0.5657798256492889
AHCYL1	5.799243212905211
AHCYL2	0.4243348692369667
AHCYP1	0.0
AHCYP2	0.0
AHCYP3	0.0
AHCYP4	0.0
AHCYP5	0.0
AHCYP6	0.0
AHCYP7	0.0
AHCYP8	0.0
AHDC1	1.9095069115663503
AHI1	1.9095069115663503
AHI1-DT	0.28288991282464443
AHNAK	46.04033331221088
AHNAK2	1.9095069115663503
AHR	6.930802864203789
AHRR	1.697339476947867
AHSA1	0.8486697384739335
AHSA2P	1.9802293897725114
AHSG	0.0
AHSP	19.377959028488146
AICDA	0.4243348692369667
AIDA	33.0981198004834
AIDAP1	4.101903735957345
AIDAP2	0.7072247820616111
AIDAP3	0.0
AIF1	0.0
AIF1L	12.80076855531516
AIFM1	3.536123910308056
AIFM1P1	0.0
AIFM2	0.0
AIFM3	0.14144495641232221
AIG1	8.698864819357816
AIG1P1	0.0
AIM2	0.14144495641232221
AIMP1	2.8996216064526057
AIMP1P1	0.28288991282464443
AIMP1P2	0.0
AIMP2	0.0
AIP	2.0509518679786725
AIPL1	0.07072247820616111
AIRE	0.0
AIRN	0.0
AJAP1	0.0
AJM1	0.14144495641232221
AJUBA	0.0
AK1	0.07072247820616111
AK2	7.425860211646917
AK2P1	0.4243348692369667
AK2P2	0.0
AK3	2.1216743461848333
AK3P2	0.0
AK3P3	0.0
AK3P4	0.0
AK3P5	0.0
AK3P6	0.0
AK4	0.21216743461848336
AK4P1	0.0
AK4P2	0.0
AK4P3	0.0
AK4P4	0.0
AK4P5	0.0
AK4P6	0.0
AK5	0.0
AK6	0.5657798256492889
AK7	0.0
AK8	0.0
AK9	3.677568866720378
AKAIN1	0.0
AKAP1	0.0
AKAP10	5.445630821874405
AKAP11	4.101903735957345
AKAP12	5.3749083436682445
AKAP13	5.657798256492889
AKAP14	0.07072247820616111
AKAP17A	0.4243348692369667
AKAP17A_1	0.7072247820616111
AKAP17BP	0.14144495641232221
AKAP3	0.14144495641232221
AKAP4	0.07072247820616111
AKAP5	0.9901146948862557
AKAP6	0.0
AKAP7	6.789357907791468
AKAP8	0.5657798256492889
AKAP8L	0.28288991282464443
AKAP8P1	0.0
AKAP9	3.3239564756895725
AKIP1	0.0
AKIRIN1	6.718635429585306
AKIRIN1P1	0.0
AKIRIN1P2	0.28288991282464443
AKIRIN2	10.820539165542652
AKIRIN2P1	0.0
AKNA	5.021295952637439
AKNAD1	0.14144495641232221
AKR1A1	0.5657798256492889
AKR1B1	1.697339476947867
AKR1B10	0.0
AKR1B10P1	0.0
AKR1B10P2	0.0
AKR1B15	0.07072247820616111
AKR1B1P1	0.14144495641232221
AKR1B1P2	0.0
AKR1B1P3	0.14144495641232221
AKR1B1P4	0.14144495641232221
AKR1B1P5	0.0
AKR1B1P6	0.0
AKR1B1P7	0.0
AKR1B1P8	0.0
AKR1C1	1.4851720423293833
AKR1C2	0.49505734744312785
AKR1C3	1.4851720423293833
AKR1C4	0.07072247820616111
AKR1C6P	0.14144495641232221
AKR1C7P	0.0
AKR1C8	0.0
AKR1D1	0.63650230385545
AKR1D1P1	31.400780323535535
AKR1E2	0.0
AKR7A2	0.5657798256492889
AKR7A2P1	0.0
AKR7A2P2	0.0
AKR7A3	0.0
AKR7L	0.0
AKT1	4.879850996225117
AKT1S1	2.8288991282464444
AKT2	0.7072247820616111
AKT3	6.435745516760662
AKT3-IT1	0.14144495641232221
AKTIP	0.7779472602677723
ALAD	2.4752867372156393
ALAS1	0.49505734744312785
ALAS2	57.56809725981515
ALB	111.60007060932224
ALCAM	2.2631193025971554
ALDH16A1	0.9901146948862557
ALDH18A1	0.07072247820616111
ALDH1A1	2.1216743461848333
ALDH1A2	0.4243348692369667
ALDH1A2-AS1	0.14144495641232221
ALDH1A3	0.21216743461848336
ALDH1A3-AS1	0.0
ALDH1B1	0.0
ALDH1L1	0.0
ALDH1L1-AS1	0.0
ALDH1L1-AS2	0.14144495641232221
ALDH1L2	0.0
ALDH2	7.425860211646917
ALDH3A1	0.0
ALDH3A2	2.8996216064526057
ALDH3B1	0.21216743461848336
ALDH3B2	0.0
ALDH4A1	0.07072247820616111
ALDH5A1	3.2532339974834112
ALDH6A1	0.4243348692369667
ALDH7A1	2.3338417808033167
ALDH7A1P1	0.0
ALDH7A1P2	0.0
ALDH7A1P3	0.0
ALDH7A1P4	0.0
ALDH8A1	0.0
ALDH9A1	6.294300560348339
ALDOA	4.314071170575828
ALDOAP1	0.0
ALDOAP2	0.0
ALDOB	3.4654014321018947
ALDOC	0.0
ALG1	0.0
ALG10	0.0
ALG10B	0.49505734744312785
ALG11	0.0
ALG12	1.5558945205355446
ALG13	1.5558945205355446
ALG14	0.0
ALG14-AS1	0.0
ALG1L	0.14144495641232221
ALG1L10P	0.0
ALG1L11P	0.0
ALG1L12P	0.0
ALG1L13P	1.5558945205355446
ALG1L15P	0.0
ALG1L2	0.0
ALG1L3P	0.0
ALG1L5P	0.14144495641232221
ALG1L6P	0.0
ALG1L7P	0.0
ALG1L8P	0.0
ALG1L9P	0.14144495641232221
ALG2	0.7779472602677723
ALG3	0.0
ALG3P1	0.0
ALG5	0.0
ALG6	1.9095069115663503
ALG8	3.606846388514217
ALG9	1.0608371730924167
ALK	0.0
ALKAL1	0.0
ALKAL2	0.0
ALKBH1	0.0
ALKBH2	0.4243348692369667
ALKBH3	0.0
ALKBH3-AS1	0.0
ALKBH4	0.0
ALKBH5	6.647912951379145
ALKBH6	0.0
ALKBH7	3.394678953895734
ALKBH8	2.7581766500402836
ALLC	0.0
ALMS1	4.950573474431279
ALMS1-IT1	0.0
ALMS1P1	0.5657798256492889
ALOX12	4.526238605194311
ALOX12-AS1	4.950573474431279
ALOX12B	0.49505734744312785
ALOX12P1	0.0
ALOX12P2	0.14144495641232221
ALOX15	0.0
ALOX15B	0.7779472602677723
ALOX15P1	0.14144495641232221
ALOX15P2	0.0
ALOX5	0.0
ALOX5AP	1.2730046077109
ALOXE3	0.0
ALOXE3P1	0.0
ALPG	0.0
ALPI	0.0
ALPK1	1.9095069115663503
ALPK2	1.9095069115663503
ALPK3	0.07072247820616111
ALPL	1.9802293897725114
ALPP	0.0
ALS2	0.07072247820616111
ALS2CL	0.0
ALX1	0.0
ALX3	0.0
ALX4	0.14144495641232221
ALYREF	0.0
AMACR	0.0
AMBN	0.14144495641232221
AMBP	0.35361239103080555
AMBRA1	2.7581766500402836
AMD1	5.869965691111373
AMD1P1	0.0
AMD1P2	0.0
AMD1P3	0.0
AMD1P4	0.0
AMDHD1	0.07072247820616111
AMDHD2	0.0
AMELX	0.0
AMELY	0.28288991282464443
AMER1	0.49505734744312785
AMER2	0.07072247820616111
AMER3	0.0
AMFR	2.5460092154218
AMH	0.0
AMHR2	0.0
AMIGO1	0.0
AMIGO2	0.4243348692369667
AMIGO3	0.0
AMMECR1	2.9703440846587665
AMMECR1L	0.8486697384739335
AMMECR1LP1	0.0
AMN	0.0
AMN1	1.0608371730924167
AMOT	2.6167316936279614
AMOTL1	2.4752867372156393
AMOTL2	2.1216743461848333
AMPD1	0.07072247820616111
AMPD2	1.4144495641232222
AMPD3	3.041066562864928
AMPH	0.0
AMT	3.4654014321018947
AMTN	0.0
AMY1A	0.07072247820616111
AMY1B	0.0
AMY1C	0.07072247820616111
AMY2A	0.0
AMY2B	3.960458779545023
AMYP1	0.14144495641232221
AMZ1	0.0
AMZ2	0.7779472602677723
AMZ2P1	3.394678953895734
AMZ2P2	0.0
AMZ2P3	0.0
ANAPC1	1.838784433360189
ANAPC10	1.697339476947867
ANAPC10P1	0.14144495641232221
ANAPC11	2.0509518679786725
ANAPC13	5.0920184308436
ANAPC15	0.5657798256492889
ANAPC15P1	0.0
ANAPC15P2	0.0
ANAPC16	16.902672291272506
ANAPC1P1	0.8486697384739335
ANAPC1P2	1.9802293897725114
ANAPC1P3	0.0
ANAPC1P4	0.9901146948862557
ANAPC1P5	0.9901146948862557
ANAPC1P6	0.0
ANAPC2	0.0
ANAPC4	1.768061955154028
ANAPC5	1.697339476947867
ANAPC7	0.9901146948862557
ANCV1RP	0.0
ANG	0.0
ANGEL1	4.809128518018955
ANGEL2	4.526238605194311
ANGPT1	1.2022821295047388
ANGPT2	0.21216743461848336
ANGPT4	0.0
ANGPTL1	0.21216743461848336
ANGPTL2	0.0
ANGPTL3	0.07072247820616111
ANGPTL4	0.14144495641232221
ANGPTL5	0.0
ANGPTL6	0.0
ANGPTL7	0.0
ANGPTL8	0.0
ANHX	0.0
ANK1	6.718635429585306
ANK2	3.2532339974834112
ANK3	3.748291344926539
ANKAR	0.7072247820616111
ANKDD1A	3.394678953895734
ANKDD1B	0.0
ANKEF1	0.0
ANKFN1	0.0
ANKFY1	2.0509518679786725
ANKH	15.276055292530803
ANKHD1	0.7072247820616111
ANKHD1-EIF4EBP3	1.697339476947867
ANKIB1	13.649438293789096
ANKK1	0.0
ANKLE1	0.07072247820616111
ANKLE2	0.0
ANKMY1	1.3437270859170611
ANKMY2	2.9703440846587665
ANKRA2	3.677568866720378
ANKRD1	0.07072247820616111
ANKRD10	3.041066562864928
ANKRD11	3.677568866720378
ANKRD11P1	0.0
ANKRD11P2	0.14144495641232221
ANKRD12	35.2905166248744
ANKRD13A	9.47681207962559
ANKRD13B	0.0
ANKRD13C	10.325481818099522
ANKRD13D	0.9193922166800945
ANKRD16	0.0
ANKRD17	22.77263798238388
ANKRD18A	0.0
ANKRD18B	0.14144495641232221
ANKRD18CP	0.0
ANKRD18DP	0.14144495641232221
ANKRD18EP	0.14144495641232221
ANKRD19P	0.14144495641232221
ANKRD2	0.0
ANKRD20A1	0.14144495641232221
ANKRD20A10P	0.0
ANKRD20A11P	0.14144495641232221
ANKRD20A16P	0.0
ANKRD20A17P	0.0
ANKRD20A18P	0.0
ANKRD20A19P	0.28288991282464443
ANKRD20A20P	0.14144495641232221
ANKRD20A4-ANKRD20A20P	1.4144495641232222
ANKRD20A5P	0.0
ANKRD20A6P	0.14144495641232221
ANKRD20A7P	0.14144495641232221
ANKRD20A8P	0.8486697384739335
ANKRD20A9P	0.14144495641232221
ANKRD22	0.8486697384739335
ANKRD23	0.0
ANKRD24	0.07072247820616111
ANKRD26	11.527763947604262
ANKRD26P1	0.5657798256492889
ANKRD26P2	0.0
ANKRD26P3	0.8486697384739335
ANKRD26P4	0.0
ANKRD27	4.384793648781989
ANKRD28	9.830424470656395
ANKRD29	0.0
ANKRD30A	0.0
ANKRD30B	0.14144495641232221
ANKRD30BL	0.0
ANKRD30BP1	2.1216743461848333
ANKRD30BP2	0.14144495641232221
ANKRD30BP3	0.0
ANKRD31	0.49505734744312785
ANKRD33	0.0
ANKRD33B	5.657798256492889
ANKRD34A	0.0
ANKRD34B	0.0
ANKRD34C	0.7779472602677723
ANKRD34C-AS1	0.9901146948862557
