Gene Name	fr	rf	star
ABHD11	0.195705	0.196249	0.237877
ABHD11-AS1	0.007315	0.007335	0.01935
ABHD12	0	0	0
ABHD12B	0	0	0
ABHD13	0.174553	0.175038	0.230865
ABHD14A	0	0	0
ABHD14A-ACY1	0	0	0
ABHD14B	0.128574	0.128931	0.36432
ABHD15	0.003971	0.003906	0
ABHD16A	0.0033	0.003492	0.220899
ABHD16B	0	0	0
ABHD17A	1.186378	1.217369	1.13485
ABHD17AP1	0.004006	0.012538	0
ABHD17AP3	0.00398	0.001996	0
ABHD17AP4	0	0	0
ABHD17AP5	0	0.029096	0
ABHD17AP6	0.064763	0.031993	0
ABHD17AP7	0	0	0
ABHD17AP8	0	0	0
ABHD17AP9	0	0	0
ABHD17B	0.29788	0.298708	0.225676
ABHD17C	0.013788	0.013818	0.015904
ABHD18	0.376029	0.376128	0.534684
ABHD2	0.311482	0.312348	0.444837
ABHD3	0.290645	0.291452	0.384409
ABHD4	0.016345	0.015458	0.014431
ABHD5	0.268894	0.26964	0.357048
ABHD6	0	0	0
ABHD8	0.039956	0.040324	0.048697
ABI1	2.595715	2.602924	3.534473
ABI1P1	0.003807	0	0
ABI2	0.566236	0.567809	0.731302
ABI3	2.757596	2.765255	3.750491
ABI3BP	0.210482	0.211066	0.080598
ABITRAM	0.798847	0.801066	1.238735
ABITRAMP1	0	0	0
ABL1	0.009928	0.009765	0.011994
ABL2	0.031808	0.031896	0.035958
ABLIM1	0.606055	0.605879	0.973047
ABLIM2	0.168205	0.168672	0.212382
ABLIM3	3.165206	3.173998	4.255313
ABO	0.015213	0.015256	0.000363
ABR	0.056936	0.104626	0.542462
ABRA	0.001405	0.001409	0
ABRACL	5.439544	5.454652	6.981797
ABRAXAS1	0.566369	0.567942	0.788105
ABRAXAS2	1.093002	1.096038	1.51206
ABT1	0.165426	0.190764	0
ABT1P1	0	0	0
ABTB1	1.001856	1.004639	1.338204
ABTB2	0.006417	0.006303	0.007193
ACAA1	1.303392	1.307012	1.867866
ACAA2	0.318272	0.319156	1.350205
ACAA2P1	0	0	0
ACACA	0.035904	0.036003	0.051731
ACACB	0.046348	0.046477	0.061552
ACAD10	0.006593	0.006145	0.005376
ACAD11	0.047598	0.047753	0.060939
ACAD8	0.039065	0.039174	0
ACAD9	0.422991	0.424166	0.569988
ACADL	0.024905	0.024974	0
ACADM	0.09322	0.093311	0.296541
ACADS	0.075703	0.075449	0.105262
ACADSB	0.029088	0.029242	0.038826
ACADVL	0.155684	0.156116	0.196554
ACAN	0	0	0
ACAP1	0	0	0.487251
ACAP2	2.075495	2.08144	2.750303
ACAP3	0	0	0
ACAT1	0.700199	0.703793	1.569743
ACAT2	0.055085	0.054749	0.075051
ACBD3	0.096053	0.096306	0.144011
ACBD3-AS1	0	0	0
ACBD4	0.217586	0.21819	0.327685
ACBD5	0.33784	0.338778	0.47452
ACBD6	1.634689	1.639229	1.666489
ACBD7	0.00354	0.003312	0.00483
ACBD7-DCLRE1CP1	0	0	0
ACCS	0	0	0
ACCSL	0	0	0
ACD	0.404333	0.405456	0.551811
ACE	0.101071	0.101352	0.141969
ACE2	0.004333	0.004524	0.004118
ACE3P	0.013633	0.016643	0.000529
ACER1	0	0	0
ACER2	0.012446	0.05732	0.13586
ACER2P1	0.113891	0.057638	0
ACER3	0.187842	0.188363	0.250496
ACHE	0.068987	0.069179	0.104928
ACIN1	0.739025	0.741856	0.987485
ACKR1	2.530759	2.537788	3.469636
ACKR2	0.037278	0.036297	0.046192
ACKR3	0	0	0
ACKR4	0.050459	0.050599	0.066737
ACKR4P1	0	0	0
ACLY	1.373112	1.376926	1.957852
ACMSD	0	0	0
ACNATP	0	0	0
ACO1	0.069939	0.070133	0.056843
ACO2	0.011975	0.012009	0.02042
ACOD1	0	0	0
ACOT1	0	0	0
ACOT11	0.00603	0.006257	0.003339
ACOT12	0.13937	0.139757	0.14116
ACOT13	0.054064	0.055506	0.032583
ACOT2	0.000981	0.001993	0
ACOT4	0.043113	0.043233	0.057022
ACOT6	0.052571	0.052622	0.074856
ACOT7	0.558231	0.559782	0.740959
ACOT8	0	0	0
ACOT9	0.012545	0.012512	0.014987
ACOX1	0.223203	0.223823	0.312512
ACOX2	0	0	0
ACOX3	0.014208	0.014248	0.018792
ACOXL	0.001737	0	0
ACOXL-AS1	0.005719	0.005735	0
ACP1	5.607433	5.622801	7.30962
ACP2	0.259162	0.259882	0.34277
ACP3	0.078225	0.078442	0.105113
ACP4	0	0	0
ACP5	0.442505	0.443734	0.729312
ACP6	0.112742	0.113055	0.064125
ACP7	0	0	0
ACR	0	0	0
ACRBP	0.304638	0.305484	0.415985
ACRP1	0.004823	0.004837	0.012758
ACRV1	0	0	0
ACSBG1	0	0	0.002584
ACSBG2	0	0	0
ACSF2	0.002053	0.002059	0
ACSF3	0	0	0
ACSL1	1.065743	1.068703	1.428045
ACSL3	0.033621	0.033559	0.067347
ACSL4	1.876376	1.881588	2.324964
ACSL5	0.124723	0.089571	0.232311
ACSL6	0.442223	0.443699	0.905067
ACSM1	0	0	0
ACSM2A	0.157218	0.157687	0.134869
ACSM2B	0.368674	0.369806	0.318781
ACSM3	0.194208	0.194747	0.328391
ACSM4	0.01749	0.017539	0.018109
ACSM5	0.040279	0.041224	0.045187
ACSM5P1	0	0	0.008649
ACSM6	0	0	0
ACSS1	0.16271	0.163162	0.214438
ACSS2	0.187547	0.188068	0.256532
ACSS3	0.00652	0.006538	0
ACTA1	0	0	0.007514
ACTA2	0.309978	0.313935	0.414913
ACTA2-AS1	0.011279	0.011311	0.014918
ACTB	177.6615	178.313172	231.699296
ACTBL2	0	0	0
ACTBP1	0	0	0
ACTBP10	0	0	0
ACTBP11	0.088027	0	0.083857
ACTBP12	0	0	0.061031
ACTBP14	0	0	0
ACTBP15	0	0	0
ACTBP2	0.115386	0.068813	0.026059
ACTBP3	0	0	0
ACTBP4	0	0	0.012808
ACTBP6	0	0	0.004803
ACTBP7	0	0	0
ACTBP8	0	0	0
ACTBP9	0	0	0
ACTC1	0	0	0.015088
ACTE1P	0.003521	0.00273	0.006721
ACTG1	25.891437	25.871125	13.271953
ACTG1P1	0	0	0
ACTG1P10	0	0	0.040727
ACTG1P11	0	0	0
ACTG1P12	0	0	0
ACTG1P13	0	0	0
ACTG1P14	0	0	0
ACTG1P15	0	0	0
ACTG1P16	0.01538	0.000503	0.00628
ACTG1P17	0	0	0
ACTG1P18	0	0	0
ACTG1P19	0	0	0
ACTG1P2	0.001689	0.001694	0
ACTG1P20	0	0	0
ACTG1P21	0.010526	0.010555	0.027844
ACTG1P22	0	0	0
ACTG1P23	0	0	0.008272
ACTG1P24	0	0	0
ACTG1P25	0.000169	0.000169	0.007563
ACTG1P3	0	0	0
ACTG1P4	0.001462	0.001072	0.003288
ACTG1P9	0	0	0
ACTG2	0.000558	0.000917	0
ACTL10	0	0	0
ACTL11P	0	0	0
ACTL6A	0.008524	0.010045	0.004954
ACTL6B	0.001293	0.001712	0.000675
ACTL7A	0	0	0
ACTL7B	0	0	0
ACTL8	0	0	0
ACTL9	0	0	0.038351
ACTN1	1.764459	1.769302	2.22812
ACTN1-DT	0.000372	0.000172	0
ACTN2	0.013855	0.013923	0.017956
ACTN3	0.002742	0.001965	0.002894
ACTN4	0	0	1.324167
ACTN4P1	0	0	0
ACTP1	0	0	0
ACTR10	1.283529	1.287094	1.802548
ACTR1A	1.457589	1.461637	1.949259
ACTR1AP1	0	0	0
ACTR1B	0	0	0.556656
ACTR2	13.489712	13.52712	17.178748
ACTR3	7.6513	7.672755	9.770289
ACTR3-AS1	0.020872	0.02085	0.019283
ACTR3B	0.010657	0.010337	0.004231
ACTR3BP1	0.251774	0.189355	0.332846
ACTR3BP2	0.001751	0.07289	0
ACTR3BP3	0	0	0
ACTR3BP4	0	0	0
ACTR3BP5	0.001424	0.001428	0
ACTR3BP6	0.001272	0.001275	0
ACTR3BP7	0.001426	0.001429	0
ACTR3C	0	0	0
ACTR3P1	0	0	0
ACTR3P2	0	0	0
ACTR3P3	0	0	0
ACTR5	0.016956	0.016879	0.001429
ACTR6	1.714698	1.720587	2.107507
ACTR6P1	0	0	0
ACTR8	0.729158	0.731183	1.036578
ACTRT1	0	0	0
ACTRT1P1	0	0	0
ACTRT2	0	0	0
ACTRT3	0	0	0
ACVR1	0.023867	0.020869	0.024114
ACVR1B	0.01323	0.013266	0.003814
ACVR1C	0.032536	0.032767	0.039152
ACVR2A	0.461996	0.463279	0.274366
ACVR2B	0.291131	0.399979	2.232331
ACVR2B-AS1	0	0	0
ACVRL1	0.186934	0.187453	0.240427
ACY1	0.191868	0.192401	0.259936
ACY3	0	0	0
ACYP1	0.012732	0.01147	0.014897
ACYP2	0.018662	0.018884	0.017927
ADA	0.020247	0.020886	0.011931
ADA2	0.547373	0.548894	0.796554
ADAD1	0	0	0
ADAD1P1	0	0	0
ADAD1P2	0	0	0
ADAD2	0.000957	0	0.001219
ADAL	0.095692	0.095958	0.130723
ADAM10	0.048965	0.049157	0.079466
ADAM11	0	0	0
ADAM12	0.001144	0.001148	0.010193
ADAM15	0.001283	0.001286	0.000934
ADAM17	0.330744	0.331663	0.532829
ADAM18	0.006394	0.006185	0.00464
ADAM19	0.035646	0.035745	0.052717
ADAM1A	0.001947	0.001961	0.000767
ADAM1B	0	0	0
ADAM2	0	0	0
ADAM20	0	0	0
ADAM20P1	0.001709	0.00082	0
ADAM20P2	0	0	0
ADAM20P3	0	0	0
ADAM21	0.007192	0.038669	0
ADAM21P1	0.514685	0.397408	0.707819
ADAM22	0.038534	0.038642	0.052604
ADAM23	0.006323	0.006341	0.008364
ADAM24P	0	0	0
ADAM28	0.077729	0.077945	0.061526
ADAM29	0	0	0
ADAM30	0	0	0
ADAM32	0	0	0
ADAM33	0.002902	0.00291	0.003608
ADAM3A	0.003682	0.004125	0.005072
ADAM3B	0	0	0
ADAM5	0.00865	0.008658	0.001837
ADAM6	0	0	0
ADAM7	0.017533	0.018345	0.021427
ADAM7-AS1	0.013061	0.012164	0.0149
ADAM7-AS2	0.002952	0.003062	0.003787
ADAM8	0.051775	0.051919	0.068478
ADAM9	0.278745	0.279519	0.3906
ADAMDEC1	0.037837	0.037942	0.053026
ADAMTS1	0.067589	0.067776	0.092458
ADAMTS10	0.014914	0.014955	0.021696
ADAMTS12	0	0	0
ADAMTS13	0	0	0
ADAMTS14	0	0	0
ADAMTS15	0	0	0
ADAMTS16	0	0	0
ADAMTS16-DT	0	0	0
ADAMTS17	0	0	0
ADAMTS18	0	0	0
ADAMTS19	0	0	0
ADAMTS19-AS1	0	0	0
ADAMTS2	0	0	0
ADAMTS20	0	0	0
ADAMTS3	0.060837	0.061006	0.098289
ADAMTS4	0	0	0
ADAMTS5	0.187848	0.18837	0.249387
ADAMTS6	0.094484	0.094747	0.127048
ADAMTS7	0.003809	0.00382	0
ADAMTS7P1	0.003431	0.003464	0.002498
ADAMTS7P3	0.002385	0.000879	0.000442
ADAMTS7P4	0.002442	0.003676	0
ADAMTS8	0	0	0
ADAMTS9	0.044041	0.044163	0.058248
ADAMTS9-AS1	0.014678	0.014719	0.020963
ADAMTS9-AS2	0.027296	0.026491	0.0358
ADAMTSL1	0.00159	0.001595	0.001378
ADAMTSL2	0	0	0
ADAMTSL3	0.002802	0.00281	0.007644
ADAMTSL4	0	0	0
ADAMTSL4-AS1	0.000484	0.000485	0.001279
ADAMTSL5	0.006908	0.006927	0
ADAP1	0.288456	0.297421	0.410244
ADAP2	0	0	0.492459
ADAR	2.460193	2.467026	3.275337
ADARB1	0.087007	0.087249	0.071905
ADARB2	0.026356	0.02534	0.026051
ADARB2-AS1	0.010386	0.010415	0.011019
ADAT1	0.047265	0.047396	0.064825
ADAT2	0.067565	0.065069	0.032736
ADAT3	0	0	0
ADCK1	0	0	0
ADCK2	0.228278	0.228912	0.301923
ADCK5	0	0	0
ADCY1	0	0	0
ADCY10	0	0	0
ADCY10P1	0.031954	0.032015	0.001253
ADCY2	0.004841	0.004855	0
ADCY3	0	0	0
ADCY4	0.000287	0.000288	0.002479
ADCY5	0	0	0
ADCY6	0.061535	0.061706	0.07827
ADCY6-DT	0	0	0
ADCY7	0.033532	0.033625	0.046057
ADCY8	0	0	0.003952
ADCY9	0	0	0
ADCYAP1	0.077662	0.077878	0.102717
ADCYAP1R1	0.00431	0.004322	0
ADD1	1.561392	1.565728	2.041682
ADD2	0.444616	0.445851	0.606145
ADD3	4.34925	4.36133	5.870128
ADD3-AS1	0.002843	0.002555	0.000781
ADGB	0.018723	0.018799	0.023772
ADGB-DT	0	0	0
ADGRA1	0	0	0
ADGRA1-AS1	0	0	0
ADGRA2	0.085048	0.085284	0.112485
ADGRA3	0	0	0
ADGRA3P1	0.102387	0.102672	0.135419
ADGRB1	0	0	0
ADGRB2	0	0	0
ADGRB3	0.021115	0.019292	0.021622
ADGRB3-DT	0	0	0
ADGRD1	0.07665	0.076863	0.069909
ADGRD1-AS1	0.138472	0.138856	0.183144
ADGRD2	0	0	0
ADGRE1	1.332282	1.335982	1.89529
ADGRE2	0.158524	0.161921	0.187881
ADGRE3	0.028298	0.028376	0.037427
ADGRE4P	0.022577	0.022377	0.025908
ADGRE5	0.024559	0.024186	0.02645
ADGRF1	0	0	0
ADGRF2	0.062772	0.038315	0.043041
ADGRF3	0	0	0
ADGRF4	0.001773	0.001974	0.00208
ADGRF5	0.107911	0.10491	0.135143
ADGRF5-AS1	0	0	0
ADGRF5P1	0.21811	0.218229	0.288474
ADGRF5P2	0	0	0
ADGRG1	0.315724	0.316601	0.483719
ADGRG2	0	0	0
ADGRG3	0	0	0
ADGRG4	0	0	0
ADGRG5	0	0	0
ADGRG6	0.141267	0.141659	0.186841
ADGRG7	0.040457	0.04057	0.053509
ADGRL1	0	0	0
ADGRL1-AS1	0.017518	0.017621	0
ADGRL2	0.003071	0.00308	0.005034
ADGRL3	0.006436	0.006454	0
ADGRL3-AS1	0.035555	0.040805	0.038083
ADGRL4	0.217776	0.218419	0.030284
ADGRV1	0.014667	0.014708	0.020184
ADH1A	0.000408	0.000409	0
ADH1B	0.175271	0.173658	0.223154
ADH1C	0.122172	0.155682	0.073685
ADH4	0.000919	0.000921	0
ADH5	0.447377	0.448418	0.721972
ADH5P2	0	0	0
ADH5P3	0	0	0
ADH5P4	0.004069	0.00816	0
ADH5P5	0	0	0
ADH6	0.002707	0.002714	0.001052
ADH7	0.001982	0.001833	0.002417
ADHFE1	0.001293	0.001297	0.002988
ADI1	0.107485	0.107784	0.067097
ADI1P1	0	0	0
ADI1P2	0	0	0
ADI1P3	0.109909	0.110214	0.145367
ADIG	0.069658	0.069851	0.09213
ADIPOQ	0.037151	0.045756	0.022894
ADIPOQ-AS1	0.018672	0.018619	0.003298
ADIPOR1	9.554751	9.581289	12.629057
ADIPOR1P1	0	0	0
ADIPOR1P2	0	0	0
ADIPOR2	0.217586	0.215697	0.295343
ADIRF	0.123928	0.124227	0.162855
ADIRF-AS1	0.011687	0.013113	0.002461
ADK	0.560789	0.562346	0.787655
ADM	0.083845	0.084078	0.115136
ADM2	0.007181	0.007201	0.006217
ADM5	0	0	0
ADNP	0.618517	0.620235	0.811173
ADNP-AS1	0.012059	0.009708	0.002131
ADNP2	0.073702	0.073906	0.098571
ADO	0.528428	0.529896	0.696581
ADORA1	0	0	0
ADORA2A	0.000272	0.000276	0.004248
ADORA2A-AS1	0.004765	0.00454	0.005082
ADORA2B	0	0	0
ADORA2BP1	0	0	0
ADORA3	0	0	0
ADPGK	0.212755	0.213346	0.236931
ADPGK-AS1	0	0	0.000862
ADPRH	0.195549	0.196092	0.26874
ADPRHL1	0	0	0
ADPRM	0.040779	0.040892	0.056215
ADPRS	0.103477	0.103765	0.135172
ADRA1A	0.039541	0.039651	0.052297
ADRA1B	0	0	0
ADRA1D	0.018481	0.019009	0.01173
ADRA2A	0	0	0
ADRA2B	0	0	0.001982
ADRA2C	0	0	0.006314
ADRB1	0.003996	0.004007	0.45489
ADRB2	0.247974	0.248663	0.275061
ADRB3	0	0	0
ADRM1	1.817776	1.822824	2.453928
ADSL	0.873252	0.875677	1.1421
ADSS1	0	0	0
ADSS2	2.307292	2.258346	3.300959
ADTRP	0.070772	0.070969	0.02324
AEBP1	0.003588	0.003598	0
AEBP2	0.518137	0.525559	0.604062
AEN	0.19682	0.197367	0.260316
AFAP1	0.004918	0.004931	0.007737
AFAP1-AS1	0.01019	0.010218	0.013477
AFAP1L1	0.140052	0.140441	0.185234
AFAP1L2	0.22065	0.221263	0.327002
AFDN	0.40346	0.405895	0.536301
AFDN-DT	0	0	0.003877
AFF1	1.427431	1.409699	1.923898
AFF1-AS1	0.040568	0.040681	0.055652
AFF2	0.006381	0.006559	0.009087
AFF3	0.189367	0.189893	0.254684
AFF4	0.484785	0.486131	0.653418
AFG1L	0.158689	0.161838	0.234221
AFG3L1P	0.004771	0.004516	0.053724
AFG3L2	0.606649	0.608334	0.726029
AFG3L2P1	0.008175	0.0083	0.029917
AFM	0	0	0
AFMID	0.173595	0.174077	0.229598
AFP	0.007164	0.007184	0.00466
AFTPH	0.74076	0.743148	0.960101
AFTPH-DT	0	0	0.044982
AGA	0.020604	0.020661	0.030848
AGAP1	0.004931	0.005023	0.007298
AGAP1-IT1	0	0	0
AGAP10P	0.006129	0.011254	0
AGAP11	0.019918	0.019968	0.026064
AGAP12P	0.006097	0.005766	0.001258
AGAP13P	0	0.002744	0
AGAP14P	0.015125	0.015491	0
AGAP2	0.065556	0.065738	0.074051
AGAP2-AS1	0	0	0.005058
AGAP3	0	0	0
AGAP4	0.000234	0.001428	0.000478
AGAP5	0.00113	0.000894	0
AGAP6	0.00267	0.002306	0.000589
AGAP7P	0.005481	0.009525	0
AGAP9	0	0.002987	0.005428
AGBL1	0	0	0
AGBL1-AS1	0.009708	0.008336	0.011531
AGBL2	0.00342	0.003464	0.000121
AGBL3	0.049049	0.049185	0.064872
AGBL4	0.114095	0.114412	0
AGBL4-AS1	0.021768	0.052126	0.002655
AGBL4-IT1	0.016515	0.016029	0.02138
AGBL5	0	0	0
AGBL5-AS1	0	0	0.007746
AGER	0	0	0
AGFG1	0.438436	0.440122	0.617969
AGFG2	0.043768	0.04389	0.057888
AGGF1	0.146193	0.146794	0.154291
AGGF1P1	0.069465	0.06057	0
AGGF1P10	0	0	0
AGGF1P2	0	0	0
AGGF1P3	0	0	0
AGGF1P4	0	0	0
AGGF1P5	0	0	0
AGGF1P6	0	0	0
AGGF1P7	0	0	0
AGGF1P8	0	0	0
AGGF1P9	0	0	0
AGK	0	0	0.044564
AGKP1	0	0	0
AGKP2	0	0	0
AGL	0.378305	0.379355	0.500349
AGMAT	0.057279	0.057438	0.025829
AGMO	0	0	0
AGO1	0.107239	0.107537	0.142328
AGO2	0.449185	0.448852	0.584413
AGO3	0.083529	0.084967	0.114626
AGO4	0.48251	0.484123	0.676861
AGPAT1	0.066323	0.064682	0.0607
AGPAT2	0.147106	0.147514	0.295078
AGPAT3	0.403426	0.404547	0.529243
AGPAT4	0.012435	0.013768	0.013892
AGPAT4-IT1	0	0	0
AGPAT5	0.17233	0.172808	0.431231
AGPAT5P1	0	0	0.053057
AGPS	0.682465	0.684361	0.831174
AGR2	0.024858	0.024927	0.075717
AGR3	0	0	0
AGRN	0	0	0
AGRP	0	0	0
AGT	0.000485	0.000486	0.001773
AGTPBP1	3.337102	3.346371	4.288733
AGTR1	0.023657	0.023723	0.028452
AGTR2	0	0	0
AGTRAP	0.173286	0.173768	0.248021
AGXT	0.006733	0.006751	0
AGXT2	0	0	0
AHCTF1	0.657684	0.72478	1.024478
AHCTF1P1	0.200764	0.140283	0.070987
AHCY	0.509927	0.511343	0.657515
AHCYL1	0.861182	0.863573	1.222679
AHCYL2	0.418535	0.419698	0.557021
AHCYP1	0	0	0
AHCYP2	0	0	0
AHCYP3	0	0	0
AHCYP4	0.071563	0.071761	0.09465
AHCYP5	0	0	0
AHCYP6	0	0	0.006009
AHCYP7	0.029854	0.029937	0.039485
AHCYP8	0	0	0
AHDC1	0	0	0.012625
AHI1	0.059824	0.05999	0.080572
AHI1-DT	0.010701	0.010966	0.009979
AHNAK	2.303082	2.290672	2.966197
AHNAK2	0	0	0
AHR	0.052233	0.051857	0.065384
AHRR	0.033592	0.033014	0.025752
AHSA1	0.884888	0.887345	1.072365
AHSA2P	0.03586	0.035403	0.141967
AHSG	0.093201	0.093459	0.241519
AHSP	24.728372	24.797052	32.357472
AICDA	0	0	0
AIDA	4.145115	4.558523	3.116153
AIDAP1	0.106148	0.1051	0
AIDAP2	0.19112	0.090153	0
AIDAP3	0	0	0
AIF1	14.161757	14.293886	44.397088
AIF1L	0.735609	0.737652	0.942558
AIFM1	0.714444	0.7171	0.955553
AIFM1P1	0	0	0
AIFM2	0	0	0
AIFM3	0.025639	0.02571	0.027574
AIG1	0.017759	0.017789	0.020762
AIG1P1	0	0	0
AIM2	1.14023	1.143397	1.305122
AIMP1	0.813842	0.816102	1.01227
AIMP1P1	0	0	0
AIMP1P2	0	0	0
AIMP2	0.151201	0.151621	0.19998
AIP	0.212336	0.219764	0.247909
AIPL1	0.011257	0.008295	0.004159
AIRE	0	0	0.000794
AIRN	0.003361	0.00337	0
AJAP1	0.006019	0.006036	0
AJM1	0	0	0
AJUBA	0.002135	0.002141	0
AK1	0.031961	0.031692	0.035024
AK2	0.875946	1.0495	0.705131
AK2P1	1.01118	0.554502	0
AK2P2	0	0	0
AK3	0.105571	0.105558	0.26625
AK3P2	0	0	0
AK3P3	0	0	0
AK3P4	0	0	0
AK3P5	0	0	0
AK3P6	0.002798	0	0
AK4	0.018205	0.018255	0.001575
AK4P1	0	0	0
AK4P2	0	0	0
AK4P3	0	0	0
AK4P4	0	0	0
AK4P5	0	0	0
AK4P6	0	0	0
AK5	0	0	0.003105
AK6	0.195695	0.189332	1.13472
AK7	0.006162	0.006179	0
AK8	0	0	0
AK9	0.200636	0.201193	0.250908
AKAIN1	0.001688	0.00171	0.001512
AKAP1	0.047597	0.047729	0.054114
AKAP10	0.997011	0.99978	1.371712
AKAP11	0.535313	0.535835	0.691078
AKAP12	0.401611	0.402727	0.524751
AKAP13	0.495354	0.496618	0.705433
AKAP14	0	3.90E-05	0.001491
AKAP17A	0	0	0
AKAP17A_1	0	0	0
AKAP17BP	0.007559	0.00758	0
AKAP3	0.006531	0.005696	0.007832
AKAP4	0.011736	0.01181	0.014514
AKAP5	0.081599	0.081826	0.104952
AKAP6	0	0	0
AKAP7	1.164015	1.167248	2.082431
AKAP8	0.03139	0.031557	0.23585
AKAP8L	0.567635	0.452897	0.77985
AKAP8P1	0	0	0
AKAP9	0.110672	0.110796	0.315856
AKIP1	0.390565	0.399806	0.522227
AKIRIN1	0.280346	0.281125	0.388114
AKIRIN1P1	0	0	0
AKIRIN1P2	0	0	0
AKIRIN2	0.235978	0.236874	1.494265
AKIRIN2P1	0	0	0
AKNA	0.738324	0.740374	0.980165
AKNAD1	0.006789	0.006199	0.000785
AKR1A1	1.183649	1.186936	1.622255
AKR1B1	0.290091	0.290897	1.518111
AKR1B10	0	0	0
AKR1B10P1	0	0	0
AKR1B10P2	0	0	0
AKR1B15	0.027713	0.029227	0.023204
AKR1B1P1	0	0	0
AKR1B1P2	0	0	0
AKR1B1P3	0	0	0
AKR1B1P4	0.222353	0.222971	0.294087
AKR1B1P5	0	0	0
AKR1B1P6	0	0	0
AKR1B1P7	0	0	0
AKR1B1P8	0	0	0
AKR1C1	0.0871	0.087342	0.109271
AKR1C2	0.038127	0.038233	0.06735
AKR1C3	0.428381	0.426174	0.422312
AKR1C4	0.011667	0.016521	0.015138
AKR1C6P	0.003433	0.001625	0.002874
AKR1C7P	0.056561	0.056718	0.066686
AKR1C8	0	0	0
AKR1D1	0.096376	0.096644	0.127468
AKR1D1P1	0.092136	0.092237	0.439825
