Gene Name	fr	rf	star
ABCA3P1	0	0	0
ABCA4	0	0	0
ABCA5	13.10481055	12.67033267	12.56366274
ABCA6	3.276202639	3.290995499	4.735534416
ABCA7	14.82481694	14.89175463	18.07234563
ABCA8	0.245715198	0.246824662	0.289930679
ABCA9	0	0	0
ABCA9-AS1	1.556196253	1.563222862	1.836227631
ABCB1	16.87244359	16.94862682	18.36227631
ABCB10	29.97725414	30.8530828	35.5648299
ABCB10P1	0.081905066	0.082274887	0
ABCB10P3	0.081905066	0.082274887	0
ABCB10P4	0.327620264	0.082274887	0
ABCB11	0	0	0
ABCB4	1.064765858	1.069573537	1.159722714
ABCB5	7.780981267	8.309763635	6.088544249
ABCB6	2.375246913	2.468246624	3.189237464
ABCB7	12.0400447	12.17668335	20.00521682
ABCB8	0.163810132	0.164549775	0.289930679
ABCB9	0	0	0
ABCC1	0	0	2.02951475
ABCC10	0	0	0
ABCC11	0.163810132	0.164549775	0
ABCC12	3.112392507	3.126445724	1.256366274
ABCC13	5.89716475	5.923791898	6.185187809
ABCC2	0	0	0
ABCC3	1.474291187	1.480947975	0.966435595
ABCC4	31.5334504	31.67583168	38.85071092
ABCC5	2.129531715	2.139147074	2.802663226
ABCC5-AS1	0	0	0.09664356
ABCC6	0	0	0
ABCC6P1	0	0	0
ABCC6P2	0.081905066	0.082274887	0
ABCC8	2.375246913	2.139147074	2.609376107
ABCC9	2.620962111	2.632796399	3.092593904
ABCD1	0.163810132	0.164549775	0.289930679
ABCD1P1	0.163810132	0.164549775	0
ABCD1P2	0	0	0
ABCD1P3	0	0	0
ABCD1P4	0	0	0
ABCD1P5	2.211436781	1.480947975	2.609376107
ABCD2	4.996209024	5.018768136	5.89525713
ABCD3	5.405734354	5.430142573	6.765049166
ABCD4	0.491430396	0.493649325	0.579861357
ABCE1	15.3981524	13.41080666	42.13659195
ABCF1	2.620962111	2.632796399	13.72338545
ABCF2	0.982860792	0.98729865	1.449653393
ABCF2-H2BK1	0.982860792	0.98729865	1.353009833
ABCF2P1	0	0	0
ABCF2P2	0	0	0
ABCF3	3.030487441	3.044170837	3.672455262
ABCG1	1.146670924	1.151848425	1.353009833
ABCG2	10.89337377	10.94256003	14.01331613
ABCG4	0	0	0
ABCG5	0	0	0
ABCG8	2.620962111	2.632796399	2.706019666
ABHD1	0	0	0
ABHD10	10.81146871	10.94256003	5.412039333
ABHD11	1.392386121	1.398673087	1.546296952
ABHD11-AS1	0.081905066	0.082274887	0.09664356
ABHD12	0	0	0
ABHD12B	0	0	0
ABHD13	4.832398892	4.854218361	5.701970011
ABHD14A	0	0	0
ABHD14A-ACY1	0	0	0
ABHD14B	4.095253298	4.113744374	10.24421731
ABHD15	0.163810132	0.164549775	0
ABHD16A	0.327620264	0.32909955	2.899306785
ABHD16B	0	0	0
ABHD17A	11.38480417	11.68303402	9.664355951
ABHD17AP1	0.081905066	0.246824662	0
ABHD17AP3	0.081905066	0.082274887	0
ABHD17AP4	0	0	0
ABHD17AP5	0	0.082274887	0
ABHD17AP6	1.310481055	0.6581991	0
ABHD17AP7	0	0	0
ABHD17AP8	0	0	0
ABHD17AP9	0	0	0
ABHD17B	4.095253298	4.113744374	1.642940512
ABHD17C	4.340968496	4.360569036	4.445603738
ABHD18	13.26862069	13.32853177	16.62269224
ABHD2	14.08767135	14.15128065	17.97570207
ABHD3	3.030487441	3.044170837	3.575811702
ABHD4	1.22857599	1.234123312	1.063079155
ABHD5	7.780981267	7.81611431	9.181138154
ABHD6	0	0	0
ABHD8	2.375246913	2.385971737	2.609376107
ABI1	48.48779905	48.70673339	58.9525713
ABI1P1	0.081905066	0	0
ABI2	19.32959557	19.41687344	22.32466225
ABI3	23.0972286	23.20151827	28.02663226
ABI3BP	7.289550871	7.322464985	2.512732547
ABITRAM	7.862886333	7.898389198	10.82407867
ABITRAMP1	0	0	0
ABL1	8.92765219	8.80341296	9.664355951
ABL2	2.047626649	2.056872187	2.02951475
ABLIM1	24.73532992	24.76474113	35.46818634
ABLIM2	3.276202639	3.290995499	3.769098821
ABLIM3	71.99455299	72.31962609	86.59262932
ABO	1.965721583	1.974597299	0.09664356
ABR	1.801911451	3.290995499	14.97975172
ABRA	0.081905066	0.082274887	0
ABRACL	21.86865261	21.96739496	25.03068191
ABRAXAS1	12.2857599	12.34123312	15.2696824
ABRAXAS2	16.62672839	16.70180216	20.48843462
ABT1	3.276202639	3.784644824	0
ABT1P1	0	0	0
ABTB1	10.15622818	10.20208605	12.08044494
ABTB2	6.880025541	6.746540773	6.861692725
ACAA1	12.20385483	12.25895823	15.65625664
ACAA2	16.21720306	16.29042772	18.55556343
ACAA2P1	0	0	0
ACACA	2.047626649	2.056872187	2.609376107
ACACB	2.293341847	2.303696849	2.706019666
ACAD10	2.457151979	2.303696849	1.836227631
ACAD11	24.81723499	25.01156579	28.4132065
ACAD8	0.491430396	0.493649325	0
ACAD9	5.733354618	5.759242123	6.861692725
ACADL	0.327620264	0.32909955	0
ACADM	5.48763942	5.512417461	3.575811702
ACADS	5.569544486	5.512417461	6.861692725
ACADSB	7.371455937	7.404739873	8.794563916
ACADVL	1.883816517	1.892322412	2.126158309
ACAN	0	0	0
ACAP1	0	0	5.605326452
ACAP2	75.51647082	75.85744625	89.29864899
ACAP3	0	0	0
ACAT1	10.72956364	11.02483492	21.84144445
ACAT2	4.832398892	4.854218361	5.89525713
ACBD3	20.72198169	20.81554653	26.77026599
ACBD3-AS1	0	0	0
ACBD4	3.603822903	3.620095049	4.348960178
ACBD5	7.453361003	7.48701476	9.277781713
ACBD6	10.89337377	10.94256003	9.85764307
ACBD7	0.245715198	0.246824662	0.386574238
ACBD7-DCLRE1CP1	0	0	0
ACCS	0	0	0
ACCSL	0	0	0
ACD	3.194297573	3.208720612	3.865742381
ACE	2.620962111	2.632796399	3.285881023
ACE2	2.047626649	2.139147074	1.739584071
ACE3P	0.900955726	1.151848425	0.09664356
ACER1	0	0	0
ACER2	0.245715198	0.822748875	1.739584071
ACER2P1	0.655240528	0.32909955	0
ACER3	7.207645805	7.240190098	8.504633237
ACHE	2.539057045	2.550521512	3.382524583
ACIN1	18.75626011	18.84094923	22.32466225
ACKR1	15.3981524	15.46767885	19.3287119
ACKR2	11.05718391	10.86028515	12.27373206
ACKR3	0	0	0
ACKR4	0.655240528	0.6581991	0.773148476
ACKR4P1	0	0	0
ACLY	30.7963048	30.93535769	39.1406416
ACMSD	0	0	0
ACNATP	0	0	0
ACO1	2.702867177	2.715071287	2.02951475
ACO2	3.685727969	3.702369936	5.605326452
ACOD1	0	0	0
ACOT1	0	0	0
ACOT11	2.866677309	2.961895949	1.449653393
ACOT12	1.556196253	1.563222862	1.353009833
ACOT13	10.56575351	10.86028515	5.701970011
ACOT2	0.081905066	0.164549775	0
ACOT4	0.900955726	0.905023762	1.063079155
ACOT6	2.457151979	2.468246624	3.092593904
ACOT7	5.241924222	5.265592798	6.185187809
ACOT8	0	0	0
ACOT9	2.784772243	2.715071287	2.899306785
ACOX1	8.600031927	8.638863185	10.72743511
ACOX2	0	0	0
ACOX3	0.245715198	0.246824662	0.289930679
ACOXL	0.081905066	0	0
ACOXL-AS1	0.573335462	0.575924212	0
ACP1	43.00015963	43.19431592	49.86807671
ACP2	2.866677309	2.879621062	3.382524583
ACP3	1.310481055	1.3163982	1.546296952
ACP4	0	0	0
ACP5	3.767633035	3.784644824	5.508682892
ACP6	1.638101319	1.645497749	2.126158309
ACP7	0	0	0
ACR	0	0	0
ACRBP	14.66100681	14.72720486	17.87905851
ACRP1	0.081905066	0.082274887	0.09664356
ACRV1	0	0	0
ACSBG1	0	0	0.09664356
ACSBG2	0	0	0
ACSF2	0.081905066	0.082274887	0
ACSF3	0	0	0
ACSL1	22.11436781	22.21421962	26.38369175
ACSL3	4.504778628	4.442843924	2.899306785
ACSL4	50.04399531	50.26995625	55.3767596
ACSL5	3.931443166	3.208720612	4.638890857
ACSL6	29.48582375	29.70123438	51.70430434
ACSM1	0	0	0
ACSM2A	2.702867177	2.715071287	2.02951475
ACSM2B	5.651449552	5.676967236	4.348960178
ACSM3	2.539057045	2.550521512	3.865742381
ACSM4	2.211436781	2.221421962	2.126158309
ACSM5	6.634310343	6.746540773	6.571762047
ACSM5P1	0	0	0.193287119
ACSM6	0	0	0
ACSS1	3.030487441	3.044170837	3.575811702
ACSS2	2.866677309	2.879621062	3.479168142
ACSS3	0.327620264	0.32909955	0
ACTA1	0	0	0.193287119
ACTA2	2.539057045	2.632796399	2.802663226
ACTA2-AS1	0.491430396	0.493649325	0.579861357
ACTB	1653.990902	1662.775476	1960.511248
ACTBL2	0	0	0
ACTBP1	0	0	0
ACTBP10	0	0	0
ACTBP11	0.81905066	0	0.773148476
ACTBP12	0	0	0.193287119
ACTBP14	0	0	0
ACTBP15	0	0	0
ACTBP2	1.064765858	0.6581991	0.289930679
ACTBP3	0	0	0
ACTBP4	0	0	0.193287119
ACTBP6	0	0	0.09664356
ACTBP7	0	0	0
ACTBP8	0	0	0
ACTBP9	0	0	0
ACTC1	0	0	0.09664356
ACTE1P	0.327620264	0.32909955	0.579861357
ACTG1	254.8885653	255.1344261	116.5521328
ACTG1P1	0	0	0
ACTG1P10	0	0	0.483217798
ACTG1P11	0	0	0
ACTG1P12	0	0	0
ACTG1P13	0	0	0
ACTG1P14	0	0	0
ACTG1P15	0	0	0
ACTG1P16	0.163810132	0.082274887	0.09664356
ACTG1P17	0	0	0
ACTG1P18	0	0	0
ACTG1P19	0	0	0
ACTG1P2	0.081905066	0.082274887	0
ACTG1P20	0	0	0
ACTG1P21	0.081905066	0.082274887	0.193287119
ACTG1P22	0	0	0
ACTG1P23	0	0	0.09664356
ACTG1P24	0	0	0
ACTG1P25	0.081905066	0.082274887	0.483217798
ACTG1P3	0	0	0
ACTG1P4	0.163810132	0.164549775	0.193287119
ACTG1P9	0	0	0
ACTG2	0.081905066	0.164549775	0
ACTL10	0	0	0
ACTL11P	0	0	0
ACTL6A	1.146670924	1.3163982	0.579861357
ACTL6B	0.163810132	0.164549775	0.09664356
ACTL7A	0	0	0
ACTL7B	0	0	0
ACTL8	0	0	0
ACTL9	0	0	0.289930679
ACTN1	33.74488718	33.81497875	37.98091889
ACTN1-DT	0.081905066	0.082274887	0
ACTN2	5.569544486	5.594692348	6.475118487
ACTN3	0.245715198	0.246824662	0.289930679
ACTN4	0	0	30.24943413
ACTN4P1	0	0	0
ACTP1	0	0	0
ACTR10	15.8895828	15.96132817	19.90857326
ACTR1A	21.21341209	21.30919586	25.32061259
ACTR1AP1	0	0	0
ACTR1B	0	0	5.701970011
ACTR2	265.2086036	266.4060856	355.1650812
ACTR3	261.4409706	262.7037157	309.5493211
ACTR3-AS1	6.470500211	6.417441223	5.315395773
ACTR3B	5.241924222	5.101043023	1.93287119
ACTR3BP1	2.457151979	1.810047524	2.899306785
ACTR3BP2	0.081905066	0.575924212	0
ACTR3BP3	0	0	0
ACTR3BP4	0	0	0
ACTR3BP5	0.081905066	0.082274887	0
ACTR3BP6	0.081905066	0.082274887	0
ACTR3BP7	0.081905066	0.082274887	0
ACTR3C	0	0	0
ACTR3P1	0	0	0
ACTR3P2	0	0	0
ACTR3P3	0	0	0
ACTR5	2.129531715	2.139147074	0.193287119
ACTR6	16.95434866	17.03090171	17.39584071
ACTR6P1	0	0	0
ACTR8	13.43243082	13.49308155	17.00926647
ACTRT1	0	0	0
ACTRT1P1	0	0	0
ACTRT2	0	0	0
ACTRT3	0	0	0
ACVR1	17.11815879	15.05630441	15.46296952
ACVR1B	0.327620264	0.32909955	0.09664356
ACVR1C	17.03625372	17.19545148	18.36227631
ACVR2A	12.69528522	12.75260756	6.765049166
ACVR2B	17.60958918	24.27109181	120.3212316
ACVR2B-AS1	0	0	0
ACVRL1	4.013348232	4.031469486	4.638890857
ACY1	5.651449552	5.676967236	6.765049166
ACY3	0	0	0
ACYP1	1.064765858	0.98729865	1.159722714
ACYP2	32.02488079	32.41630567	27.4467709
ADA	1.392386121	1.234123312	0.676504917
ADA2	12.2857599	12.34123312	15.94618732
ADAD1	0	0	0
ADAD1P1	0	0	0
ADAD1P2	0	0	0
ADAD2	0.081905066	0	0.09664356
ADAL	2.129531715	2.139147074	2.609376107
ADAM10	27.11057684	27.23298775	35.95140414
ADAM11	0	0	0
ADAM12	0.081905066	0.082274887	0.193287119
ADAM15	0.081905066	0.082274887	0.09664356
ADAM17	7.535266069	7.569289648	10.82407867
ADAM18	4.832398892	4.689668586	3.092593904
ADAM19	1.22857599	1.234123312	1.642940512
ADAM1A	0.081905066	0.082274887	0.09664356
ADAM1B	0	0	0
ADAM2	0	0	0
ADAM20	0	0	0
ADAM20P1	0.163810132	0.082274887	0
ADAM20P2	0	0	0
ADAM20P3	0	0	0
ADAM21	0.327620264	1.563222862	0
ADAM21P1	5.405734354	4.196019261	6.668405606
ADAM22	1.883816517	1.892322412	2.319445428
ADAM23	0.245715198	0.246824662	0.289930679
ADAM24P	0	0	0
ADAM28	2.047626649	2.056872187	2.02951475
ADAM29	0	0	0
ADAM30	0	0	0
ADAM32	0	0	0
ADAM33	0.081905066	0.082274887	0.09664356
ADAM3A	1.392386121	1.563222862	1.739584071
ADAM3B	0	0	0
ADAM5	4.586683694	4.607393699	0.869792036
ADAM6	0	0	0
ADAM7	6.224785014	6.499716111	6.765049166
ADAM7-AS1	16.95434866	15.7967784	17.29919715
ADAM7-AS2	0.40952533	0.411374437	0.483217798
ADAM8	0.900955726	0.905023762	1.063079155
ADAM9	5.89716475	5.923791898	7.441554083
ADAMDEC1	4.25906343	4.278294149	5.315395773
ADAMTS1	3.358107705	3.373270386	4.155673059
ADAMTS10	0.327620264	0.32909955	0.483217798
ADAMTS12	0	0	0
ADAMTS13	0	0	0
ADAMTS14	0	0	0
ADAMTS15	0	0	0
ADAMTS16	0	0	0
ADAMTS16-DT	0	0	0
ADAMTS17	0	0	0
ADAMTS18	0	0	0
ADAMTS19	0	0	0
ADAMTS19-AS1	0	0	0
ADAMTS2	0	0	0
ADAMTS20	0	0	0
ADAMTS3	1.965721583	1.974597299	2.899306785
ADAMTS4	0	0	0
ADAMTS5	9.33717752	9.379337172	11.01736578
ADAMTS6	3.603822903	3.620095049	4.252316619
ADAMTS7	0.163810132	0.164549775	0
ADAMTS7P1	0.737145594	0.740473987	0.483217798
ADAMTS7P3	0.245715198	0.082274887	0.09664356
ADAMTS7P4	0.245715198	0.32909955	0
ADAMTS8	0	0	0
ADAMTS9	1.801911451	1.810047524	2.126158309
ADAMTS9-AS1	2.211436781	2.221421962	2.802663226
ADAMTS9-AS2	45.70302681	44.42843924	53.54053197
ADAMTSL1	0.081905066	0.082274887	0.09664356
ADAMTSL2	0	0	0
ADAMTSL3	0.163810132	0.164549775	0.289930679
ADAMTSL4	0	0	0
ADAMTSL4-AS1	0.081905066	0.082274887	0.09664356
ADAMTSL5	0.163810132	0.164549775	0
ADAP1	85.09936354	87.86957982	107.950856
ADAP2	0	0	6.088544249
ADAR	84.03459768	84.41403455	99.83279698
ADARB1	3.194297573	3.208720612	2.319445428
ADARB2	75.76218602	72.8955503	66.78069962
ADARB2-AS1	1.638101319	1.645497749	1.546296952
ADAT1	6.470500211	6.499716111	7.92477188
ADAT2	2.620962111	2.468246624	1.159722714
ADAT3	0	0	0
ADCK1	0	0	0
ADCK2	3.030487441	3.044170837	3.575811702
ADCK5	0	0	0
ADCY1	0	0	0
ADCY10	0	0	0
ADCY10P1	6.552405277	6.581990998	0.289930679
ADCY2	0.245715198	0.246824662	0
ADCY3	0	0	0
ADCY4	0.081905066	0.082274887	0.193287119
ADCY5	0	0	0
ADCY6	2.129531715	2.139147074	2.416088988
ADCY6-DT	0	0	0
ADCY7	1.146670924	1.151848425	1.353009833
ADCY8	0	0	0.09664356
ADCY9	0	0	0
ADCYAP1	1.310481055	1.3163982	1.546296952
ADCYAP1R1	0.163810132	0.164549775	0
ADD1	38.00395061	38.17554779	44.35939382
ADD2	21.37722222	21.47374563	25.99711751
ADD3	99.59656022	100.0462632	119.9346574
ADD3-AS1	0.982860792	0.905023762	0.289930679
ADGB	20.80388676	20.89782142	23.58102852
ADGB-DT	0	0	0
ADGRA1	0	0	0
ADGRA1-AS1	0	0	0
ADGRA2	3.030487441	3.044170837	3.575811702
ADGRA3	0	0	0
ADGRA3P1	0.900955726	0.905023762	1.063079155
ADGRB1	0	0	0
ADGRB2	0	0	0
ADGRB3	81.65935077	74.78787271	74.60882794
ADGRB3-DT	0	0	0
ADGRD1	2.211436781	2.221421962	1.836227631
ADGRD1-AS1	2.457151979	2.468246624	2.899306785
ADGRD2	0	0	0
ADGRE1	21.29531715	21.39147074	27.06019666
ADGRE2	5.569544486	5.676967236	5.89525713
ADGRE3	0.40952533	0.411374437	0.483217798
ADGRE4P	5.48763942	5.430142573	5.605326452
ADGRE5	3.521917837	3.455545274	3.382524583
ADGRF1	0	0	0
ADGRF2	13.35052575	8.14521386	8.214702559
ADGRF3	0	0	0
ADGRF4	0.245715198	0.246824662	0.289930679
ADGRF5	3.194297573	3.126445724	3.575811702
ADGRF5-AS1	0	0	0
ADGRF5P1	1.556196253	1.563222862	1.836227631
ADGRF5P2	0	0	0
ADGRG1	7.125740739	7.15791521	9.760999511
ADGRG2	0	0	0
ADGRG3	0	0	0
ADGRG4	0	0	0
ADGRG5	0	0	0
ADGRG6	4.996209024	5.018768136	5.89525713
ADGRG7	0.655240528	0.6581991	0.773148476
ADGRL1	0	0	0
ADGRL1-AS1	3.112392507	3.126445724	0
ADGRL2	0.163810132	0.164549775	0.193287119
ADGRL3	0.491430396	0.493649325	0
ADGRL3-AS1	16.46291826	18.92322412	15.7529002
ADGRL4	10.72956364	10.86028515	16.236118
ADGRV1	1.474291187	1.480947975	1.836227631
ADH1A	0.081905066	0.082274887	0
ADH1B	3.931443166	3.866919711	4.445603738
ADH1C	1.064765858	1.3163982	0.676504917
ADH4	0.163810132	0.164549775	0
ADH5	18.67435504	18.75867434	25.51389971
ADH5P2	0	0	0
ADH5P3	0	0	0
ADH5P4	0.081905066	0.164549775	0
ADH5P5	0	0	0
ADH6	0.245715198	0.246824662	0.09664356
ADH7	0.245715198	0.246824662	0.289930679
ADHFE1	0.245715198	0.246824662	0.579861357
ADI1	12.2857599	12.34123312	6.765049166
ADI1P1	0	0	0
ADI1P2	0	0	0
ADI1P3	0.327620264	0.32909955	0.386574238
ADIG	2.620962111	2.632796399	3.092593904
ADIPOQ	3.030487441	3.702369936	1.739584071
ADIPOQ-AS1	0.982860792	0.98729865	0.193287119
ADIPOR1	102.4632375	102.9258842	119.8380138
ADIPOR1P1	0	0	0
ADIPOR1P2	0	0	0
ADIPOR2	4.66858876	4.607393699	5.701970011
ADIRF	1.146670924	1.151848425	1.353009833
ADIRF-AS1	0.40952533	0.411374437	0.09664356
ADK	5.733354618	5.759242123	7.248266964
ADM	1.064765858	1.069573537	1.256366274
ADM2	0.245715198	0.246824662	0.193287119
ADM5	0	0	0
ADNP	21.21341209	21.30919586	24.8373948
ADNP2	1.965721583	1.974597299	2.416088988
ADNP-AS1	0.900955726	0.740473987	0.193287119
ADO	10.23813325	10.28436093	11.98380138
ADORA1	0	0	0
ADORA2A	0.081905066	0.082274887	0.386574238
ADORA2A-AS1	1.638101319	1.563222862	1.546296952
ADORA2B	0	0	0
ADORA2BP1	0	0	0
ADORA3	0	0	0
ADPGK	3.112392507	3.126445724	3.092593904
ADPGK-AS1	0	0	0.09664356
ADPRH	4.340968496	4.360569036	5.315395773
ADPRHL1	0	0	0
ADPRM	2.948582375	2.961895949	3.672455262
ADPRS	0.900955726	0.905023762	1.063079155
ADRA1A	0.491430396	0.493649325	0.579861357
ADRA1B	0	0	0
ADRA1D	2.784772243	2.797346174	1.546296952
ADRA2A	0	0	0
ADRA2B	0	0	0.09664356
ADRA2C	0	0	0.09664356
ADRB1	0.081905066	0.082274887	6.378474928
ADRB2	2.620962111	2.632796399	2.609376107
ADRB3	0	0	0
ADRM1	13.76005108	13.8221811	16.62269224
ADSL	19.7391209	19.82824788	23.00116716
ADSS1	0	0	0
ADSS2	30.22296934	29.70123438	38.65742381
ADTRP	0.655240528	0.6581991	0.193287119
AEBP1	0.081905066	0.082274887	0
AEBP2	15.56196253	15.7967784	16.13947444
AEN	3.112392507	3.126445724	3.672455262
AFAP1	0.245715198	0.246824662	0.386574238
AFAP1-AS1	1.310481055	1.3163982	1.546296952
AFAP1L1	4.340968496	4.360569036	5.122108654
AFAP1L2	4.586683694	4.607393699	6.088544249
AFDN	15.72577267	15.87905328	19.61864258
AFDN-DT	0	0	0.09664356
AFF1	67.81739462	67.05403329	81.56716423
AFF1-AS1	2.129531715	2.139147074	2.609376107
AFF2	16.38101319	16.86635193	20.87500885
AFF3	9.828607916	9.872986497	11.79051426
AFF4	23.75246913	23.85971737	28.50985006
AFG1L	4.177158364	4.196019261	5.412039333
AFG3L1P	0.327620264	0.32909955	0.869792036
AFG3L2	9.828607916	9.872986497	10.53414799
AFG3L2P1	0.900955726	0.905023762	2.899306785
AFM	0	0	0
AFMID	1.556196253	1.563222862	1.836227631
AFP	0.737145594	0.740473987	0.483217798
AFTPH	38.495381	38.83374689	46.00233433
AFTPH-DT	0	0	0.483217798
AGA	0.245715198	0.246824662	0.289930679
AGAP1	0.327620264	0.32909955	0.386574238
AGAP10P	0.737145594	1.234123312	0
AGAP11	4.095253298	4.113744374	4.832177976
AGAP12P	0.737145594	0.6581991	0.193287119
AGAP13P	0	0.32909955	0
AGAP14P	1.638101319	1.645497749	0
AGAP1-IT1	0	0	0
AGAP2	1.883816517	1.892322412	1.93287119
AGAP2-AS1	0	0	0.09664356
AGAP3	0	0	0
AGAP4	0.081905066	0.246824662	0.09664356
AGAP5	0.163810132	0.164549775	0
AGAP6	0.327620264	0.32909955	0.09664356
AGAP7P	0.655240528	1.151848425	0
AGAP9	0	0.411374437	0.579861357
AGBL1	0	0	0
AGBL1-AS1	1.064765858	0.905023762	1.063079155
AGBL2	0.982860792	1.069573537	0.09664356
AGBL3	0.900955726	0.905023762	1.063079155
AGBL4	1.801911451	1.810047524	0
AGBL4-AS1	1.392386121	3.208720612	0.193287119
AGBL4-IT1	8.354316729	8.062938973	9.664355951
AGBL5	0	0	0
AGBL5-AS1	0	0	0.09664356
AGER	0	0	0
AGFG1	24.24389953	24.60019135	32.27894888
AGFG2	1.146670924	1.151848425	1.353009833
AGGF1	20.64007662	20.81554653	24.64410768
AGGF1P1	1.22857599	1.069573537	0
AGGF1P10	0	0	0
AGGF1P2	0	0	0
AGGF1P3	0	0	0
AGGF1P4	0	0	0
AGGF1P5	0	0	0
AGGF1P6	0	0	0
AGGF1P7	0	0	0
AGGF1P8	0	0	0
AGGF1P9	0	0	0
AGK	0	0	0.773148476
AGKP1	0	0	0
AGKP2	0	0	0
AGL	14.49719668	14.56265508	17.10591003
AGMAT	3.931443166	3.949194599	1.642940512
AGMO	0	0	0
AGO1	7.617171135	7.651564535	8.987851035
AGO2	33.66298211	33.73270386	39.04399804
AGO3	8.436221795	8.638863185	10.34086087
AGO4	18.01911451	18.10047524	22.51794937
AGPAT1	3.440012771	3.290995499	0.773148476
AGPAT2	1.22857599	1.234123312	2.222801869
AGPAT3	13.59624095	13.65763132	15.94618732
AGPAT4	9.255272454	10.20208605	9.181138154
AGPAT4-IT1	0	0	0
AGPAT5	4.66858876	4.689668586	10.34086087
AGPAT5P1	0	0	0.289930679
AGPS	26.78295657	26.9038882	29.08971141
AGR2	0.245715198	0.246824662	0.676504917
AGR3	0	0	0
AGRN	0	0	0
AGRP	0	0	0
AGT	0.163810132	0.164549775	0.386574238
AGTPBP1	76.58123668	76.92701979	87.8489956
AGTR1	5.48763942	5.512417461	5.89525713
AGTR2	0	0	0
AGTRAP	1.146670924	1.151848425	1.449653393
AGXT	0.40952533	0.411374437	0
AGXT2	0	0	0
AHCTF1	30.46868454	33.65042898	42.32987907
AHCTF1P1	9.173367388	6.417441223	2.899306785
AHCY	8.600031927	8.638863185	9.95428663
AHCYL1	19.08388037	19.17004878	24.16088988
AHCYL2	11.05718391	11.10710981	13.14352409
AHCYP1	0	0	0
AHCYP2	0	0	0
AHCYP3	0	0	0
AHCYP4	0.573335462	0.575924212	0.676504917
AHCYP5	0	0	0
AHCYP6	0	0	0.09664356
AHCYP7	0.245715198	0.246824662	0.289930679
AHCYP8	0	0	0
AHDC1	0	0	0.386574238
AHI1	1.965721583	1.974597299	2.319445428
AHI1-DT	12.0400447	12.34123312	10.05093019
AHNAK	210.4960195	209.6364133	241.5122552
AHNAK2	0	0	0
AHR	12.77719029	12.67033267	14.20660325
AHRR	20.14864623	19.82824788	13.82002901
AHSA1	8.681936993	8.721138072	9.664355951
AHSA2P	2.129531715	2.139147074	3.382524583
AHSG	4.013348232	4.031469486	2.706019666
AHSP	62.3297552	62.61118937	72.96588743
AICDA	0	0	0
AIDA	63.23071093	69.68682969	42.42652263
AIDAP1	0.737145594	0.740473987	0
AIDAP2	1.146670924	0.575924212	0
AIDAP3	0	0	0
AIF1	47.58684333	48.13080917	127.9560728
AIF1L	13.02290549	13.08170711	14.88310817
AIFM1	9.910512982	9.955261384	11.88715782
AIFM1P1	0	0	0
AIFM2	0	0	0
AIFM3	2.129531715	2.139147074	2.126158309
AIG1	25.96390591	26.08113933	27.06019666
AIG1P1	0	0	0
AIM2	8.190506597	8.227488747	8.407989678
AIMP1	13.10481055	13.163982	14.59317749
AIMP1P1	0	0	0
AIMP1P2	0	0	0
AIMP2	0.982860792	0.98729865	1.159722714
AIP	8.845747124	5.676967236	9.181138154
AIPL1	0.737145594	0.493649325	0.289930679
AIRE	0	0	0.09664356
AIRN	0.081905066	0.082274887	0
AJAP1	0.40952533	0.411374437	0
AJM1	0	0	0
AJUBA	0.163810132	0.164549775	0
