		Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
SGI75460076	90	ABCD2	0.0	ABCD2	0.0
SGI75460076	91	ABCD3	0.337617	ABCD3	0.0
SGI75460076	92	ABCD4	0.311429	ABCD4	0.0
SGI75460076	93	ABCE1	0.440723	ABCE1	0.722234
SGI75460076	94	ABCF1	0.00705	ABCF1	0.293721
SGI75460076	95	ABCF2	0.380152	ABCF2	0.939742
SGI75460076	96	ABCF2-H2BK1	0.000334	ABCF2-H2BK1	0.001979
SGI75460076	97	ABCF2P1	0.0	ABCF2P1	0.0
SGI75460076	98	ABCF2P2	0.0	ABCF2P2	0.0
SGI75460076	99	ABCF3	0.201736	ABCF3	0.348181
SGI75460076	100	ABCG1	0.0	ABCG1	0.0
SGI75460076	101	ABCG2	0.302046	ABCG2	0.20642
SGI75460076	102	ABCG4	0.0	ABCG4	0.0
SGI75460076	103	ABCG5	0.0	ABCG5	0.0
SGI75460076	104	ABCG8	0.000835	ABCG8	0.009397
SGI75460076	105	ABHD1	0.0	ABHD1	0.0
SGI75460076	106	ABHD10	0.164206	ABHD10	0.881873
SGI75460076	107	ABHD11	0.0	ABHD11	0.0
SGI75460076	108	ABHD11-AS1	0.0	ABHD11-AS1	0.030026
SGI75460076	109	ABHD12	0.822478	ABHD12	0.88254
SGI75460076	110	ABHD12B	0.0	ABHD12B	0.0
SGI75460076	111	ABHD13	0.447657	ABHD13	0.765051
SGI75460076	112	ABHD14A	0.0	ABHD14A	0.0
SGI75460076	113	ABHD14A-ACY1	0.0	ABHD14A-ACY1	0.0
SGI75460076	114	ABHD14B	0.003199	ABHD14B	0.159301
SGI75460076	115	ABHD15	0.078206	ABHD15	0.133783
SGI75460076	116	ABHD16A	0.01002	ABHD16A	0.0
SGI75460076	117	ABHD16B	0.0	ABHD16B	0.0
SGI75460076	118	ABHD17A	0.320751	ABHD17A	0.452544
SGI75460076	119	ABHD17AP1	0.011213	ABHD17AP1	0.0
SGI75460076	120	ABHD17AP3	0.0	ABHD17AP3	0.0
SGI75460076	121	ABHD17AP4	0.040893	ABHD17AP4	0.0
SGI75460076	122	ABHD17AP5	0.0	ABHD17AP5	0.0
SGI75460076	123	ABHD17AP6	0.011006	ABHD17AP6	0.0
SGI75460076	124	ABHD17AP7	0.0	ABHD17AP7	0.0
SGI75460076	125	ABHD17AP8	0.0	ABHD17AP8	0.0
SGI75460076	126	ABHD17AP9	0.0	ABHD17AP9	0.0
SGI75460076	127	ABHD17B	0.0	ABHD17B	0.0
SGI75460076	128	ABHD17C	0.02531	ABHD17C	0.098555
SGI75460076	129	ABHD18	0.005157	ABHD18	0.091242
SGI75460076	130	ABHD2	0.204054	ABHD2	0.715805
SGI75460076	131	ABHD3	0.200659	ABHD3	0.0
SGI75460076	132	ABHD4	0.136709	ABHD4	0.402868
SGI75460076	133	ABHD5	1.362046	ABHD5	2.088655
SGI75460076	134	ABHD6	0.023212	ABHD6	0.0
SGI75460076	135	ABHD8	0.013232	ABHD8	0.087567
SGI75460076	136	ABI1	2.561253	ABI1	3.820035
SGI75460076	137	ABI1P1	0.0	ABI1P1	0.0
SGI75460076	138	ABI2	0.250865	ABI2	0.240225
SGI75460076	139	ABI3	2.095939	ABI3	3.579636
SGI75460076	140	ABI3BP	0.0	ABI3BP	0.0
SGI75460076	141	ABITRAM	0.214712	ABITRAM	0.367101
SGI75460076	142	ABITRAMP1	0.0	ABITRAMP1	0.0
SGI75460076	143	ABL1	0.009058	ABL1	0.229122
SGI75460076	144	ABL2	0.060599	ABL2	0.096492
SGI75460076	145	ABLIM1	1.072202	ABLIM1	1.638386
SGI75460076	146	ABLIM2	0.0	ABLIM2	0.0
SGI75460076	147	ABLIM3	0.633509	ABLIM3	0.773348
SGI75460076	148	ABO	0.017466	ABO	0.0
SGI75460076	149	ABR	0.067143	ABR	0.120627
SGI75460076	150	ABRA	0.0	ABRA	0.002438
SGI75460076	151	ABRACL	3.500782	ABRACL	5.982894
SGI75460076	152	ABRAXAS1	0.6114299999999999	ABRAXAS1	0.6646029999999999
SGI75460076	153	ABRAXAS2	0.964454	ABRAXAS2	0.939912
SGI75460076	154	ABT1	0.335252	ABT1	0.0
SGI75460076	155	ABT1P1	0.0	ABT1P1	0.0
SGI75460076	156	ABTB1	2.945994	ABTB1	4.387172
SGI75460076	157	ABTB2	0.002321	ABTB2	0.260496
SGI75460076	158	ACAA1	0.0	ACAA1	0.0
SGI75460076	159	ACAA2	0.075825	ACAA2	0.187571
SGI75460076	160	ACAA2P1	0.0	ACAA2P1	0.0
SGI75460076	161	ACACA	0.0	ACACA	0.0
SGI75460076	162	ACACB	0.081585	ACACB	0.092604
SGI75460076	163	ACAD10	0.011014	ACAD10	0.140333
SGI75460076	164	ACAD11	0.001714	ACAD11	0.005429
SGI75460076	165	ACAD8	0.0	ACAD8	0.0
SGI75460076	166	ACAD9	0.268398	ACAD9	0.0
SGI75460076	167	ACADL	0.0	ACADL	0.0
SGI75460076	168	ACADM	0.041674	ACADM	0.035047
SGI75460076	169	ACADS	0.00141	ACADS	0.093599
SGI75460076	170	ACADSB	0.036543	ACADSB	0.073744
SGI75460076	171	ACADVL	1.286479	ACADVL	1.982443
SGI75460076	172	ACAN	0.0	ACAN	0.0
SGI75460076	173	ACAP1	0.0	ACAP1	0.068958
SGI75460076	174	ACAP2	1.622966	ACAP2	4.181689
SGI75460076	175	ACAP3	0.0	ACAP3	0.0
SGI75460076	176	ACAT1	1.052812	ACAT1	4.861919
SGI75460076	177	ACAT2	0.014029	ACAT2	0.63677
SGI75460076	178	ACBD3	0.13323	ACBD3	0.961345
SGI75460076	179	ACBD3-AS1	0.0	ACBD3-AS1	0.0
SGI75460076	180	ACBD4	0.0	ACBD4	0.0
SGI75460076	181	ACBD5	0.423354	ACBD5	0.778818
SGI75460076	182	ACBD6	0.215233	ACBD6	0.267832
SGI75460076	183	ACBD7	0.005579	ACBD7	0.056013
SGI75460076	184	ACBD7-DCLRE1CP1	0.0	ACBD7-DCLRE1CP1	0.0
SGI75460076	185	ACCS	0.0	ACCS	0.0
SGI75460076	186	ACCSL	0.0	ACCSL	0.0
SGI75460076	187	ACD	0.527301	ACD	0.0
SGI75460076	188	ACE	0.0	ACE	0.0
SGI75460076	189	ACE2	0.0	ACE2	0.080893
SGI75460076	190	ACE3P	0.000677	ACE3P	0.049488
SGI75460076	191	ACER1	0.0	ACER1	0.0
SGI75460076	192	ACER2	0.0	ACER2	0.0
SGI75460076	193	ACER2P1	0.0	ACER2P1	0.0
SGI75460076	194	ACER3	0.013782	ACER3	0.029765
SGI75460076	195	ACHE	0.001399	ACHE	0.480787
SGI75460076	196	ACIN1	1.159267	ACIN1	1.817555
SGI75460076	197	ACKR1	0.0	ACKR1	0.0
SGI75460076	198	ACKR2	0.008081	ACKR2	0.158568
SGI75460076	199	ACKR3	0.025321	ACKR3	0.0
SGI75460076	200	ACKR4	0.121649	ACKR4	0.0
SGI75460076	201	ACKR4P1	0.164295	ACKR4P1	0.122441
SGI75460076	202	ACLY	0.66897	ACLY	5.248455
SGI75460076	203	ACMSD	0.0	ACMSD	0.0
SGI75460076	204	ACNATP	0.0	ACNATP	0.0
SGI75460076	205	ACO1	0.024688	ACO1	0.01024
SGI75460076	206	ACO2	0.053103	ACO2	0.776026
SGI75460076	207	ACOD1	0.0	ACOD1	0.0
SGI75460076	208	ACOT1	0.0	ACOT1	0.0
SGI75460076	209	ACOT11	0.001542	ACOT11	0.08063
SGI75460076	210	ACOT12	0.0	ACOT12	0.0
SGI75460076	211	ACOT13	0.049392	ACOT13	0.120946
SGI75460076	212	ACOT2	0.595683	ACOT2	3.650334
SGI75460076	213	ACOT4	0.022234	ACOT4	0.038178
SGI75460076	214	ACOT6	0.001095	ACOT6	0.339478
SGI75460076	215	ACOT7	0.952565	ACOT7	0.084649
SGI75460076	216	ACOT8	1.228119	ACOT8	1.358747
SGI75460076	217	ACOT9	0.025657	ACOT9	0.066279
SGI75460076	218	ACOX1	0.176741	ACOX1	0.129116
SGI75460076	219	ACOX2	0.0	ACOX2	0.0
SGI75460076	220	ACOX3	0.0	ACOX3	0.0
SGI75460076	221	ACOXL	0.0	ACOXL	0.055082
SGI75460076	222	ACOXL-AS1	0.0	ACOXL-AS1	0.027278
SGI75460076	223	ACP1	11.116673	ACP1	19.055480000000003
SGI75460076	224	ACP2	0.412096	ACP2	0.0
SGI75460076	225	ACP3	0.124434	ACP3	0.195749
SGI75460076	226	ACP4	0.0	ACP4	0.0
SGI75460076	227	ACP5	0.424417	ACP5	0.0
SGI75460076	228	ACP6	0.0	ACP6	0.0
SGI75460076	229	ACP7	0.0	ACP7	0.0
SGI75460076	230	ACR	0.0	ACR	0.0
SGI75460076	231	ACRBP	0.717588	ACRBP	1.254385
SGI75460076	232	ACRP1	0.010058	ACRP1	0.034134
SGI75460076	233	ACRV1	0.0	ACRV1	0.132405
SGI75460076	234	ACSBG1	0.016418	ACSBG1	0.231326
SGI75460076	235	ACSBG2	0.011837	ACSBG2	0.0
SGI75460076	236	ACSF2	0.0	ACSF2	0.0
SGI75460076	237	ACSF3	0.0	ACSF3	0.0
SGI75460076	238	ACSL1	0.843183	ACSL1	1.23849
SGI75460076	239	ACSL3	0.003691	ACSL3	0.018821
SGI75460076	240	ACSL4	1.650036	ACSL4	2.84176
SGI75460076	241	ACSL5	0.011345	ACSL5	0.290155
SGI75460076	242	ACSL6	1.588517	ACSL6	3.005498
SGI75460076	243	ACSM1	0.0	ACSM1	0.0
SGI75460076	244	ACSM2A	0.0	ACSM2A	0.0
SGI75460076	245	ACSM2B	0.099702	ACSM2B	0.0
SGI75460076	246	ACSM3	0.043744	ACSM3	0.069049
SGI75460076	247	ACSM4	0.004066	ACSM4	0.019833
SGI75460076	248	ACSM5	0.011781	ACSM5	0.260678
SGI75460076	249	ACSM5P1	0.0	ACSM5P1	0.0
SGI75460076	250	ACSM6	0.0	ACSM6	0.0
SGI75460076	251	ACSS1	0.226607	ACSS1	0.384765
SGI75460076	252	ACSS2	0.0	ACSS2	0.0
SGI75460076	253	ACSS3	0.0	ACSS3	0.0
SGI75460076	254	ACTA1	0.0	ACTA1	0.111078
SGI75460076	255	ACTA2	0.000181	ACTA2	0.050399
SGI75460076	256	ACTA2-AS1	0.0	ACTA2-AS1	0.0
SGI75460076	257	ACTB	151.253388	ACTB	259.903776
SGI75460076	258	ACTBL2	0.0	ACTBL2	0.0
SGI75460076	259	ACTBP1	0.009263	ACTBP1	0.0
SGI75460076	260	ACTBP10	0.008251	ACTBP10	0.0
SGI75460076	261	ACTBP11	0.0	ACTBP11	0.083008
SGI75460076	262	ACTBP12	0.0	ACTBP12	0.0
SGI75460076	263	ACTBP14	0.0	ACTBP14	0.0
SGI75460076	264	ACTBP15	0.0	ACTBP15	0.0
SGI75460076	265	ACTBP2	0.072151	ACTBP2	0.0
SGI75460076	266	ACTBP3	0.0	ACTBP3	0.0
SGI75460076	267	ACTBP4	0.008784	ACTBP4	0.033788
SGI75460076	268	ACTBP6	0.0	ACTBP6	0.0
SGI75460076	269	ACTBP7	0.0	ACTBP7	0.028367
SGI75460076	270	ACTBP8	0.0	ACTBP8	0.0
SGI75460076	271	ACTBP9	0.028472	ACTBP9	0.0
SGI75460076	272	ACTC1	0.0	ACTC1	0.0
SGI75460076	273	ACTE1P	0.0	ACTE1P	0.00149
SGI75460076	274	ACTG1	16.020228	ACTG1	14.163425
SGI75460076	275	ACTG1P1	0.0	ACTG1P1	0.005229
SGI75460076	276	ACTG1P10	0.022436	ACTG1P10	0.0
SGI75460076	277	ACTG1P11	0.0	ACTG1P11	0.0
SGI75460076	278	ACTG1P12	0.015761	ACTG1P12	0.0
SGI75460076	279	ACTG1P13	0.0	ACTG1P13	0.0
SGI75460076	280	ACTG1P14	0.0	ACTG1P14	0.023776
SGI75460076	281	ACTG1P15	0.0	ACTG1P15	0.0
SGI75460076	282	ACTG1P16	0.0	ACTG1P16	0.171524
SGI75460076	283	ACTG1P17	0.004004	ACTG1P17	0.0
SGI75460076	284	ACTG1P18	0.0	ACTG1P18	0.0
SGI75460076	285	ACTG1P19	0.011521	ACTG1P19	0.0
SGI75460076	286	ACTG1P2	0.0	ACTG1P2	0.0
SGI75460076	287	ACTG1P20	0.0	ACTG1P20	0.0
SGI75460076	288	ACTG1P21	0.0	ACTG1P21	0.0
SGI75460076	289	ACTG1P22	0.0	ACTG1P22	0.0
SGI75460076	290	ACTG1P23	0.0	ACTG1P23	0.0
SGI75460076	291	ACTG1P24	0.002752	ACTG1P24	0.0
SGI75460076	292	ACTG1P25	0.0	ACTG1P25	0.02399
SGI75460076	293	ACTG1P3	0.0	ACTG1P3	0.0
SGI75460076	294	ACTG1P4	0.006193	ACTG1P4	0.0
SGI75460076	295	ACTG1P9	0.0	ACTG1P9	0.0
SGI75460076	296	ACTG2	0.000135	ACTG2	0.027025
SGI75460076	297	ACTL10	0.0	ACTL10	0.0
SGI75460076	298	ACTL11P	0.012877	ACTL11P	0.038627
SGI75460076	299	ACTL6A	0.011099	ACTL6A	0.431117
SGI75460076	300	ACTL6B	0.0	ACTL6B	0.007074
SGI75460076	301	ACTL7A	0.0	ACTL7A	0.0
SGI75460076	302	ACTL7B	0.0	ACTL7B	0.0
SGI75460076	303	ACTL8	0.0	ACTL8	0.0
SGI75460076	304	ACTL9	0.0	ACTL9	0.0
SGI75460076	305	ACTN1	2.418224	ACTN1	3.06877
SGI75460076	306	ACTN1-DT	0.00447	ACTN1-DT	0.0
SGI75460076	307	ACTN2	0.002393	ACTN2	0.111187
SGI75460076	308	ACTN3	0.002808	ACTN3	0.014764
SGI75460076	309	ACTN4	0.0	ACTN4	0.972616
SGI75460076	310	ACTN4P1	0.0	ACTN4P1	0.016971
SGI75460076	311	ACTP1	0.0	ACTP1	0.0
SGI75460076	312	ACTR10	1.433446	ACTR10	2.182278
SGI75460076	313	ACTR1A	0.667423	ACTR1A	1.019746
SGI75460076	314	ACTR1AP1	0.0	ACTR1AP1	0.0
SGI75460076	315	ACTR1B	0.0	ACTR1B	0.0
SGI75460076	316	ACTR2	3.384433	ACTR2	21.432509000000003
SGI75460076	317	ACTR3	5.34805	ACTR3	9.731215
SGI75460076	318	ACTR3-AS1	0.018925	ACTR3-AS1	0.472901
SGI75460076	319	ACTR3B	0.005513	ACTR3B	0.178291
SGI75460076	320	ACTR3BP1	0.0	ACTR3BP1	0.0
SGI75460076	321	ACTR3BP2	0.0	ACTR3BP2	0.0
SGI75460076	322	ACTR3BP3	0.0	ACTR3BP3	0.0
SGI75460076	323	ACTR3BP4	0.0	ACTR3BP4	0.0
SGI75460076	324	ACTR3BP5	0.0	ACTR3BP5	0.0
SGI75460076	325	ACTR3BP6	0.0	ACTR3BP6	0.0
SGI75460076	326	ACTR3BP7	0.0	ACTR3BP7	0.0
SGI75460076	327	ACTR3C	0.0	ACTR3C	0.0
SGI75460076	328	ACTR3P1	0.0	ACTR3P1	0.0
SGI75460076	329	ACTR3P2	0.0	ACTR3P2	0.0
SGI75460076	330	ACTR3P3	0.0	ACTR3P3	0.0
SGI75460076	331	ACTR5	0.007352	ACTR5	1.118278
SGI75460076	332	ACTR6	1.237969	ACTR6	0.471074
SGI75460076	333	ACTR6P1	0.0	ACTR6P1	0.0
SGI75460076	334	ACTR8	0.527171	ACTR8	0.659242
SGI75460076	335	ACTRT1	0.0	ACTRT1	0.0
SGI75460076	336	ACTRT1P1	0.0	ACTRT1P1	0.0
SGI75460076	337	ACTRT2	0.0	ACTRT2	0.0
SGI75460076	338	ACTRT3	0.0	ACTRT3	0.0
SGI75460076	339	ACVR1	0.009516	ACVR1	0.625707
SGI75460076	340	ACVR1B	0.0	ACVR1B	0.944034
SGI75460076	341	ACVR1C	0.004825	ACVR1C	0.14347
SGI75460076	342	ACVR2A	0.205126	ACVR2A	0.43244
SGI75460076	343	ACVR2B	0.106969	ACVR2B	1.594558
SGI75460076	344	ACVR2B-AS1	0.0	ACVR2B-AS1	0.0
SGI75460076	345	ACVRL1	0.0	ACVRL1	0.0
SGI75460076	346	ACY1	0.054057	ACY1	3.873318
SGI75460076	347	ACY3	0.0	ACY3	0.0
SGI75460076	348	ACYP1	0.027405	ACYP1	0.022282
SGI75460076	349	ACYP2	0.00606	ACYP2	0.129145
SGI75460076	350	ADA	1.605988	ADA	2.860139
SGI75460076	351	ADA2	0.573704	ADA2	0.521291
SGI75460076	352	ADAD1	0.0	ADAD1	0.0
SGI75460076	353	ADAD1P1	0.0	ADAD1P1	0.0
SGI75460076	354	ADAD1P2	0.0	ADAD1P2	0.0
SGI75460076	355	ADAD2	0.0	ADAD2	0.0
SGI75460076	356	ADAL	0.023667	ADAL	0.0
SGI75460076	357	ADAM10	0.042774	ADAM10	0.213409
SGI75460076	358	ADAM11	0.0	ADAM11	0.0
SGI75460076	359	ADAM12	0.0	ADAM12	0.0
SGI75460076	360	ADAM15	0.0	ADAM15	0.0
SGI75460076	361	ADAM17	0.328288	ADAM17	0.6339
SGI75460076	362	ADAM18	0.003638	ADAM18	0.006323
SGI75460076	363	ADAM19	0.13232	ADAM19	0.106328
SGI75460076	364	ADAM1A	0.0	ADAM1A	0.0
SGI75460076	365	ADAM1B	0.0	ADAM1B	0.0
SGI75460076	366	ADAM2	0.0	ADAM2	0.0
SGI75460076	367	ADAM20	0.0	ADAM20	0.0
SGI75460076	368	ADAM20P1	0.0	ADAM20P1	0.007875
SGI75460076	369	ADAM20P2	0.0	ADAM20P2	0.0
SGI75460076	370	ADAM20P3	0.0	ADAM20P3	0.0
SGI75460076	371	ADAM21	0.0	ADAM21	0.009727
SGI75460076	372	ADAM21P1	0.0	ADAM21P1	0.0
SGI75460076	373	ADAM22	0.0	ADAM22	0.0
SGI75460076	374	ADAM23	0.0	ADAM23	0.0
SGI75460076	375	ADAM24P	0.0	ADAM24P	0.017856
SGI75460076	376	ADAM28	0.021531	ADAM28	0.0
SGI75460076	377	ADAM29	0.0	ADAM29	0.0
SGI75460076	378	ADAM30	0.0	ADAM30	0.0
SGI75460076	379	ADAM32	0.0	ADAM32	0.0
SGI75460076	380	ADAM33	0.0	ADAM33	0.0
SGI75460076	381	ADAM3A	0.001929	ADAM3A	0.021041
SGI75460076	382	ADAM3B	0.0	ADAM3B	0.232582
SGI75460076	383	ADAM5	0.0041	ADAM5	0.060745
SGI75460076	384	ADAM6	0.0	ADAM6	0.0
SGI75460076	385	ADAM7	0.003564	ADAM7	0.0
SGI75460076	386	ADAM7-AS1	0.000458	ADAM7-AS1	0.083326
SGI75460076	387	ADAM7-AS2	0.000266	ADAM7-AS2	0.00349
SGI75460076	388	ADAM8	0.031153	ADAM8	0.053131
SGI75460076	389	ADAM9	0.012533	ADAM9	0.0
SGI75460076	390	ADAMDEC1	0.002348	ADAMDEC1	0.0
SGI75460076	391	ADAMTS1	0.0	ADAMTS1	0.002898
SGI75460076	392	ADAMTS10	0.0	ADAMTS10	0.0
SGI75460076	393	ADAMTS12	0.0	ADAMTS12	0.0
SGI75460076	394	ADAMTS13	0.0	ADAMTS13	0.0
SGI75460076	395	ADAMTS14	0.0	ADAMTS14	0.0
SGI75460076	396	ADAMTS15	0.0	ADAMTS15	0.0
SGI75460076	397	ADAMTS16	0.0	ADAMTS16	0.057083
SGI75460076	398	ADAMTS16-DT	0.0	ADAMTS16-DT	0.0
SGI75460076	399	ADAMTS17	0.0	ADAMTS17	0.0
SGI75460076	400	ADAMTS18	0.003355	ADAMTS18	0.0
SGI75460076	401	ADAMTS19	0.0	ADAMTS19	0.0
SGI75460076	402	ADAMTS19-AS1	0.008658	ADAMTS19-AS1	0.0
SGI75460076	403	ADAMTS2	0.015767	ADAMTS2	0.0
SGI75460076	404	ADAMTS20	0.0	ADAMTS20	0.0
SGI75460076	405	ADAMTS3	0.06537	ADAMTS3	0.112045
SGI75460076	406	ADAMTS4	0.0	ADAMTS4	0.0
SGI75460076	407	ADAMTS5	0.273404	ADAMTS5	0.362493
SGI75460076	408	ADAMTS6	0.0	ADAMTS6	0.0
SGI75460076	409	ADAMTS7	0.0	ADAMTS7	0.0
SGI75460076	410	ADAMTS7P1	0.002691	ADAMTS7P1	0.046227
SGI75460076	411	ADAMTS7P3	0.0	ADAMTS7P3	0.00477
SGI75460076	412	ADAMTS7P4	0.000635	ADAMTS7P4	0.0
SGI75460076	413	ADAMTS8	0.0	ADAMTS8	0.0
SGI75460076	414	ADAMTS9	0.102589	ADAMTS9	0.0
SGI75460076	415	ADAMTS9-AS1	0.000663	ADAMTS9-AS1	0.027372
SGI75460076	416	ADAMTS9-AS2	0.024239	ADAMTS9-AS2	0.168002
SGI75460076	417	ADAMTSL1	0.00126	ADAMTSL1	0.023633
SGI75460076	418	ADAMTSL2	0.0	ADAMTSL2	0.0
SGI75460076	419	ADAMTSL3	0.003107	ADAMTSL3	0.0
SGI75460076	420	ADAMTSL4	0.0	ADAMTSL4	0.0
SGI75460076	421	ADAMTSL4-AS1	0.004031	ADAMTSL4-AS1	0.051602
SGI75460076	422	ADAMTSL5	0.0	ADAMTSL5	0.0
SGI75460076	423	ADAP1	0.069889	ADAP1	0.143871
SGI75460076	424	ADAP2	0.0	ADAP2	0.0
SGI75460076	425	ADAR	2.305371	ADAR	3.365864
SGI75460076	426	ADARB1	0.011156	ADARB1	0.0
SGI75460076	427	ADARB2	0.005207	ADARB2	0.061504
SGI75460076	428	ADARB2-AS1	0.000636	ADARB2-AS1	0.0
SGI75460076	429	ADAT1	0.207375	ADAT1	0.62178
SGI75460076	430	ADAT2	0.0	ADAT2	0.015466
SGI75460076	431	ADAT3	0.0	ADAT3	0.0
SGI75460076	432	ADCK1	0.0	ADCK1	0.0
SGI75460076	433	ADCK2	0.0	ADCK2	0.0
SGI75460076	434	ADCK5	0.0	ADCK5	0.0
SGI75460076	435	ADCY1	0.0	ADCY1	0.0
SGI75460076	436	ADCY10	0.0	ADCY10	0.0
SGI75460076	437	ADCY10P1	0.032188	ADCY10P1	0.123963
SGI75460076	438	ADCY2	0.004033	ADCY2	0.0
SGI75460076	439	ADCY3	0.0	ADCY3	0.0
SGI75460076	440	ADCY4	0.0	ADCY4	0.0
SGI75460076	441	ADCY5	0.0	ADCY5	0.0
SGI75460076	442	ADCY6	0.0	ADCY6	0.0
