		Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
SGI75460075	242	ACSL6	0.269	ACSL6	0.484527
SGI75460075	243	ACSM1	0.04476	ACSM1	0.0
SGI75460075	244	ACSM2A	0.0	ACSM2A	0.0
SGI75460075	245	ACSM2B	0.033938	ACSM2B	0.0
SGI75460075	246	ACSM3	0.034641	ACSM3	0.055446
SGI75460075	247	ACSM4	0.000438	ACSM4	0.016524
SGI75460075	248	ACSM5	0.013484	ACSM5	0.326236
SGI75460075	249	ACSM5P1	0.0	ACSM5P1	0.011208
SGI75460075	250	ACSM6	0.0	ACSM6	0.0
SGI75460075	251	ACSS1	0.048814	ACSS1	0.0
SGI75460075	252	ACSS2	0.272388	ACSS2	0.426279
SGI75460075	253	ACSS3	0.0	ACSS3	0.0
SGI75460075	254	ACTA1	0.0	ACTA1	0.079831
SGI75460075	255	ACTA2	0.004354	ACTA2	0.046026
SGI75460075	256	ACTA2-AS1	0.0	ACTA2-AS1	0.003468
SGI75460075	257	ACTB	109.032918	ACTB	173.641831
SGI75460075	258	ACTBL2	0.015944	ACTBL2	0.0
SGI75460075	259	ACTBP1	0.0	ACTBP1	0.0
SGI75460075	260	ACTBP10	0.006337	ACTBP10	0.0
SGI75460075	261	ACTBP11	0.00201	ACTBP11	0.120761
SGI75460075	262	ACTBP12	0.0	ACTBP12	0.0
SGI75460075	263	ACTBP14	0.0	ACTBP14	0.0
SGI75460075	264	ACTBP15	0.0	ACTBP15	0.0
SGI75460075	265	ACTBP2	0.051441	ACTBP2	0.0
SGI75460075	266	ACTBP3	0.0	ACTBP3	0.0
SGI75460075	267	ACTBP4	0.0	ACTBP4	0.179146
SGI75460075	268	ACTBP6	0.0	ACTBP6	0.022343
SGI75460075	269	ACTBP7	0.002013	ACTBP7	0.0
SGI75460075	270	ACTBP8	0.0	ACTBP8	0.0
SGI75460075	271	ACTBP9	0.02486	ACTBP9	0.0
SGI75460075	272	ACTC1	0.0	ACTC1	0.0
SGI75460075	273	ACTE1P	0.030097	ACTE1P	0.056947
SGI75460075	274	ACTG1	10.1843	ACTG1	9.4094
SGI75460075	275	ACTG1P1	0.0	ACTG1P1	0.002689
SGI75460075	276	ACTG1P10	0.0	ACTG1P10	0.0
SGI75460075	277	ACTG1P11	0.004007	ACTG1P11	0.0
SGI75460075	278	ACTG1P12	0.0	ACTG1P12	0.0
SGI75460075	279	ACTG1P13	0.0	ACTG1P13	0.0
SGI75460075	280	ACTG1P14	0.0	ACTG1P14	0.0
SGI75460075	281	ACTG1P15	0.0	ACTG1P15	0.0
SGI75460075	282	ACTG1P16	0.135061	ACTG1P16	0.208684
SGI75460075	283	ACTG1P17	0.0	ACTG1P17	0.013437
SGI75460075	284	ACTG1P18	0.0	ACTG1P18	0.0
SGI75460075	285	ACTG1P19	0.003095	ACTG1P19	0.0
SGI75460075	286	ACTG1P2	0.018196	ACTG1P2	0.0
SGI75460075	287	ACTG1P20	0.0	ACTG1P20	0.0
SGI75460075	288	ACTG1P21	0.0	ACTG1P21	0.0
SGI75460075	289	ACTG1P22	0.0	ACTG1P22	0.0
SGI75460075	290	ACTG1P23	0.0	ACTG1P23	0.038654
SGI75460075	291	ACTG1P24	0.014949	ACTG1P24	0.026558
SGI75460075	292	ACTG1P25	0.004204	ACTG1P25	0.067473
SGI75460075	293	ACTG1P3	0.0	ACTG1P3	0.0
SGI75460075	294	ACTG1P4	0.0	ACTG1P4	0.00627
SGI75460075	295	ACTG1P9	0.0	ACTG1P9	0.028089
SGI75460075	296	ACTG2	0.000603	ACTG2	0.036029
SGI75460075	297	ACTL10	0.0	ACTL10	0.0
SGI75460075	298	ACTL11P	0.0	ACTL11P	0.0
SGI75460075	299	ACTL6A	0.0146	ACTL6A	0.19067
SGI75460075	300	ACTL6B	0.003054	ACTL6B	0.03245
SGI75460075	301	ACTL7A	0.0	ACTL7A	0.0
SGI75460075	302	ACTL7B	0.0	ACTL7B	0.0
SGI75460075	303	ACTL8	0.0	ACTL8	0.0
SGI75460075	304	ACTL9	0.0	ACTL9	0.013079
SGI75460075	305	ACTN1	1.117947	ACTN1	1.685965
SGI75460075	306	ACTN1-DT	0.078639	ACTN1-DT	0.136618
SGI75460075	307	ACTN2	0.002969	ACTN2	0.082891
SGI75460075	308	ACTN3	0.001541	ACTN3	0.002156
SGI75460075	309	ACTN4	0.0	ACTN4	0.298338
SGI75460075	310	ACTN4P1	0.0	ACTN4P1	0.0
SGI75460075	311	ACTP1	0.0	ACTP1	0.0
SGI75460075	312	ACTR10	0.720752	ACTR10	0.925017
SGI75460075	313	ACTR1A	0.221173	ACTR1A	0.346644
SGI75460075	314	ACTR1AP1	0.0	ACTR1AP1	0.0
SGI75460075	315	ACTR1B	0.0	ACTR1B	0.0
SGI75460075	316	ACTR2	2.646436	ACTR2	15.897607
SGI75460075	317	ACTR3	3.25033	ACTR3	5.239347
SGI75460075	318	ACTR3-AS1	0.000511	ACTR3-AS1	0.614656
SGI75460075	319	ACTR3B	0.006492	ACTR3B	0.19053
SGI75460075	320	ACTR3BP1	0.0	ACTR3BP1	0.0
SGI75460075	321	ACTR3BP2	0.0	ACTR3BP2	0.0
SGI75460075	322	ACTR3BP3	0.0	ACTR3BP3	0.0
SGI75460075	323	ACTR3BP4	0.0	ACTR3BP4	0.0
SGI75460075	324	ACTR3BP5	0.0	ACTR3BP5	0.0
SGI75460075	325	ACTR3BP6	0.0	ACTR3BP6	0.0
SGI75460075	326	ACTR3BP7	0.0	ACTR3BP7	0.0
SGI75460075	327	ACTR3C	0.0	ACTR3C	0.0
SGI75460075	328	ACTR3P1	0.0	ACTR3P1	0.0
SGI75460075	329	ACTR3P2	0.168145	ACTR3P2	0.097903
SGI75460075	330	ACTR3P3	0.0	ACTR3P3	0.0
SGI75460075	331	ACTR5	0.064098	ACTR5	1.23683
SGI75460075	332	ACTR6	0.014585	ACTR6	0.512043
SGI75460075	333	ACTR6P1	0.0	ACTR6P1	0.0
SGI75460075	334	ACTR8	0.062109	ACTR8	0.0
SGI75460075	335	ACTRT1	0.0	ACTRT1	0.0
SGI75460075	336	ACTRT1P1	0.0	ACTRT1P1	0.0
SGI75460075	337	ACTRT2	0.0	ACTRT2	0.0
SGI75460075	338	ACTRT3	0.0	ACTRT3	0.012231
SGI75460075	339	ACVR1	0.038551	ACVR1	0.270109
SGI75460075	340	ACVR1B	0.035171	ACVR1B	0.570648
SGI75460075	341	ACVR1C	0.009945	ACVR1C	0.258238
SGI75460075	342	ACVR2A	0.415217	ACVR2A	0.591432
SGI75460075	343	ACVR2B	0.150533	ACVR2B	1.232669
SGI75460075	344	ACVR2B-AS1	0.0	ACVR2B-AS1	0.0
SGI75460075	345	ACVRL1	0.0	ACVRL1	0.0
SGI75460075	346	ACY1	0.015653	ACY1	5.641814
SGI75460075	347	ACY3	0.0	ACY3	0.0
SGI75460075	348	ACYP1	0.001911	ACYP1	0.027141
SGI75460075	349	ACYP2	0.009295	ACYP2	0.16417
SGI75460075	350	ADA	0.035799	ADA	0.078287
SGI75460075	351	ADA2	0.2634	ADA2	0.126254
SGI75460075	352	ADAD1	0.0	ADAD1	0.0
SGI75460075	353	ADAD1P1	0.0	ADAD1P1	0.020494
SGI75460075	354	ADAD1P2	0.0	ADAD1P2	0.0
SGI75460075	355	ADAD2	0.010782	ADAD2	0.03365
SGI75460075	356	ADAL	0.177335	ADAL	0.321823
SGI75460075	357	ADAM10	0.11022	ADAM10	0.439279
SGI75460075	358	ADAM11	0.004389	ADAM11	0.0
SGI75460075	359	ADAM12	0.0	ADAM12	0.013426
SGI75460075	360	ADAM15	0.102494	ADAM15	0.262953
SGI75460075	361	ADAM17	0.080703	ADAM17	0.127213
SGI75460075	362	ADAM18	0.002859	ADAM18	0.018746
SGI75460075	363	ADAM19	0.122267	ADAM19	0.353548
SGI75460075	364	ADAM1A	0.020598	ADAM1A	0.031476
SGI75460075	365	ADAM1B	0.0	ADAM1B	0.0
SGI75460075	366	ADAM2	0.0	ADAM2	0.0
SGI75460075	367	ADAM20	0.0	ADAM20	0.0
SGI75460075	368	ADAM20P1	0.000136	ADAM20P1	0.043319
SGI75460075	369	ADAM20P2	0.0	ADAM20P2	0.0
SGI75460075	370	ADAM20P3	0.0	ADAM20P3	0.0
SGI75460075	371	ADAM21	0.0	ADAM21	0.003996
SGI75460075	372	ADAM21P1	0.0	ADAM21P1	0.0
SGI75460075	373	ADAM22	0.04212	ADAM22	0.0
SGI75460075	374	ADAM23	0.014066	ADAM23	0.02694
SGI75460075	375	ADAM24P	0.0	ADAM24P	0.0
SGI75460075	376	ADAM28	0.0	ADAM28	0.0
SGI75460075	377	ADAM29	0.0	ADAM29	0.0
SGI75460075	378	ADAM30	0.029566	ADAM30	0.047082
SGI75460075	379	ADAM32	0.0	ADAM32	0.0
SGI75460075	380	ADAM33	0.0	ADAM33	0.0
SGI75460075	381	ADAM3A	0.001961	ADAM3A	0.018467
SGI75460075	382	ADAM3B	0.0	ADAM3B	0.177796
SGI75460075	383	ADAM5	0.003005	ADAM5	0.04998
SGI75460075	384	ADAM6	0.0	ADAM6	0.0
SGI75460075	385	ADAM7	0.006964	ADAM7	0.0
SGI75460075	386	ADAM7-AS1	0.0	ADAM7-AS1	0.097984
SGI75460075	387	ADAM7-AS2	0.000346	ADAM7-AS2	0.014126
SGI75460075	388	ADAM8	0.093496	ADAM8	0.0
SGI75460075	389	ADAM9	0.018603	ADAM9	0.0
SGI75460075	390	ADAMDEC1	0.004494	ADAMDEC1	0.0
SGI75460075	391	ADAMTS1	0.064223	ADAMTS1	0.103133
SGI75460075	392	ADAMTS10	0.0	ADAMTS10	0.0
SGI75460075	393	ADAMTS12	0.0	ADAMTS12	0.006717
SGI75460075	394	ADAMTS13	0.0	ADAMTS13	0.0
SGI75460075	395	ADAMTS14	0.0	ADAMTS14	0.0
SGI75460075	396	ADAMTS15	0.0	ADAMTS15	0.0
SGI75460075	397	ADAMTS16	0.0	ADAMTS16	0.0
SGI75460075	398	ADAMTS16-DT	0.011179	ADAMTS16-DT	0.017534
SGI75460075	399	ADAMTS17	0.0	ADAMTS17	0.0
SGI75460075	400	ADAMTS18	0.0	ADAMTS18	0.0
SGI75460075	401	ADAMTS19	0.0	ADAMTS19	0.0
SGI75460075	402	ADAMTS19-AS1	0.0	ADAMTS19-AS1	0.0
SGI75460075	403	ADAMTS2	0.0	ADAMTS2	0.0
SGI75460075	404	ADAMTS20	0.002335	ADAMTS20	0.0
SGI75460075	405	ADAMTS3	0.037979	ADAMTS3	0.0
SGI75460075	406	ADAMTS4	0.033414	ADAMTS4	0.084177
SGI75460075	407	ADAMTS5	0.006548	ADAMTS5	0.0
SGI75460075	408	ADAMTS6	0.134989	ADAMTS6	0.087197
SGI75460075	409	ADAMTS7	0.0	ADAMTS7	0.0
SGI75460075	410	ADAMTS7P1	0.003673	ADAMTS7P1	0.063623
SGI75460075	411	ADAMTS7P3	0.0	ADAMTS7P3	0.006846
SGI75460075	412	ADAMTS7P4	0.007226	ADAMTS7P4	0.004716
SGI75460075	413	ADAMTS8	0.0	ADAMTS8	0.0
SGI75460075	414	ADAMTS9	0.007566	ADAMTS9	0.0
SGI75460075	415	ADAMTS9-AS1	0.0	ADAMTS9-AS1	0.018717
SGI75460075	416	ADAMTS9-AS2	0.018755	ADAMTS9-AS2	0.279717
SGI75460075	417	ADAMTSL1	0.011465	ADAMTSL1	0.017982
SGI75460075	418	ADAMTSL2	0.0	ADAMTSL2	0.0
SGI75460075	419	ADAMTSL3	0.0	ADAMTSL3	0.0
SGI75460075	420	ADAMTSL4	0.002157	ADAMTSL4	0.003366
SGI75460075	421	ADAMTSL4-AS1	0.017082	ADAMTSL4-AS1	0.073728
SGI75460075	422	ADAMTSL5	0.0	ADAMTSL5	0.0
SGI75460075	423	ADAP1	0.110612	ADAP1	0.203041
SGI75460075	424	ADAP2	0.0	ADAP2	0.0
SGI75460075	425	ADAR	1.546657	ADAR	2.574805
SGI75460075	426	ADARB1	0.038064	ADARB1	0.0
SGI75460075	427	ADARB2	0.007036	ADARB2	0.087638
SGI75460075	428	ADARB2-AS1	0.001629	ADARB2-AS1	0.0
SGI75460075	429	ADAT1	0.073993	ADAT1	0.562772
SGI75460075	430	ADAT2	0.030827	ADAT2	0.087694
SGI75460075	431	ADAT3	0.0	ADAT3	0.0
SGI75460075	432	ADCK1	0.004105	ADCK1	0.0
SGI75460075	433	ADCK2	0.0	ADCK2	0.0
SGI75460075	434	ADCK5	0.0	ADCK5	0.0
SGI75460075	435	ADCY1	0.003164	ADCY1	0.0
SGI75460075	436	ADCY10	0.0	ADCY10	0.0
SGI75460075	437	ADCY10P1	0.006756	ADCY10P1	0.088955
SGI75460075	438	ADCY2	0.004131	ADCY2	0.01955
SGI75460075	439	ADCY3	0.173766	ADCY3	0.0
