		Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
SGI75460067	102	ABCG4	0.0	ABCG4	0.0
SGI75460067	103	ABCG5	0.0	ABCG5	0.0
SGI75460067	104	ABCG8	0.008885	ABCG8	0.014476
SGI75460067	105	ABHD1	0.0	ABHD1	0.0
SGI75460067	106	ABHD10	0.021049	ABHD10	0.027098
SGI75460067	107	ABHD11	0.0	ABHD11	0.0
SGI75460067	108	ABHD11-AS1	0.0	ABHD11-AS1	0.0
SGI75460067	109	ABHD12	0.19031	ABHD12	0.246756
SGI75460067	110	ABHD12B	0.0	ABHD12B	0.0
SGI75460067	111	ABHD13	0.063928	ABHD13	0.079245
SGI75460067	112	ABHD14A	0.0	ABHD14A	0.0
SGI75460067	113	ABHD14A-ACY1	0.0	ABHD14A-ACY1	0.0
SGI75460067	114	ABHD14B	0.065381	ABHD14B	0.314658
SGI75460067	115	ABHD15	0.005726	ABHD15	0.007098
SGI75460067	116	ABHD16A	0.001407	ABHD16A	0.086893
SGI75460067	117	ABHD16B	0.0	ABHD16B	0.036764
SGI75460067	118	ABHD17A	0.280007	ABHD17A	0.213519
SGI75460067	119	ABHD17AP1	0.010137	ABHD17AP1	0.0
SGI75460067	120	ABHD17AP3	0.009767	ABHD17AP3	0.011098
SGI75460067	121	ABHD17AP4	0.0	ABHD17AP4	0.0
SGI75460067	122	ABHD17AP5	0.0	ABHD17AP5	0.0
SGI75460067	123	ABHD17AP6	0.0	ABHD17AP6	0.0
SGI75460067	124	ABHD17AP7	0.0	ABHD17AP7	0.0
SGI75460067	125	ABHD17AP8	0.0	ABHD17AP8	0.0
SGI75460067	126	ABHD17AP9	0.0	ABHD17AP9	0.0
SGI75460067	127	ABHD17B	0.147568	ABHD17B	0.124802
SGI75460067	128	ABHD17C	0.001162	ABHD17C	0.001363
SGI75460067	129	ABHD18	0.00483	ABHD18	0.005485
SGI75460067	130	ABHD2	0.208296	ABHD2	0.240098
SGI75460067	131	ABHD3	0.016345	ABHD3	0.0
SGI75460067	132	ABHD4	0.000292	ABHD4	0.001096
SGI75460067	133	ABHD5	0.639492	ABHD5	0.803955
SGI75460067	134	ABHD6	0.0	ABHD6	0.0
SGI75460067	135	ABHD8	0.000591	ABHD8	0.003556
SGI75460067	136	ABI1	0.422128	ABI1	0.51983
SGI75460067	137	ABI1P1	0.0	ABI1P1	0.0
SGI75460067	138	ABI2	0.093858	ABI2	0.108053
SGI75460067	139	ABI3	0.346569	ABI3	0.429605
SGI75460067	140	ABI3BP	0.0	ABI3BP	0.0
SGI75460067	141	ABITRAM	0.116306	ABITRAM	0.144172
SGI75460067	142	ABITRAMP1	0.0	ABITRAMP1	0.0
SGI75460067	143	ABL1	0.003151	ABL1	0.004809
SGI75460067	144	ABL2	0.035737	ABL2	0.008645
SGI75460067	145	ABLIM1	0.179896	ABLIM1	0.2258129999999999
SGI75460067	146	ABLIM2	0.0	ABLIM2	0.001649
SGI75460067	147	ABLIM3	0.335598	ABLIM3	0.412055
SGI75460067	148	ABO	0.00133	ABO	0.000305
SGI75460067	149	ABR	0.057995	ABR	0.171008
SGI75460067	150	ABRA	0.0	ABRA	0.001317
SGI75460067	151	ABRACL	2.014776	ABRACL	2.497507
SGI75460067	152	ABRAXAS1	0.26876	ABRAXAS1	0.19989
SGI75460067	153	ABRAXAS2	0.216208	ABRAXAS2	0.273928
SGI75460067	154	ABT1	0.069406	ABT1	0.0
SGI75460067	155	ABT1P1	0.0	ABT1P1	0.0
SGI75460067	156	ABTB1	0.600013	ABTB1	0.822449
SGI75460067	157	ABTB2	0.000188	ABTB2	0.007018
SGI75460067	158	ACAA1	0.0	ACAA1	0.0
SGI75460067	159	ACAA2	0.091774	ACAA2	0.094095
SGI75460067	160	ACAA2P1	0.0	ACAA2P1	0.0
SGI75460067	161	ACACA	0.006742	ACACA	0.032244
SGI75460067	162	ACACB	0.010743	ACACB	0.0
SGI75460067	163	ACAD10	0.003939	ACAD10	0.006255
SGI75460067	164	ACAD11	0.0	ACAD11	0.012405
SGI75460067	165	ACAD8	0.0	ACAD8	0.0
SGI75460067	166	ACAD9	0.002182	ACAD9	0.0
SGI75460067	167	ACADL	0.0	ACADL	0.0
SGI75460067	168	ACADM	0.2025	ACADM	0.159322
SGI75460067	169	ACADS	0.005983	ACADS	0.009662
SGI75460067	170	ACADSB	0.019089	ACADSB	0.021879
SGI75460067	171	ACADVL	0.183767	ACADVL	0.165286
SGI75460067	172	ACAN	0.0	ACAN	0.0
SGI75460067	173	ACAP1	0.0	ACAP1	0.0
SGI75460067	174	ACAP2	0.986463	ACAP2	1.139903
SGI75460067	175	ACAP3	0.0	ACAP3	0.00299
SGI75460067	176	ACAT1	0.208856	ACAT1	0.373364
SGI75460067	177	ACAT2	0.0	ACAT2	0.005053
SGI75460067	178	ACBD3	0.037434	ACBD3	0.045076
SGI75460067	179	ACBD3-AS1	0.000128	ACBD3-AS1	0.0
SGI75460067	180	ACBD4	0.0	ACBD4	0.0
SGI75460067	181	ACBD5	0.299458	ACBD5	0.38143
SGI75460067	182	ACBD6	0.28883	ACBD6	0.383799
SGI75460067	183	ACBD7	0.036721	ACBD7	0.047389
SGI75460067	184	ACBD7-DCLRE1CP1	0.0	ACBD7-DCLRE1CP1	0.0
SGI75460067	185	ACCS	0.0	ACCS	0.0
SGI75460067	186	ACCSL	0.0	ACCSL	0.0
SGI75460067	187	ACD	0.0	ACD	0.0
SGI75460067	188	ACE	0.0	ACE	0.0
SGI75460067	189	ACE2	0.000227	ACE2	0.026919
SGI75460067	190	ACE3P	0.000779	ACE3P	0.000591
SGI75460067	191	ACER1	0.0	ACER1	0.0
SGI75460067	192	ACER2	0.0	ACER2	0.0
SGI75460067	193	ACER2P1	0.0	ACER2P1	0.0
SGI75460067	194	ACER3	0.052885	ACER3	0.063343
SGI75460067	195	ACHE	0.004165	ACHE	0.006918
SGI75460067	196	ACIN1	0.33277	ACIN1	0.249666
SGI75460067	197	ACKR1	0.879509	ACKR1	1.090235
SGI75460067	198	ACKR2	0.000113	ACKR2	0.0033
SGI75460067	199	ACKR3	0.0	ACKR3	0.0
SGI75460067	200	ACKR4	0.022267	ACKR4	0.0
SGI75460067	201	ACKR4P1	0.030073	ACKR4P1	0.0
SGI75460067	202	ACLY	0.174678	ACLY	0.157639
SGI75460067	203	ACMSD	0.0	ACMSD	0.0
SGI75460067	204	ACNATP	0.0	ACNATP	0.0
SGI75460067	205	ACO1	0.0	ACO1	0.0
SGI75460067	206	ACO2	0.002267	ACO2	0.018496
SGI75460067	207	ACOD1	0.0	ACOD1	0.0
SGI75460067	208	ACOT1	0.0	ACOT1	0.0
SGI75460067	209	ACOT11	0.002253	ACOT11	0.011179
SGI75460067	210	ACOT12	0.0	ACOT12	0.0
SGI75460067	211	ACOT13	0.113842	ACOT13	0.150303
SGI75460067	212	ACOT2	0.0	ACOT2	0.000999
SGI75460067	213	ACOT4	0.0	ACOT4	0.0
SGI75460067	214	ACOT6	0.001449	ACOT6	0.004068
SGI75460067	215	ACOT7	0.083586	ACOT7	0.0
SGI75460067	216	ACOT8	0.682238	ACOT8	0.748525
SGI75460067	217	ACOT9	0.037436	ACOT9	0.041364
SGI75460067	218	ACOX1	0.151952	ACOX1	0.152024
SGI75460067	219	ACOX2	0.0	ACOX2	0.0
SGI75460067	220	ACOX3	0.0	ACOX3	0.0
SGI75460067	221	ACOXL	0.046351	ACOXL	0.060591
SGI75460067	222	ACOXL-AS1	0.0	ACOXL-AS1	0.0
SGI75460067	223	ACP1	1.873695	ACP1	2.333062
SGI75460067	224	ACP2	0.285001	ACP2	0.0
SGI75460067	225	ACP3	0.105089	ACP3	0.11672
SGI75460067	226	ACP4	0.0	ACP4	0.001672
SGI75460067	227	ACP5	0.031439	ACP5	0.0
SGI75460067	228	ACP6	0.0	ACP6	0.0
SGI75460067	229	ACP7	0.0	ACP7	0.0
SGI75460067	230	ACR	0.0	ACR	0.0
SGI75460067	231	ACRBP	0.128588	ACRBP	0.199053
SGI75460067	232	ACRP1	0.0	ACRP1	0.0
SGI75460067	233	ACRV1	0.0	ACRV1	0.00038
SGI75460067	234	ACSBG1	0.0	ACSBG1	0.012659
SGI75460067	235	ACSBG2	0.0	ACSBG2	0.0
SGI75460067	236	ACSF2	0.0	ACSF2	0.0
SGI75460067	237	ACSF3	0.0	ACSF3	0.0
SGI75460067	238	ACSL1	0.462273	ACSL1	0.45766
SGI75460067	239	ACSL3	0.002985	ACSL3	0.006195
SGI75460067	240	ACSL4	0.198225	ACSL4	0.201555
SGI75460067	241	ACSL5	0.004426	ACSL5	0.006653
SGI75460067	242	ACSL6	0.009074	ACSL6	0.00789
SGI75460067	243	ACSM1	0.0	ACSM1	0.0
SGI75460067	244	ACSM2A	0.033745	ACSM2A	0.0
SGI75460067	245	ACSM2B	0.022526	ACSM2B	0.0
SGI75460067	246	ACSM3	0.0	ACSM3	0.0
SGI75460067	247	ACSM4	0.0	ACSM4	0.0
SGI75460067	248	ACSM5	0.002116	ACSM5	0.003573
SGI75460067	249	ACSM5P1	0.0	ACSM5P1	0.010878
SGI75460067	250	ACSM6	0.0	ACSM6	0.0
SGI75460067	251	ACSS1	0.041563	ACSS1	0.0
SGI75460067	252	ACSS2	0.048498	ACSS2	0.060118
SGI75460067	253	ACSS3	0.0	ACSS3	0.0
SGI75460067	254	ACTA1	0.0	ACTA1	0.115233
SGI75460067	255	ACTA2	0.00267	ACTA2	0.007807
SGI75460067	256	ACTA2-AS1	0.0	ACTA2-AS1	0.008717
SGI75460067	257	ACTB	49.239987	ACTB	57.804321
SGI75460067	258	ACTBL2	0.0	ACTBL2	0.0
SGI75460067	259	ACTBP1	0.0	ACTBP1	0.020383
SGI75460067	260	ACTBP10	0.000148	ACTBP10	0.0
SGI75460067	261	ACTBP11	0.0	ACTBP11	0.003694
SGI75460067	262	ACTBP12	0.0	ACTBP12	0.0
SGI75460067	263	ACTBP14	0.0	ACTBP14	0.0
SGI75460067	264	ACTBP15	0.0	ACTBP15	0.0
SGI75460067	265	ACTBP2	0.030705	ACTBP2	0.078186
SGI75460067	266	ACTBP3	0.0	ACTBP3	0.0
SGI75460067	267	ACTBP4	0.0	ACTBP4	0.002685
SGI75460067	268	ACTBP6	0.0	ACTBP6	0.012082
SGI75460067	269	ACTBP7	0.0	ACTBP7	0.003964
SGI75460067	270	ACTBP8	0.00237	ACTBP8	0.0
SGI75460067	271	ACTBP9	0.0	ACTBP9	0.015821
SGI75460067	272	ACTC1	0.0	ACTC1	0.0
SGI75460067	273	ACTE1P	2.7e-05	ACTE1P	0.000403
SGI75460067	274	ACTG1	6.419148	ACTG1	2.764777
SGI75460067	275	ACTG1P1	0.004061	ACTG1P1	0.0
SGI75460067	276	ACTG1P10	0.0	ACTG1P10	0.184633
SGI75460067	277	ACTG1P11	0.0	ACTG1P11	0.0
SGI75460067	278	ACTG1P12	0.0	ACTG1P12	0.0
SGI75460067	279	ACTG1P13	0.0	ACTG1P13	0.0
SGI75460067	280	ACTG1P14	0.0	ACTG1P14	0.0
SGI75460067	281	ACTG1P15	0.0	ACTG1P15	0.0
SGI75460067	282	ACTG1P16	0.0	ACTG1P16	0.0
SGI75460067	283	ACTG1P17	0.0	ACTG1P17	0.0
SGI75460067	284	ACTG1P18	0.0	ACTG1P18	0.0
SGI75460067	285	ACTG1P19	0.0	ACTG1P19	0.0
SGI75460067	286	ACTG1P2	0.0	ACTG1P2	0.0
SGI75460067	287	ACTG1P20	0.0	ACTG1P20	0.0
SGI75460067	288	ACTG1P21	0.0	ACTG1P21	0.0
SGI75460067	289	ACTG1P22	0.0	ACTG1P22	0.0
SGI75460067	290	ACTG1P23	0.0	ACTG1P23	0.012139
SGI75460067	291	ACTG1P24	0.016007	ACTG1P24	0.0
SGI75460067	292	ACTG1P25	0.0	ACTG1P25	0.001979
SGI75460067	293	ACTG1P3	0.0	ACTG1P3	0.0
SGI75460067	294	ACTG1P4	0.000639	ACTG1P4	0.0
SGI75460067	295	ACTG1P9	0.0	ACTG1P9	0.0
SGI75460067	296	ACTG2	0.0	ACTG2	0.001091
SGI75460067	297	ACTL10	0.0	ACTL10	0.0
SGI75460067	298	ACTL11P	0.0	ACTL11P	0.0
SGI75460067	299	ACTL6A	0.009907	ACTL6A	0.1035
SGI75460067	300	ACTL6B	0.0	ACTL6B	0.0
SGI75460067	301	ACTL7A	0.0	ACTL7A	0.0
SGI75460067	302	ACTL7B	0.0	ACTL7B	0.054718
SGI75460067	303	ACTL8	0.0	ACTL8	0.0
SGI75460067	304	ACTL9	0.0	ACTL9	0.038927
SGI75460067	305	ACTN1	0.417876	ACTN1	0.532144
SGI75460067	306	ACTN1-DT	0.000661	ACTN1-DT	0.001943
SGI75460067	307	ACTN2	0.0	ACTN2	0.000822
SGI75460067	308	ACTN3	0.000108	ACTN3	0.001074
SGI75460067	309	ACTN4	0.0	ACTN4	0.236032
SGI75460067	310	ACTN4P1	0.0	ACTN4P1	0.0
SGI75460067	311	ACTP1	0.0	ACTP1	0.0
SGI75460067	312	ACTR10	0.206353	ACTR10	0.23205
SGI75460067	313	ACTR1A	0.143119	ACTR1A	0.072467
SGI75460067	314	ACTR1AP1	0.0	ACTR1AP1	0.0
SGI75460067	315	ACTR1B	0.0	ACTR1B	0.105592
SGI75460067	316	ACTR2	0.109435	ACTR2	4.295815
SGI75460067	317	ACTR3	1.677398	ACTR3	2.008356
SGI75460067	318	ACTR3-AS1	0.001571	ACTR3-AS1	0.004487
SGI75460067	319	ACTR3B	0.123629	ACTR3B	0.196518
SGI75460067	320	ACTR3BP1	0.0	ACTR3BP1	0.0
SGI75460067	321	ACTR3BP2	0.0	ACTR3BP2	0.0
SGI75460067	322	ACTR3BP3	0.0	ACTR3BP3	0.0
SGI75460067	323	ACTR3BP4	0.0	ACTR3BP4	0.0
SGI75460067	324	ACTR3BP5	0.0	ACTR3BP5	0.0
SGI75460067	325	ACTR3BP6	0.0	ACTR3BP6	0.0
SGI75460067	326	ACTR3BP7	0.0	ACTR3BP7	0.0
SGI75460067	327	ACTR3C	0.008164	ACTR3C	0.0
SGI75460067	328	ACTR3P1	0.0	ACTR3P1	0.077343
SGI75460067	329	ACTR3P2	0.013354	ACTR3P2	0.0
SGI75460067	330	ACTR3P3	0.0	ACTR3P3	0.0
SGI75460067	331	ACTR5	0.018822	ACTR5	0.037511
SGI75460067	332	ACTR6	0.005054	ACTR6	0.005914
SGI75460067	333	ACTR6P1	0.0	ACTR6P1	0.0
SGI75460067	334	ACTR8	0.112685	ACTR8	0.107702
SGI75460067	335	ACTRT1	0.0	ACTRT1	0.0
SGI75460067	336	ACTRT1P1	0.0	ACTRT1P1	0.0
SGI75460067	337	ACTRT2	0.0	ACTRT2	0.0
SGI75460067	338	ACTRT3	0.0	ACTRT3	0.013598
SGI75460067	339	ACVR1	0.0365669999999999	ACVR1	0.049705
SGI75460067	340	ACVR1B	0.0	ACVR1B	0.002335
SGI75460067	341	ACVR1C	0.000289	ACVR1C	0.002425
SGI75460067	342	ACVR2A	0.260817	ACVR2A	0.133367
SGI75460067	343	ACVR2B	0.159102	ACVR2B	0.668679
SGI75460067	344	ACVR2B-AS1	0.0	ACVR2B-AS1	0.0
SGI75460067	345	ACVRL1	0.0	ACVRL1	0.0
SGI75460067	346	ACY1	0.000112	ACY1	0.001419
SGI75460067	347	ACY3	0.027249	ACY3	0.0
SGI75460067	348	ACYP1	0.011614	ACYP1	0.01585
SGI75460067	349	ACYP2	0.005989	ACYP2	0.011417
SGI75460067	350	ADA	0.012605	ADA	0.406296
SGI75460067	351	ADA2	0.140183	ADA2	0.101343
SGI75460067	352	ADAD1	0.0	ADAD1	0.0
SGI75460067	353	ADAD1P1	0.0	ADAD1P1	0.0
SGI75460067	354	ADAD1P2	0.0	ADAD1P2	0.0
SGI75460067	355	ADAD2	0.0	ADAD2	0.007784
SGI75460067	356	ADAL	0.020533	ADAL	0.0
SGI75460067	357	ADAM10	0.012358	ADAM10	0.017391
SGI75460067	358	ADAM11	0.002726	ADAM11	0.0
SGI75460067	359	ADAM12	0.0	ADAM12	0.015632
SGI75460067	360	ADAM15	0.0	ADAM15	0.0
SGI75460067	361	ADAM17	0.119106	ADAM17	0.161525
SGI75460067	362	ADAM18	0.002804	ADAM18	0.003462
SGI75460067	363	ADAM19	0.083375	ADAM19	0.100946
SGI75460067	364	ADAM1A	0.000591	ADAM1A	0.000199
SGI75460067	365	ADAM1B	0.0	ADAM1B	0.0
SGI75460067	366	ADAM2	0.0	ADAM2	0.0
SGI75460067	367	ADAM20	0.0	ADAM20	0.0
SGI75460067	368	ADAM20P1	0.000168	ADAM20P1	0.001524
SGI75460067	369	ADAM20P2	0.0	ADAM20P2	0.0
SGI75460067	370	ADAM20P3	0.0	ADAM20P3	0.0
SGI75460067	371	ADAM21	0.0	ADAM21	0.0
SGI75460067	372	ADAM21P1	0.0	ADAM21P1	0.0
SGI75460067	373	ADAM22	0.062425	ADAM22	0.0
SGI75460067	374	ADAM23	0.0	ADAM23	0.0
SGI75460067	375	ADAM24P	0.0	ADAM24P	0.004824
SGI75460067	376	ADAM28	0.041483	ADAM28	0.053308
SGI75460067	377	ADAM29	0.0	ADAM29	0.0
SGI75460067	378	ADAM30	0.0	ADAM30	0.0
SGI75460067	379	ADAM32	0.0	ADAM32	0.222321
SGI75460067	380	ADAM33	0.0	ADAM33	0.0
SGI75460067	381	ADAM3A	0.000361	ADAM3A	0.000676
SGI75460067	382	ADAM3B	0.0	ADAM3B	0.008043
SGI75460067	383	ADAM5	0.000211	ADAM5	9.2e-05
SGI75460067	384	ADAM6	0.0	ADAM6	0.0
SGI75460067	385	ADAM7	0.002001	ADAM7	0.0
SGI75460067	386	ADAM7-AS1	0.0	ADAM7-AS1	0.002806
SGI75460067	387	ADAM7-AS2	0.000148	ADAM7-AS2	0.004124
SGI75460067	388	ADAM8	0.031991	ADAM8	0.034509
SGI75460067	389	ADAM9	0.042737	ADAM9	0.0
SGI75460067	390	ADAMDEC1	5.5e-05	ADAMDEC1	0.0
SGI75460067	391	ADAMTS1	0.011726	ADAMTS1	0.014536
SGI75460067	392	ADAMTS10	0.0	ADAMTS10	0.0
SGI75460067	393	ADAMTS12	0.0	ADAMTS12	0.006119
SGI75460067	394	ADAMTS13	0.0	ADAMTS13	0.0
SGI75460067	395	ADAMTS14	0.0	ADAMTS14	0.0
SGI75460067	396	ADAMTS15	0.0	ADAMTS15	0.008733
SGI75460067	397	ADAMTS16	0.0	ADAMTS16	0.0
SGI75460067	398	ADAMTS16-DT	0.0	ADAMTS16-DT	0.0
SGI75460067	399	ADAMTS17	0.0	ADAMTS17	0.001195
SGI75460067	400	ADAMTS18	0.0	ADAMTS18	0.0
SGI75460067	401	ADAMTS19	0.0	ADAMTS19	0.0
SGI75460067	402	ADAMTS19-AS1	0.0	ADAMTS19-AS1	0.057239
SGI75460067	403	ADAMTS2	0.0	ADAMTS2	0.0
SGI75460067	404	ADAMTS20	0.0	ADAMTS20	0.0
SGI75460067	405	ADAMTS3	0.0	ADAMTS3	0.0
SGI75460067	406	ADAMTS4	0.0	ADAMTS4	0.0
SGI75460067	407	ADAMTS5	0.130866	ADAMTS5	0.174132
SGI75460067	408	ADAMTS6	0.015713	ADAMTS6	0.018813
SGI75460067	409	ADAMTS7	0.0	ADAMTS7	0.0
SGI75460067	410	ADAMTS7P1	0.00092	ADAMTS7P1	0.0
SGI75460067	411	ADAMTS7P3	0.0	ADAMTS7P3	0.001316
SGI75460067	412	ADAMTS7P4	0.001289	ADAMTS7P4	0.0
SGI75460067	413	ADAMTS8	0.0	ADAMTS8	0.008336
SGI75460067	414	ADAMTS9	0.0297	ADAMTS9	0.036816
SGI75460067	415	ADAMTS9-AS1	0.000331	ADAMTS9-AS1	0.00051
SGI75460067	416	ADAMTS9-AS2	0.004621	ADAMTS9-AS2	0.007513
SGI75460067	417	ADAMTSL1	0.0	ADAMTSL1	0.0
SGI75460067	418	ADAMTSL2	0.0	ADAMTSL2	0.0
SGI75460067	419	ADAMTSL3	0.0	ADAMTSL3	0.0
SGI75460067	420	ADAMTSL4	0.0	ADAMTSL4	0.0
SGI75460067	421	ADAMTSL4-AS1	0.0	ADAMTSL4-AS1	0.001072
SGI75460067	422	ADAMTSL5	0.0	ADAMTSL5	0.0
SGI75460067	423	ADAP1	0.015492	ADAP1	0.019289
SGI75460067	424	ADAP2	0.0	ADAP2	0.0
SGI75460067	425	ADAR	0.407062	ADAR	0.474027
SGI75460067	426	ADARB1	0.081042	ADARB1	0.034724
SGI75460067	427	ADARB2	0.000902	ADARB2	0.004123
SGI75460067	428	ADARB2-AS1	0.000119	ADARB2-AS1	0.0
SGI75460067	429	ADAT1	0.017149	ADAT1	0.055011
SGI75460067	430	ADAT2	0.0	ADAT2	0.0
SGI75460067	431	ADAT3	0.0	ADAT3	0.0
SGI75460067	432	ADCK1	0.0	ADCK1	0.0
SGI75460067	433	ADCK2	0.143094	ADCK2	0.177378
SGI75460067	434	ADCK5	0.0	ADCK5	0.0
SGI75460067	435	ADCY1	0.0	ADCY1	0.0
SGI75460067	436	ADCY10	0.0	ADCY10	0.0
SGI75460067	437	ADCY10P1	0.005139	ADCY10P1	0.002828
SGI75460067	438	ADCY2	0.0	ADCY2	0.0
SGI75460067	439	ADCY3	0.022343	ADCY3	0.0
SGI75460067	440	ADCY4	0.00069	ADCY4	0.0
SGI75460067	441	ADCY5	0.0	ADCY5	0.002884
