		Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
SGI75460068	51	ABCA5	0.028985	ABCA5	0.060496
SGI75460068	52	ABCA6	0.107517	ABCA6	0.207527
SGI75460068	53	ABCA7	0.382747	ABCA7	0.226791
SGI75460068	54	ABCA8	0.005871	ABCA8	0.0
SGI75460068	55	ABCA9	0.0	ABCA9	0.0
SGI75460068	56	ABCA9-AS1	0.01961	ABCA9-AS1	0.071838
SGI75460068	57	ABCB1	0.017398	ABCB1	0.058072
SGI75460068	58	ABCB10	1.410962	ABCB10	2.143603
SGI75460068	59	ABCB10P1	0.000994	ABCB10P1	0.0
SGI75460068	60	ABCB10P3	0.001344	ABCB10P3	0.0
SGI75460068	61	ABCB10P4	0.0	ABCB10P4	0.0
SGI75460068	62	ABCB11	0.0	ABCB11	0.0
SGI75460068	63	ABCB4	0.040574	ABCB4	0.037558
SGI75460068	64	ABCB5	0.009552	ABCB5	0.013988
SGI75460068	65	ABCB6	0.1325889999999999	ABCB6	0.254214
SGI75460068	66	ABCB7	0.112137	ABCB7	0.352733
SGI75460068	67	ABCB8	0.001066	ABCB8	0.005156
SGI75460068	68	ABCB9	0.0	ABCB9	0.0
SGI75460068	69	ABCC1	0.0	ABCC1	0.0
SGI75460068	70	ABCC10	0.0	ABCC10	0.0
SGI75460068	71	ABCC11	0.003097	ABCC11	0.0
SGI75460068	72	ABCC12	0.007229	ABCC12	0.006913
SGI75460068	73	ABCC13	0.037348	ABCC13	0.072153
SGI75460068	74	ABCC2	0.0	ABCC2	0.0
SGI75460068	75	ABCC3	0.066608	ABCC3	0.051631
SGI75460068	76	ABCC4	0.949267	ABCC4	1.403679
SGI75460068	77	ABCC5	0.063491	ABCC5	0.111438
SGI75460068	78	ABCC5-AS1	0.0	ABCC5-AS1	0.00498
SGI75460068	79	ABCC6	0.0	ABCC6	0.0
SGI75460068	80	ABCC6P1	0.0	ABCC6P1	0.0
SGI75460068	81	ABCC6P2	0.001297	ABCC6P2	0.0
SGI75460068	82	ABCC8	0.004438	ABCC8	0.025133
SGI75460068	83	ABCC9	0.050844	ABCC9	0.0
SGI75460068	84	ABCD1	0.005196	ABCD1	0.0
SGI75460068	85	ABCD1P1	0.006058	ABCD1P1	0.0
SGI75460068	86	ABCD1P2	0.0	ABCD1P2	0.0
SGI75460068	87	ABCD1P3	0.0	ABCD1P3	0.0
SGI75460068	88	ABCD1P4	0.0	ABCD1P4	0.001031
SGI75460068	89	ABCD1P5	0.111973	ABCD1P5	0.179463
SGI75460068	90	ABCD2	0.139659	ABCD2	0.243267
SGI75460068	91	ABCD3	0.268575	ABCD3	0.132646
SGI75460068	92	ABCD4	0.023785	ABCD4	0.0
SGI75460068	93	ABCE1	0.41816	ABCE1	2.385775
SGI75460068	94	ABCF1	0.022366	ABCF1	0.749486
SGI75460068	95	ABCF2	0.011051	ABCF2	0.025082
SGI75460068	96	ABCF2-H2BK1	0.008638	ABCF2-H2BK1	0.02003
SGI75460068	97	ABCF2P1	0.0	ABCF2P1	0.0
SGI75460068	98	ABCF2P2	0.0	ABCF2P2	0.017245
SGI75460068	99	ABCF3	0.213843	ABCF3	0.12325
SGI75460068	100	ABCG1	0.061059	ABCG1	0.452989
SGI75460068	101	ABCG2	0.404547	ABCG2	0.706029
SGI75460068	102	ABCG4	0.0	ABCG4	0.0
SGI75460068	103	ABCG5	0.0	ABCG5	0.0
SGI75460068	104	ABCG8	0.010245	ABCG8	0.031845
SGI75460068	105	ABHD1	0.0	ABHD1	0.0
SGI75460068	106	ABHD10	0.132132	ABHD10	0.421189
SGI75460068	107	ABHD11	0.17602	ABHD11	0.0
SGI75460068	108	ABHD11-AS1	0.013223	ABHD11-AS1	0.021193
SGI75460068	109	ABHD12	0.0	ABHD12	0.0
SGI75460068	110	ABHD12B	0.0	ABHD12B	0.0
SGI75460068	111	ABHD13	0.157766	ABHD13	0.252857
SGI75460068	112	ABHD14A	0.0	ABHD14A	0.0
SGI75460068	113	ABHD14A-ACY1	0.0	ABHD14A-ACY1	0.0
SGI75460068	114	ABHD14B	0.116115	ABHD14B	0.399025
SGI75460068	115	ABHD15	0.00356	ABHD15	0.0
SGI75460068	116	ABHD16A	0.002983	ABHD16A	0.241941
SGI75460068	117	ABHD16B	0.0	ABHD16B	0.0
SGI75460068	118	ABHD17A	1.059442	ABHD17A	1.144342
SGI75460068	119	ABHD17AP1	0.007293	ABHD17AP1	0.0
SGI75460068	120	ABHD17AP3	0.003597	ABHD17AP3	0.0
SGI75460068	121	ABHD17AP4	0.0	ABHD17AP4	0.0
SGI75460068	122	ABHD17AP5	0.026041	ABHD17AP5	0.0
SGI75460068	123	ABHD17AP6	0.058535	ABHD17AP6	0.0
SGI75460068	124	ABHD17AP7	0.0	ABHD17AP7	0.0
SGI75460068	125	ABHD17AP8	0.0	ABHD17AP8	0.0
SGI75460068	126	ABHD17AP9	0.0	ABHD17AP9	0.0
SGI75460068	127	ABHD17B	0.269161	ABHD17B	0.31275
SGI75460068	128	ABHD17C	0.01244	ABHD17C	0.030876
SGI75460068	129	ABHD18	0.33911	ABHD18	0.594368
SGI75460068	130	ABHD2	0.281506	ABHD2	0.331711
SGI75460068	131	ABHD3	0.262694	ABHD3	0.421028
SGI75460068	132	ABHD4	0.013906	ABHD4	0.015806
SGI75460068	133	ABHD5	0.243	ABHD5	0.205821
SGI75460068	134	ABHD6	0.0	ABHD6	0.0
SGI75460068	135	ABHD8	0.036448	ABHD8	0.050632
SGI75460068	136	ABI1	2.345932	ABI1	3.871164
SGI75460068	137	ABI1P1	0.0	ABI1P1	0.006651
SGI75460068	138	ABI2	0.511782	ABI2	0.636155
SGI75460068	139	ABI3	2.491813	ABI3	3.54508
SGI75460068	140	ABI3BP	0.190154	ABI3BP	0.0
SGI75460068	141	ABITRAM	0.722024	ABITRAM	1.356736
SGI75460068	142	ABITRAMP1	0.0	ABITRAMP1	0.0
SGI75460068	143	ABL1	0.009139	ABL1	0.017358
SGI75460068	144	ABL2	0.028749	ABL2	0.0
SGI75460068	145	ABLIM1	0.547014	ABLIM1	0.858139
SGI75460068	146	ABLIM2	0.151974	ABLIM2	0.2336939999999999
SGI75460068	147	ABLIM3	2.85555	ABLIM3	4.554384
SGI75460068	148	ABO	0.014092	ABO	0.000398
SGI75460068	149	ABR	0.046896	ABR	0.605702
SGI75460068	150	ABRA	0.001252	ABRA	0.0
SGI75460068	151	ABRACL	4.915449	ABRACL	4.653009
SGI75460068	152	ABRAXAS1	0.511561	ABRAXAS1	0.232117
SGI75460068	153	ABRAXAS2	0.987695	ABRAXAS2	1.656098
SGI75460068	154	ABT1	0.149517	ABT1	0.0
SGI75460068	155	ABT1P1	0.0	ABT1P1	0.0
SGI75460068	156	ABTB1	0.90551	ABTB1	1.465681
SGI75460068	157	ABTB2	0.005697	ABTB2	0.012007
SGI75460068	158	ACAA1	1.178048	ACAA1	2.045798
SGI75460068	159	ACAA2	0.287543	ACAA2	1.342075
SGI75460068	160	ACAA2P1	0.0	ACAA2P1	0.0
SGI75460068	161	ACACA	0.032767	ACACA	0.056659
SGI75460068	162	ACACB	0.041891	ACACB	0.042905
SGI75460068	163	ACAD10	0.005894	ACAD10	0.006626
SGI75460068	164	ACAD11	0.04264	ACAD11	0.089578
SGI75460068	165	ACAD8	0.035043	ACAD8	0.0
SGI75460068	166	ACAD9	0.382313	ACAD9	0.60097
SGI75460068	167	ACADL	0.022357	ACADL	0.0
SGI75460068	168	ACADM	0.084149	ACADM	0.32501
SGI75460068	169	ACADS	0.068477	ACADS	0.120555
SGI75460068	170	ACADSB	0.026291	ACADSB	0.051279
SGI75460068	171	ACADVL	0.140712	ACADVL	0.0
SGI75460068	172	ACAN	0.0	ACAN	0.0
SGI75460068	173	ACAP1	0.0	ACAP1	0.0
SGI75460068	174	ACAP2	1.875817	ACAP2	2.950815
SGI75460068	175	ACAP3	0.0	ACAP3	0.0
SGI75460068	176	ACAT1	0.631783	ACAT1	1.729803
SGI75460068	177	ACAT2	0.049787	ACAT2	0.004195
SGI75460068	178	ACBD3	0.086881	ACBD3	0.6528079999999999
SGI75460068	179	ACBD3-AS1	0.0	ACBD3-AS1	0.0
SGI75460068	180	ACBD4	0.196661	ACBD4	0.3589
SGI75460068	181	ACBD5	0.305351	ACBD5	0.562987
SGI75460068	182	ACBD6	1.477484	ACBD6	1.967018
SGI75460068	183	ACBD7	0.002866	ACBD7	0.005963
SGI75460068	184	ACBD7-DCLRE1CP1	0.0	ACBD7-DCLRE1CP1	0.0
SGI75460068	185	ACCS	0.0	ACCS	0.0
SGI75460068	186	ACCSL	0.0	ACCSL	0.0
SGI75460068	187	ACD	0.365449	ACD	0.161766
SGI75460068	188	ACE	0.093757	ACE	0.0
SGI75460068	189	ACE2	0.004334	ACE2	0.022942
SGI75460068	190	ACE3P	0.010006	ACE3P	0.000579
SGI75460068	191	ACER1	0.0	ACER1	0.0
SGI75460068	192	ACER2	0.011249	ACER2	0.148802
SGI75460068	193	ACER2P1	0.102938	ACER2P1	0.0
SGI75460068	194	ACER3	0.169777	ACER3	0.274358
SGI75460068	195	ACHE	0.062445	ACHE	0.114923
SGI75460068	196	ACIN1	0.668305	ACIN1	1.086052
SGI75460068	197	ACKR1	2.2868920000000004	ACKR1	3.800152
SGI75460068	198	ACKR2	0.033356	ACKR2	0.063179
SGI75460068	199	ACKR3	0.0	ACKR3	0.0
SGI75460068	200	ACKR4	0.045606	ACKR4	0.033973
SGI75460068	201	ACKR4P1	0.0	ACKR4P1	0.0
SGI75460068	202	ACLY	1.241062	ACLY	1.923608
SGI75460068	203	ACMSD	0.0	ACMSD	0.0
SGI75460068	204	ACNATP	0.0	ACNATP	0.0
SGI75460068	205	ACO1	0.063059	ACO1	0.144167
SGI75460068	206	ACO2	0.011061	ACO2	0.022826
SGI75460068	207	ACOD1	0.0	ACOD1	0.0
SGI75460068	208	ACOT1	0.0	ACOT1	0.0
SGI75460068	209	ACOT11	0.005307	ACOT11	0.014202
SGI75460068	210	ACOT12	0.124896	ACOT12	0.0
SGI75460068	211	ACOT13	0.048855	ACOT13	0.055995
SGI75460068	212	ACOT2	0.000886	ACOT2	0.011978
SGI75460068	213	ACOT4	0.038967	ACOT4	0.062454
SGI75460068	214	ACOT6	0.046977	ACOT6	0.083953
SGI75460068	215	ACOT7	0.504547	ACOT7	0.642364
SGI75460068	216	ACOT8	0.0	ACOT8	0.0
SGI75460068	217	ACOT9	0.011014	ACOT9	0.020715
SGI75460068	218	ACOX1	0.201713	ACOX1	0.293337
SGI75460068	219	ACOX2	0.0	ACOX2	0.0
SGI75460068	220	ACOX3	0.012842	ACOX3	0.0
SGI75460068	221	ACOXL	0.00157	ACOXL	0.0
SGI75460068	222	ACOXL-AS1	0.005136	ACOXL-AS1	0.018913
SGI75460068	223	ACP1	5.067367	ACP1	8.00593
SGI75460068	224	ACP2	0.234239	ACP2	0.0
SGI75460068	225	ACP3	0.070702	ACP3	0.0
SGI75460068	226	ACP4	0.0	ACP4	0.002184
SGI75460068	227	ACP5	0.39995	ACP5	0.761729
SGI75460068	228	ACP6	0.101899	ACP6	0.070234
SGI75460068	229	ACP7	0.0	ACP7	0.0
SGI75460068	230	ACR	0.0	ACR	0.0
SGI75460068	231	ACRBP	0.27528	ACRBP	0.542678
SGI75460068	232	ACRP1	0.004359	ACRP1	0.013973
SGI75460068	233	ACRV1	0.0	ACRV1	0.000993
SGI75460068	234	ACSBG1	0.0	ACSBG1	0.383754
SGI75460068	235	ACSBG2	0.0	ACSBG2	0.0
SGI75460068	236	ACSF2	0.001881	ACSF2	0.0
SGI75460068	237	ACSF3	0.0	ACSF3	0.0
SGI75460068	238	ACSL1	0.963205	ACSL1	1.48834
SGI75460068	239	ACSL3	0.030127	ACSL3	0.087988
SGI75460068	240	ACSL4	1.699048	ACSL4	2.534697
SGI75460068	241	ACSL5	0.114457	ACSL5	0.277303
SGI75460068	242	ACSL6	0.399871	ACSL6	1.211148
SGI75460068	243	ACSM1	0.0	ACSM1	0.0
SGI75460068	244	ACSM2A	0.152208	ACSM2A	0.147716
SGI75460068	245	ACSM2B	0.31941	ACSM2B	0.0
SGI75460068	246	ACSM3	0.175531	ACSM3	0.142553
SGI75460068	247	ACSM4	0.015703	ACSM4	0.095386
SGI75460068	248	ACSM5	0.036606	ACSM5	0.089181
SGI75460068	249	ACSM5P1	0.0	ACSM5P1	0.009473
SGI75460068	250	ACSM6	0.0	ACSM6	0.0
SGI75460068	251	ACSS1	0.147063	ACSS1	0.218041
SGI75460068	252	ACSS2	0.169511	ACSS2	0.0
SGI75460068	253	ACSS3	0.005839	ACSS3	0.0
SGI75460068	254	ACTA1	0.0	ACTA1	0.011479
SGI75460068	255	ACTA2	0.3126299999999999	ACTA2	0.492187
SGI75460068	256	ACTA2-AS1	0.010195	ACTA2-AS1	0.018964
SGI75460068	257	ACTB	160.96495000000002	ACTB	255.371896
SGI75460068	258	ACTBL2	0.0	ACTBL2	0.0
SGI75460068	259	ACTBP1	0.0	ACTBP1	0.0
SGI75460068	260	ACTBP10	0.0	ACTBP10	0.0
SGI75460068	261	ACTBP11	0.0	ACTBP11	0.091846
SGI75460068	262	ACTBP12	0.0	ACTBP12	0.066844
SGI75460068	263	ACTBP14	0.0	ACTBP14	0.0
SGI75460068	264	ACTBP15	0.0	ACTBP15	0.0
SGI75460068	265	ACTBP2	0.093562	ACTBP2	0.028541
SGI75460068	266	ACTBP3	0.0	ACTBP3	0.0
SGI75460068	267	ACTBP4	0.0	ACTBP4	0.022445
SGI75460068	268	ACTBP6	0.0	ACTBP6	0.018938
SGI75460068	269	ACTBP7	0.0	ACTBP7	0.0
SGI75460068	270	ACTBP8	0.0	ACTBP8	0.0
SGI75460068	271	ACTBP9	0.0	ACTBP9	0.0
SGI75460068	272	ACTC1	0.0	ACTC1	0.0
SGI75460068	273	ACTE1P	0.005282	ACTE1P	0.056225
SGI75460068	274	ACTG1	23.423693	ACTG1	14.536231
SGI75460068	275	ACTG1P1	0.0	ACTG1P1	0.0
SGI75460068	276	ACTG1P10	0.0	ACTG1P10	0.044607
SGI75460068	277	ACTG1P11	0.0	ACTG1P11	0.0
SGI75460068	278	ACTG1P12	0.0	ACTG1P12	0.0
SGI75460068	279	ACTG1P13	0.0	ACTG1P13	0.0
SGI75460068	280	ACTG1P14	0.0	ACTG1P14	0.0
SGI75460068	281	ACTG1P15	0.0	ACTG1P15	0.0
SGI75460068	282	ACTG1P16	0.000453	ACTG1P16	0.006879
SGI75460068	283	ACTG1P17	0.0	ACTG1P17	0.0
SGI75460068	284	ACTG1P18	0.0	ACTG1P18	0.0
SGI75460068	285	ACTG1P19	0.0	ACTG1P19	0.0
SGI75460068	286	ACTG1P2	0.001527	ACTG1P2	0.0
SGI75460068	287	ACTG1P20	0.0	ACTG1P20	0.0
SGI75460068	288	ACTG1P21	0.019028	ACTG1P21	0.030496
SGI75460068	289	ACTG1P22	0.0	ACTG1P22	0.0
SGI75460068	290	ACTG1P23	0.0	ACTG1P23	0.009061
SGI75460068	291	ACTG1P24	0.0	ACTG1P24	0.0
SGI75460068	292	ACTG1P25	0.000152	ACTG1P25	0.008878
SGI75460068	293	ACTG1P3	0.0	ACTG1P3	0.0
SGI75460068	294	ACTG1P4	0.001308	ACTG1P4	0.004015
SGI75460068	295	ACTG1P9	0.0	ACTG1P9	0.0
SGI75460068	296	ACTG2	0.000437	ACTG2	0.001356
SGI75460068	297	ACTL10	0.0	ACTL10	0.0
SGI75460068	298	ACTL11P	0.0	ACTL11P	0.0
SGI75460068	299	ACTL6A	0.00777	ACTL6A	0.051304
SGI75460068	300	ACTL6B	0.001154	ACTL6B	0.00074
SGI75460068	301	ACTL7A	0.0	ACTL7A	0.0
SGI75460068	302	ACTL7B	0.0	ACTL7B	0.030884
SGI75460068	303	ACTL8	0.0	ACTL8	0.0
SGI75460068	304	ACTL9	0.0	ACTL9	0.047752
SGI75460068	305	ACTN1	1.594515	ACTN1	2.343604
SGI75460068	306	ACTN1-DT	0.000336	ACTN1-DT	0.0
SGI75460068	307	ACTN2	0.01235	ACTN2	0.033752
SGI75460068	308	ACTN3	0.018392	ACTN3	0.018164
SGI75460068	309	ACTN4	0.0	ACTN4	1.40987
SGI75460068	310	ACTN4P1	0.0	ACTN4P1	0.0
SGI75460068	311	ACTP1	0.0	ACTP1	0.0
SGI75460068	312	ACTR10	1.176328	ACTR10	1.319816
SGI75460068	313	ACTR1A	1.317279	ACTR1A	1.789462
SGI75460068	314	ACTR1AP1	0.0	ACTR1AP1	0.0
SGI75460068	315	ACTR1B	0.0	ACTR1B	0.304981
SGI75460068	316	ACTR2	12.194529	ACTR2	18.915165
SGI75460068	317	ACTR3	6.917251	ACTR3	10.704742
SGI75460068	318	ACTR3-AS1	0.01876	ACTR3-AS1	0.074109
SGI75460068	319	ACTR3B	0.009095	ACTR3B	0.012178
SGI75460068	320	ACTR3BP1	0.227561	ACTR3BP1	0.364552
SGI75460068	321	ACTR3BP2	0.001583	ACTR3BP2	0.0
SGI75460068	322	ACTR3BP3	0.0	ACTR3BP3	0.0
SGI75460068	323	ACTR3BP4	0.0	ACTR3BP4	0.0
SGI75460068	324	ACTR3BP5	0.001287	ACTR3BP5	0.0
SGI75460068	325	ACTR3BP6	0.001149	ACTR3BP6	0.0
SGI75460068	326	ACTR3BP7	0.001288	ACTR3BP7	0.0
SGI75460068	327	ACTR3C	0.0	ACTR3C	0.0
SGI75460068	328	ACTR3P1	0.0	ACTR3P1	0.0
SGI75460068	329	ACTR3P2	0.0	ACTR3P2	0.0
SGI75460068	330	ACTR3P3	0.0	ACTR3P3	0.0
SGI75460068	331	ACTR5	0.01138	ACTR5	0.001565
SGI75460068	332	ACTR6	1.550074	ACTR6	2.315992
SGI75460068	333	ACTR6P1	0.0	ACTR6P1	0.0
SGI75460068	334	ACTR8	0.658868	ACTR8	1.109107
SGI75460068	335	ACTRT1	0.0	ACTRT1	0.0
SGI75460068	336	ACTRT1P1	0.0	ACTRT1P1	0.0
SGI75460068	337	ACTRT2	0.0	ACTRT2	0.0
SGI75460068	338	ACTRT3	0.0	ACTRT3	0.00631
SGI75460068	339	ACVR1	0.020969	ACVR1	0.049341
SGI75460068	340	ACVR1B	0.011916	ACVR1B	0.008157
SGI75460068	341	ACVR1C	0.030058	ACVR1C	0.060365
SGI75460068	342	ACVR2A	0.417531	ACVR2A	0.300502
SGI75460068	343	ACVR2B	0.258144	ACVR2B	2.702001
SGI75460068	344	ACVR2B-AS1	0.0	ACVR2B-AS1	0.0
SGI75460068	345	ACVRL1	0.168911	ACVRL1	0.26333
SGI75460068	346	ACY1	0.173416	ACY1	0.286223
SGI75460068	347	ACY3	0.0	ACY3	0.0
SGI75460068	348	ACYP1	0.05544	ACYP1	0.020115
SGI75460068	349	ACYP2	0.016621	ACYP2	0.032293
SGI75460068	350	ADA	0.017461	ADA	0.0391969999999999
SGI75460068	351	ADA2	0.494425	ADA2	0.479551
SGI75460068	352	ADAD1	0.0	ADAD1	0.0
SGI75460068	353	ADAD1P1	0.0	ADAD1P1	0.0
SGI75460068	354	ADAD1P2	0.0	ADAD1P2	0.0
SGI75460068	355	ADAD2	0.000865	ADAD2	0.002876
SGI75460068	356	ADAL	0.08649	ADAL	0.0
SGI75460068	357	ADAM10	0.044173	ADAM10	0.145541
SGI75460068	358	ADAM11	0.0	ADAM11	0.002943
SGI75460068	359	ADAM12	0.001034	ADAM12	0.041072
SGI75460068	360	ADAM15	0.001143	ADAM15	0.0
SGI75460068	361	ADAM17	0.298937	ADAM17	0.584887
SGI75460068	362	ADAM18	0.005575	ADAM18	0.006296
SGI75460068	363	ADAM19	0.032163	ADAM19	0.263812
SGI75460068	364	ADAM1A	0.001759	ADAM1A	0.002137
SGI75460068	365	ADAM1B	0.0	ADAM1B	0.0
SGI75460068	366	ADAM2	0.0	ADAM2	0.0
SGI75460068	367	ADAM20	0.0	ADAM20	0.0
SGI75460068	368	ADAM20P1	0.001405	ADAM20P1	0.007632
SGI75460068	369	ADAM20P2	0.0	ADAM20P2	0.0
SGI75460068	370	ADAM20P3	0.0	ADAM20P3	0.0
SGI75460068	371	ADAM21	0.006475	ADAM21	0.0
SGI75460068	372	ADAM21P1	0.465189	ADAM21P1	0.775245
SGI75460068	373	ADAM22	0.034829	ADAM22	0.057615
SGI75460068	374	ADAM23	0.005715	ADAM23	0.0
SGI75460068	375	ADAM24P	0.0	ADAM24P	0.0
SGI75460068	376	ADAM28	0.070163	ADAM28	0.0
SGI75460068	377	ADAM29	0.0	ADAM29	0.0
SGI75460068	378	ADAM30	0.0	ADAM30	0.0
SGI75460068	379	ADAM32	0.0	ADAM32	0.0
SGI75460068	380	ADAM33	0.002634	ADAM33	0.0
SGI75460068	381	ADAM3A	0.003341	ADAM3A	0.013011
SGI75460068	382	ADAM3B	0.0	ADAM3B	0.0
SGI75460068	383	ADAM5	0.010857	ADAM5	0.012673
SGI75460068	384	ADAM6	0.0	ADAM6	0.0
SGI75460068	385	ADAM7	0.015878	ADAM7	0.0
SGI75460068	386	ADAM7-AS1	0.013464	ADAM7-AS1	0.052004
SGI75460068	387	ADAM7-AS2	0.002598	ADAM7-AS2	0.007959
SGI75460068	388	ADAM8	0.046796	ADAM8	0.0
SGI75460068	389	ADAM9	0.251939	ADAM9	0.308922
SGI75460068	390	ADAMDEC1	0.034198	ADAMDEC1	0.0
SGI75460068	391	ADAMTS1	0.061089	ADAMTS1	0.101265
SGI75460068	392	ADAMTS10	0.013532	ADAMTS10	0.0
SGI75460068	393	ADAMTS12	0.0	ADAMTS12	0.092745
SGI75460068	394	ADAMTS13	0.0	ADAMTS13	0.0
SGI75460068	395	ADAMTS14	0.0	ADAMTS14	0.0
SGI75460068	396	ADAMTS15	0.0	ADAMTS15	0.0
SGI75460068	397	ADAMTS16	0.0	ADAMTS16	0.0
SGI75460068	398	ADAMTS16-DT	0.0	ADAMTS16-DT	0.0
SGI75460068	399	ADAMTS17	0.0	ADAMTS17	0.0
SGI75460068	400	ADAMTS18	0.0	ADAMTS18	0.0
SGI75460068	401	ADAMTS19	0.0	ADAMTS19	0.0
SGI75460068	402	ADAMTS19-AS1	0.0	ADAMTS19-AS1	0.0
SGI75460068	403	ADAMTS2	0.0	ADAMTS2	0.0
SGI75460068	404	ADAMTS20	0.0	ADAMTS20	0.0
SGI75460068	405	ADAMTS3	0.054986	ADAMTS3	0.107652
SGI75460068	406	ADAMTS4	0.0	ADAMTS4	0.075001
SGI75460068	407	ADAMTS5	0.169783	ADAMTS5	0.267819
SGI75460068	408	ADAMTS6	0.085398	ADAMTS6	0.13915
SGI75460068	409	ADAMTS7	0.001988	ADAMTS7	0.0
SGI75460068	410	ADAMTS7P1	0.00351	ADAMTS7P1	0.002736
SGI75460068	411	ADAMTS7P3	0.000548	ADAMTS7P3	0.010656
SGI75460068	412	ADAMTS7P4	0.003187	ADAMTS7P4	0.0
SGI75460068	413	ADAMTS8	0.0	ADAMTS8	0.0
SGI75460068	414	ADAMTS9	0.039805	ADAMTS9	0.0
SGI75460068	415	ADAMTS9-AS1	0.013267	ADAMTS9-AS1	0.025451
SGI75460068	416	ADAMTS9-AS2	0.033076	ADAMTS9-AS2	0.075376
SGI75460068	417	ADAMTSL1	0.001437	ADAMTSL1	0.00278
SGI75460068	418	ADAMTSL2	0.0	ADAMTSL2	0.0
SGI75460068	419	ADAMTSL3	0.002533	ADAMTSL3	0.008372
SGI75460068	420	ADAMTSL4	0.0	ADAMTSL4	0.0
SGI75460068	421	ADAMTSL4-AS1	0.000437	ADAMTSL4-AS1	0.002418
SGI75460068	422	ADAMTSL5	0.006172	ADAMTSL5	0.0
SGI75460068	423	ADAP1	0.245251	ADAP1	0.587245
SGI75460068	424	ADAP2	0.0	ADAP2	0.0
SGI75460068	425	ADAR	2.223544	ADAR	3.253153
SGI75460068	426	ADARB1	0.07864	ADARB1	0.075727
SGI75460068	427	ADARB2	0.023822	ADARB2	0.054428
SGI75460068	428	ADARB2-AS1	0.009375	ADARB2-AS1	0.0
SGI75460068	429	ADAT1	0.04272	ADAT1	0.141735
SGI75460068	430	ADAT2	0.060849	ADAT2	0.0
SGI75460068	431	ADAT3	0.0	ADAT3	0.0
SGI75460068	432	ADCK1	0.0	ADCK1	0.0
SGI75460068	433	ADCK2	0.206325	ADCK2	0.330684
SGI75460068	434	ADCK5	0.0	ADCK5	0.0
SGI75460068	435	ADCY1	0.0	ADCY1	0.002195
SGI75460068	436	ADCY10	0.0	ADCY10	0.0
SGI75460068	437	ADCY10P1	0.034626	ADCY10P1	0.009333
SGI75460068	438	ADCY2	0.004347	ADCY2	0.0
