		Gene Name_RFfr	tpm_RFfr	Gene Name_star	tpm_star
SGI75460103	111	ABHD13	0.223138	ABHD13	0.353758
SGI75460103	112	ABHD14A	0.000859	ABHD14A	0.571762
SGI75460103	113	ABHD14A-ACY1	0.002098	ABHD14A-ACY1	0.053551
SGI75460103	114	ABHD14B	0.211653	ABHD14B	0.659584
SGI75460103	115	ABHD15	0.0	ABHD15	0.006105
SGI75460103	116	ABHD16A	0.012533	ABHD16A	0.286821
SGI75460103	117	ABHD16B	0.0	ABHD16B	0.0
SGI75460103	118	ABHD17A	0.223125	ABHD17A	0.0
SGI75460103	119	ABHD17AP1	0.024496	ABHD17AP1	0.0
SGI75460103	120	ABHD17AP3	0.003411	ABHD17AP3	0.0
SGI75460103	121	ABHD17AP4	0.0	ABHD17AP4	0.0
SGI75460103	122	ABHD17AP5	0.0	ABHD17AP5	0.0
SGI75460103	123	ABHD17AP6	0.024044	ABHD17AP6	0.0
SGI75460103	124	ABHD17AP7	0.0	ABHD17AP7	0.0
SGI75460103	125	ABHD17AP8	0.0	ABHD17AP8	0.0
SGI75460103	126	ABHD17AP9	0.0	ABHD17AP9	0.0
SGI75460103	127	ABHD17B	0.174715	ABHD17B	0.278021
SGI75460103	128	ABHD17C	0.00186	ABHD17C	0.146675
SGI75460103	129	ABHD18	0.003884	ABHD18	0.053145
SGI75460103	130	ABHD2	0.354762	ABHD2	0.606974
SGI75460103	131	ABHD3	0.165379	ABHD3	0.282063
SGI75460103	132	ABHD4	0.277552	ABHD4	0.458579
SGI75460103	133	ABHD5	0.937271	ABHD5	1.251487
SGI75460103	134	ABHD6	0.0	ABHD6	0.0
SGI75460103	135	ABHD8	0.006199	ABHD8	0.0
SGI75460103	136	ABI1	1.415478	ABI1	2.428534
SGI75460103	137	ABI1P1	0.0	ABI1P1	0.0
SGI75460103	138	ABI2	0.492208	ABI2	0.754385
SGI75460103	139	ABI3	1.082185	ABI3	1.63672
SGI75460103	140	ABI3BP	0.0	ABI3BP	0.0
SGI75460103	141	ABITRAM	0.234049	ABITRAM	0.365588
SGI75460103	142	ABITRAMP1	0.0	ABITRAMP1	0.0
SGI75460103	143	ABL1	0.004033	ABL1	0.220271
SGI75460103	144	ABL2	0.035448	ABL2	0.055074
SGI75460103	145	ABLIM1	0.651913	ABLIM1	0.921775
SGI75460103	146	ABLIM2	0.158243	ABLIM2	0.251096
SGI75460103	147	ABLIM3	0.5787059999999999	ABLIM3	0.713396
SGI75460103	148	ABO	0.003221	ABO	0.002608
SGI75460103	149	ABR	0.057818	ABR	0.265938
SGI75460103	150	ABRA	0.0	ABRA	0.025073
SGI75460103	151	ABRACL	2.981092	ABRACL	4.815142
SGI75460103	152	ABRAXAS1	0.5633940000000001	ABRAXAS1	0.396761
SGI75460103	153	ABRAXAS2	0.628141	ABRAXAS2	1.100113
SGI75460103	154	ABT1	0.04095	ABT1	0.0
SGI75460103	155	ABT1P1	0.0	ABT1P1	0.0
SGI75460103	156	ABTB1	2.073157	ABTB1	3.397819
SGI75460103	157	ABTB2	0.00507	ABTB2	0.219481
SGI75460103	158	ACAA1	0.183127	ACAA1	0.0
SGI75460103	159	ACAA2	0.041726	ACAA2	0.194048
SGI75460103	160	ACAA2P1	0.0	ACAA2P1	0.0
SGI75460103	161	ACACA	0.002196	ACACA	0.0
SGI75460103	162	ACACB	0.019865	ACACB	0.0
SGI75460103	163	ACAD10	0.012706	ACAD10	0.066297
SGI75460103	164	ACAD11	0.0	ACAD11	0.0
SGI75460103	165	ACAD8	0.0	ACAD8	0.031604
SGI75460103	166	ACAD9	0.184241	ACAD9	0.598138
SGI75460103	167	ACADL	0.0	ACADL	0.0
SGI75460103	168	ACADM	0.010797	ACADM	0.028015
SGI75460103	169	ACADS	0.003645	ACADS	0.408405
SGI75460103	170	ACADSB	0.025062	ACADSB	0.063211
SGI75460103	171	ACADVL	0.515184	ACADVL	0.939593
SGI75460103	172	ACAN	0.0	ACAN	0.006504
SGI75460103	173	ACAP1	0.0	ACAP1	0.358009
SGI75460103	174	ACAP2	1.279384	ACAP2	3.163941
SGI75460103	175	ACAP3	0.0	ACAP3	0.002151
SGI75460103	176	ACAT1	0.014758	ACAT1	0.719173
SGI75460103	177	ACAT2	0.030823	ACAT2	0.220992
SGI75460103	178	ACBD3	0.037583	ACBD3	0.164525
SGI75460103	179	ACBD3-AS1	0.0	ACBD3-AS1	0.043449
SGI75460103	180	ACBD4	0.069113	ACBD4	0.112616
SGI75460103	181	ACBD5	0.339441	ACBD5	0.795828
SGI75460103	182	ACBD6	1.111451	ACBD6	1.651254
SGI75460103	183	ACBD7	0.0	ACBD7	0.042064
SGI75460103	184	ACBD7-DCLRE1CP1	0.011825	ACBD7-DCLRE1CP1	0.0
SGI75460103	185	ACCS	0.148767	ACCS	0.0
SGI75460103	186	ACCSL	0.0	ACCSL	0.0
SGI75460103	187	ACD	0.141071	ACD	0.0
SGI75460103	188	ACE	0.0	ACE	0.0
SGI75460103	189	ACE2	0.009685	ACE2	0.174541
SGI75460103	190	ACE3P	0.004244	ACE3P	0.046691
SGI75460103	191	ACER1	0.0	ACER1	0.0
SGI75460103	192	ACER2	0.03979	ACER2	0.0
SGI75460103	193	ACER2P1	0.0	ACER2P1	0.0
SGI75460103	194	ACER3	0.110462	ACER3	0.269673
SGI75460103	195	ACHE	0.069168	ACHE	1.179451
SGI75460103	196	ACIN1	0.347615	ACIN1	0.391696
SGI75460103	197	ACKR1	0.114447	ACKR1	0.256452
SGI75460103	198	ACKR2	0.007768	ACKR2	0.058081
SGI75460103	199	ACKR3	0.017382	ACKR3	0.032394
SGI75460103	200	ACKR4	0.0	ACKR4	0.00276
SGI75460103	201	ACKR4P1	0.000354	ACKR4P1	0.038916
SGI75460103	202	ACLY	0.25626	ACLY	1.742717
SGI75460103	203	ACMSD	0.006699	ACMSD	0.174082
SGI75460103	204	ACNATP	0.0	ACNATP	0.0
SGI75460103	205	ACO1	0.0	ACO1	0.014735
SGI75460103	206	ACO2	0.018882	ACO2	0.051093
SGI75460103	207	ACOD1	0.0	ACOD1	0.0
SGI75460103	208	ACOT1	0.021852	ACOT1	0.0
SGI75460103	209	ACOT11	0.002146	ACOT11	0.168637
SGI75460103	210	ACOT12	0.0	ACOT12	0.0
SGI75460103	211	ACOT13	0.012973	ACOT13	0.081817
SGI75460103	212	ACOT2	0.019466	ACOT2	0.673669
SGI75460103	213	ACOT4	0.006661	ACOT4	0.01781
SGI75460103	214	ACOT6	0.001639	ACOT6	0.430418
SGI75460103	215	ACOT7	0.26166	ACOT7	0.409344
SGI75460103	216	ACOT8	0.218268	ACOT8	0.0
SGI75460103	217	ACOT9	0.103638	ACOT9	0.178227
SGI75460103	218	ACOX1	0.261866	ACOX1	0.301045
SGI75460103	219	ACOX2	0.0	ACOX2	0.0
SGI75460103	220	ACOX3	0.003962	ACOX3	0.0
SGI75460103	221	ACOXL	0.0	ACOXL	0.053335
SGI75460103	222	ACOXL-AS1	0.002158	ACOXL-AS1	0.018584
SGI75460103	223	ACP1	5.764219	ACP1	9.099736
SGI75460103	224	ACP2	0.004264	ACP2	0.0
SGI75460103	225	ACP3	0.040508	ACP3	0.0
SGI75460103	226	ACP4	0.069712	ACP4	0.11759
SGI75460103	227	ACP5	0.112851	ACP5	0.0
SGI75460103	228	ACP6	0.0	ACP6	0.0
SGI75460103	229	ACP7	0.0	ACP7	0.0
SGI75460103	230	ACR	0.004086	ACR	0.0
SGI75460103	231	ACRBP	0.335346	ACRBP	0.565309
SGI75460103	232	ACRP1	0.0	ACRP1	0.0
SGI75460103	233	ACRV1	0.019954	ACRV1	0.055742
SGI75460103	234	ACSBG1	0.005928	ACSBG1	0.395954
SGI75460103	235	ACSBG2	0.0	ACSBG2	0.0
SGI75460103	236	ACSF2	0.0	ACSF2	0.0
SGI75460103	237	ACSF3	0.032315	ACSF3	0.045186
SGI75460103	238	ACSL1	0.815603	ACSL1	1.316801
SGI75460103	239	ACSL3	0.028525	ACSL3	0.139839
SGI75460103	240	ACSL4	0.533548	ACSL4	0.657156
SGI75460103	241	ACSL5	0.011438	ACSL5	0.201714
SGI75460103	242	ACSL6	0.097647	ACSL6	0.193682
SGI75460103	243	ACSM1	0.0	ACSM1	0.0
SGI75460103	244	ACSM2A	0.056516	ACSM2A	0.017612
SGI75460103	245	ACSM2B	0.034493	ACSM2B	0.0
SGI75460103	246	ACSM3	0.307298	ACSM3	0.434815
SGI75460103	247	ACSM4	0.000742	ACSM4	0.011279
SGI75460103	248	ACSM5	0.001237	ACSM5	0.189519
SGI75460103	249	ACSM5P1	0.0	ACSM5P1	0.018604
SGI75460103	250	ACSM6	0.0	ACSM6	0.0
SGI75460103	251	ACSS1	0.0	ACSS1	0.0
SGI75460103	252	ACSS2	0.152549	ACSS2	0.238978
SGI75460103	253	ACSS3	0.004409	ACSS3	0.006904
SGI75460103	254	ACTA1	0.0	ACTA1	0.026788
SGI75460103	255	ACTA2	0.008123	ACTA2	0.5641430000000001
SGI75460103	256	ACTA2-AS1	0.000619	ACTA2-AS1	0.0
SGI75460103	257	ACTB	153.655069	ACTB	243.485409
SGI75460103	258	ACTBL2	0.0	ACTBL2	0.0
SGI75460103	259	ACTBP1	0.005676	ACTBP1	0.010474
SGI75460103	260	ACTBP10	0.0	ACTBP10	0.0
SGI75460103	261	ACTBP11	0.018524	ACTBP11	0.056946
SGI75460103	262	ACTBP12	0.0	ACTBP12	0.0
SGI75460103	263	ACTBP14	0.0	ACTBP14	0.0
SGI75460103	264	ACTBP15	0.006405	ACTBP15	0.0
SGI75460103	265	ACTBP2	0.087336	ACTBP2	0.050325
SGI75460103	266	ACTBP3	0.0	ACTBP3	0.0
SGI75460103	267	ACTBP4	0.003204	ACTBP4	0.169623
SGI75460103	268	ACTBP6	0.0	ACTBP6	0.013908
SGI75460103	269	ACTBP7	0.05719	ACTBP7	0.071057
SGI75460103	270	ACTBP8	0.126235	ACTBP8	0.222378
SGI75460103	271	ACTBP9	0.0	ACTBP9	0.0
SGI75460103	272	ACTC1	0.0	ACTC1	0.0
SGI75460103	273	ACTE1P	0.010096	ACTE1P	0.028198
SGI75460103	274	ACTG1	10.647523	ACTG1	6.949499
SGI75460103	275	ACTG1P1	0.0	ACTG1P1	0.0
SGI75460103	276	ACTG1P10	0.0	ACTG1P10	0.0
SGI75460103	277	ACTG1P11	0.003348	ACTG1P11	0.004885
SGI75460103	278	ACTG1P12	0.0	ACTG1P12	0.0
SGI75460103	279	ACTG1P13	0.0	ACTG1P13	0.0
SGI75460103	280	ACTG1P14	0.0	ACTG1P14	0.0
SGI75460103	281	ACTG1P15	0.0	ACTG1P15	0.0
SGI75460103	282	ACTG1P16	0.0	ACTG1P16	0.0
SGI75460103	283	ACTG1P17	0.000234	ACTG1P17	0.00436
SGI75460103	284	ACTG1P18	0.040944	ACTG1P18	0.064114
SGI75460103	285	ACTG1P19	0.0	ACTG1P19	0.0
SGI75460103	286	ACTG1P2	0.005604	ACTG1P2	0.004298
SGI75460103	287	ACTG1P20	0.018276	ACTG1P20	0.0
SGI75460103	288	ACTG1P21	0.0	ACTG1P21	0.0
SGI75460103	289	ACTG1P22	0.0	ACTG1P22	0.0
SGI75460103	290	ACTG1P23	0.0	ACTG1P23	0.0
SGI75460103	291	ACTG1P24	0.0	ACTG1P24	0.0
SGI75460103	292	ACTG1P25	0.0	ACTG1P25	0.029619
SGI75460103	293	ACTG1P3	0.0	ACTG1P3	0.0
SGI75460103	294	ACTG1P4	0.0	ACTG1P4	0.0
SGI75460103	295	ACTG1P9	0.0	ACTG1P9	0.0
SGI75460103	296	ACTG2	0.007004	ACTG2	0.01864
SGI75460103	297	ACTL10	0.069821	ACTL10	0.108791
SGI75460103	298	ACTL11P	0.0	ACTL11P	0.0
SGI75460103	299	ACTL6A	0.00227	ACTL6A	0.030786
SGI75460103	300	ACTL6B	0.000662	ACTL6B	0.021301
SGI75460103	301	ACTL7A	0.0	ACTL7A	0.0
SGI75460103	302	ACTL7B	0.0	ACTL7B	0.016247
SGI75460103	303	ACTL8	0.0	ACTL8	0.0
SGI75460103	304	ACTL9	0.0	ACTL9	0.027971
SGI75460103	305	ACTN1	2.071461	ACTN1	3.171689
SGI75460103	306	ACTN1-DT	0.001274	ACTN1-DT	0.005542
SGI75460103	307	ACTN2	0.00236	ACTN2	0.045787
SGI75460103	308	ACTN3	0.000738	ACTN3	0.012901
SGI75460103	309	ACTN4	0.0	ACTN4	0.262911
SGI75460103	310	ACTN4P1	0.0	ACTN4P1	0.034636
SGI75460103	311	ACTP1	0.0	ACTP1	0.0
SGI75460103	312	ACTR10	1.193129	ACTR10	1.829586
SGI75460103	313	ACTR1A	0.616186	ACTR1A	0.651372
SGI75460103	314	ACTR1AP1	0.0	ACTR1AP1	0.0
SGI75460103	315	ACTR1B	0.0	ACTR1B	0.0
SGI75460103	316	ACTR2	5.974401	ACTR2	16.734805
SGI75460103	317	ACTR3	3.668631	ACTR3	6.078202
SGI75460103	318	ACTR3-AS1	0.011203	ACTR3-AS1	0.436658
SGI75460103	319	ACTR3B	0.042193	ACTR3B	0.248801
SGI75460103	320	ACTR3BP1	0.0	ACTR3BP1	0.0
SGI75460103	321	ACTR3BP2	0.0	ACTR3BP2	0.0
SGI75460103	322	ACTR3BP3	0.0	ACTR3BP3	0.0
SGI75460103	323	ACTR3BP4	0.0	ACTR3BP4	0.0
SGI75460103	324	ACTR3BP5	0.0	ACTR3BP5	0.0
SGI75460103	325	ACTR3BP6	0.0	ACTR3BP6	0.0
SGI75460103	326	ACTR3BP7	0.0	ACTR3BP7	0.0
SGI75460103	327	ACTR3C	0.001748	ACTR3C	0.0
SGI75460103	328	ACTR3P1	0.0	ACTR3P1	0.0
SGI75460103	329	ACTR3P2	0.02634	ACTR3P2	0.0
SGI75460103	330	ACTR3P3	0.0	ACTR3P3	0.0
SGI75460103	331	ACTR5	0.003281	ACTR5	0.334439
SGI75460103	332	ACTR6	0.138184	ACTR6	0.712094
SGI75460103	333	ACTR6P1	0.0	ACTR6P1	0.010883
SGI75460103	334	ACTR8	0.137814	ACTR8	0.204605
SGI75460103	335	ACTRT1	0.0	ACTRT1	0.0
SGI75460103	336	ACTRT1P1	0.006923	ACTRT1P1	0.010935
SGI75460103	337	ACTRT2	0.0	ACTRT2	0.0
SGI75460103	338	ACTRT3	0.0	ACTRT3	0.003972
SGI75460103	339	ACVR1	0.104977	ACVR1	0.338082
SGI75460103	340	ACVR1B	0.075427	ACVR1B	0.440478
SGI75460103	341	ACVR1C	0.004418	ACVR1C	0.225836
SGI75460103	342	ACVR2A	0.036075	ACVR2A	0.077866
SGI75460103	343	ACVR2B	0.203086	ACVR2B	1.487533
SGI75460103	344	ACVR2B-AS1	0.0	ACVR2B-AS1	0.0
SGI75460103	345	ACVRL1	0.15764	ACVRL1	0.412575
SGI75460103	346	ACY1	0.001783	ACY1	0.003832
SGI75460103	347	ACY3	0.0	ACY3	0.0
SGI75460103	348	ACYP1	0.008596	ACYP1	0.027323
SGI75460103	349	ACYP2	0.252978	ACYP2	0.796665
SGI75460103	350	ADA	0.141237	ADA	0.988884
SGI75460103	351	ADA2	0.307055	ADA2	0.451248
SGI75460103	352	ADAD1	0.0	ADAD1	0.0
SGI75460103	353	ADAD1P1	0.0	ADAD1P1	0.0
SGI75460103	354	ADAD1P2	0.0	ADAD1P2	0.0
SGI75460103	355	ADAD2	0.0	ADAD2	0.002909
SGI75460103	356	ADAL	0.157009	ADAL	0.355565
SGI75460103	357	ADAM10	0.096419	ADAM10	0.371347
SGI75460103	358	ADAM11	0.0	ADAM11	0.0
SGI75460103	359	ADAM12	0.00351	ADAM12	0.0
SGI75460103	360	ADAM15	0.006266	ADAM15	0.01546
SGI75460103	361	ADAM17	0.115758	ADAM17	0.759574
SGI75460103	362	ADAM18	0.000543	ADAM18	0.007074
SGI75460103	363	ADAM19	0.006439	ADAM19	0.186412
SGI75460103	364	ADAM1A	4.7e-05	ADAM1A	0.000219
SGI75460103	365	ADAM1B	0.0	ADAM1B	0.0
SGI75460103	366	ADAM2	0.0	ADAM2	0.0
SGI75460103	367	ADAM20	0.0	ADAM20	0.0
SGI75460103	368	ADAM20P1	0.000173	ADAM20P1	0.0
SGI75460103	369	ADAM20P2	0.0	ADAM20P2	0.0
SGI75460103	370	ADAM20P3	0.0	ADAM20P3	0.0
SGI75460103	371	ADAM21	0.000477	ADAM21	0.0
SGI75460103	372	ADAM21P1	0.0	ADAM21P1	0.0
SGI75460103	373	ADAM22	0.000356	ADAM22	0.0
SGI75460103	374	ADAM23	0.004829	ADAM23	0.0
SGI75460103	375	ADAM24P	0.0	ADAM24P	0.017579
SGI75460103	376	ADAM28	0.019273	ADAM28	0.003758
SGI75460103	377	ADAM29	0.0	ADAM29	0.0
SGI75460103	378	ADAM30	0.0	ADAM30	0.034386
SGI75460103	379	ADAM32	0.0	ADAM32	0.0
SGI75460103	380	ADAM33	0.0	ADAM33	0.0
SGI75460103	381	ADAM3A	0.004043	ADAM3A	0.025582
SGI75460103	382	ADAM3B	0.0	ADAM3B	0.04092
SGI75460103	383	ADAM5	0.001301	ADAM5	0.032955
SGI75460103	384	ADAM6	0.0	ADAM6	0.0
SGI75460103	385	ADAM7	0.001338	ADAM7	0.000612
SGI75460103	386	ADAM7-AS1	0.001139	ADAM7-AS1	0.059619
SGI75460103	387	ADAM7-AS2	0.000241	ADAM7-AS2	0.001764
SGI75460103	388	ADAM8	0.264866	ADAM8	0.345829
SGI75460103	389	ADAM9	0.043649	ADAM9	0.0
SGI75460103	390	ADAMDEC1	0.001306	ADAMDEC1	0.000613
SGI75460103	391	ADAMTS1	0.020423	ADAMTS1	0.035734
SGI75460103	392	ADAMTS10	0.060977	ADAMTS10	0.0
SGI75460103	393	ADAMTS12	0.0	ADAMTS12	0.00102
SGI75460103	394	ADAMTS13	0.0	ADAMTS13	0.0
SGI75460103	395	ADAMTS14	0.0	ADAMTS14	0.0
SGI75460103	396	ADAMTS15	0.011876	ADAMTS15	0.017757
SGI75460103	397	ADAMTS16	0.0	ADAMTS16	0.0
SGI75460103	398	ADAMTS16-DT	0.0	ADAMTS16-DT	0.002706
SGI75460103	399	ADAMTS17	0.0	ADAMTS17	0.004328
SGI75460103	400	ADAMTS18	0.0	ADAMTS18	0.0
SGI75460103	401	ADAMTS19	0.0	ADAMTS19	0.0
SGI75460103	402	ADAMTS19-AS1	0.0	ADAMTS19-AS1	0.0
SGI75460103	403	ADAMTS2	0.0	ADAMTS2	0.0
SGI75460103	404	ADAMTS20	0.0	ADAMTS20	0.0
SGI75460103	405	ADAMTS3	0.0	ADAMTS3	0.0
SGI75460103	406	ADAMTS4	0.0	ADAMTS4	0.045958
SGI75460103	407	ADAMTS5	0.015435	ADAMTS5	0.029197
SGI75460103	408	ADAMTS6	0.050092	ADAMTS6	0.090232
SGI75460103	409	ADAMTS7	0.0	ADAMTS7	0.0
SGI75460103	410	ADAMTS7P1	0.001196	ADAMTS7P1	0.105804
SGI75460103	411	ADAMTS7P3	0.000669	ADAMTS7P3	0.000879
SGI75460103	412	ADAMTS7P4	0.012986	ADAMTS7P4	0.019833
SGI75460103	413	ADAMTS8	0.0	ADAMTS8	0.0
SGI75460103	414	ADAMTS9	0.0	ADAMTS9	0.0
SGI75460103	415	ADAMTS9-AS1	0.000812	ADAMTS9-AS1	0.015229
SGI75460103	416	ADAMTS9-AS2	0.014762	ADAMTS9-AS2	0.320902
SGI75460103	417	ADAMTSL1	0.05099	ADAMTSL1	0.089283
SGI75460103	418	ADAMTSL2	0.0	ADAMTSL2	0.0
SGI75460103	419	ADAMTSL3	0.0	ADAMTSL3	0.0
SGI75460103	420	ADAMTSL4	0.0	ADAMTSL4	0.002032
SGI75460103	421	ADAMTSL4-AS1	0.005823	ADAMTSL4-AS1	0.038284
SGI75460103	422	ADAMTSL5	0.0	ADAMTSL5	0.0
SGI75460103	423	ADAP1	0.260186	ADAP1	0.324593
SGI75460103	424	ADAP2	0.0	ADAP2	0.092289
SGI75460103	425	ADAR	0.901233	ADAR	1.390304
SGI75460103	426	ADARB1	0.128758	ADARB1	0.206452
SGI75460103	427	ADARB2	0.004497	ADARB2	0.067265
SGI75460103	428	ADARB2-AS1	0.00199	ADARB2-AS1	0.0
SGI75460103	429	ADAT1	0.03801	ADAT1	0.755934
SGI75460103	430	ADAT2	0.023224	ADAT2	0.047886
SGI75460103	431	ADAT3	0.0	ADAT3	0.0
SGI75460103	432	ADCK1	0.009835	ADCK1	0.0
SGI75460103	433	ADCK2	0.057837	ADCK2	0.140265
SGI75460103	434	ADCK5	0.0	ADCK5	0.0
SGI75460103	435	ADCY1	0.003817	ADCY1	0.006723
SGI75460103	436	ADCY10	0.012021	ADCY10	0.0
SGI75460103	437	ADCY10P1	0.002375	ADCY10P1	0.035106
SGI75460103	438	ADCY2	0.025204	ADCY2	0.016585
