Gene Name,TPM
ACE3P,0.004244
ACER1,0.0
ACER2,0.03979
ACER2P1,0.0
ACER3,0.110462
ACHE,0.069168
ACIN1,0.347615
ACKR1,0.114447
ACKR2,0.007768
ACKR3,0.017382
ACKR4,0.0
ACKR4P1,0.000354
ACLY,0.25626
ACMSD,0.006699
ACNATP,0.0
ACO1,0.0
ACO2,0.018882
ACOD1,0.0
ACOT1,0.021852
ACOT11,0.002146
ACOT12,0.0
ACOT13,0.012973
ACOT2,0.019466
ACOT4,0.006661
ACOT6,0.001639
ACOT7,0.26166
ACOT8,0.218268
ACOT9,0.10363800000000001
ACOX1,0.261866
ACOX2,0.0
ACOX3,0.003962
ACOXL,0.0
ACOXL-AS1,0.002158
ACP1,5.764219
ACP2,0.004264
ACP3,0.040508
ACP4,0.069712
ACP5,0.112851
ACP6,0.0
ACP7,0.0
ACR,0.004086
ACRBP,0.335346
ACRP1,0.0
ACRV1,0.019954
ACSBG1,0.005928
ACSBG2,0.0
ACSF2,0.0
ACSF3,0.032315
ACSL1,0.815603
ACSL3,0.028525
ACSL4,0.533548
ACSL5,0.011438
ACSL6,0.097647
ACSM1,0.0
ACSM2A,0.056516
ACSM2B,0.034493
ACSM3,0.307298
ACSM4,0.000742
ACSM5,0.001237
ACSM5P1,0.0
ACSM6,0.0
ACSS1,0.0
ACSS2,0.152549
ACSS3,0.004409
ACTA1,0.0
ACTA2,0.008123
ACTA2-AS1,0.000619
ACTB,153.655069
ACTBL2,0.0
ACTBP1,0.005676
ACTBP10,0.0
ACTBP11,0.018524
ACTBP12,0.0
ACTBP14,0.0
ACTBP15,0.006405
ACTBP2,0.087336
ACTBP3,0.0
ACTBP4,0.003204
ACTBP6,0.0
ACTBP7,0.05719
ACTBP8,0.126235
ACTBP9,0.0
ACTC1,0.0
ACTE1P,0.010096
ACTG1,10.647523
ACTG1P1,0.0
ACTG1P10,0.0
ACTG1P11,0.003348
ACTG1P12,0.0
ACTG1P13,0.0
ACTG1P14,0.0
ACTG1P15,0.0
ACTG1P16,0.0
ACTG1P17,0.000234
ACTG1P18,0.040944
ACTG1P19,0.0
ACTG1P2,0.005604
ACTG1P20,0.018276
ACTG1P21,0.0
ACTG1P22,0.0
ACTG1P23,0.0
ACTG1P24,0.0
ACTG1P25,0.0
ACTG1P3,0.0
ACTG1P4,0.0
ACTG1P9,0.0
ACTG2,0.007004
ACTL10,0.069821
ACTL11P,0.0
ACTL6A,0.00227
ACTL6B,0.000662
ACTL7A,0.0
ACTL7B,0.0
ACTL8,0.0
ACTL9,0.0
ACTN1,2.071461
ACTN1-DT,0.001274
ACTN2,0.00236
ACTN3,0.000738
ACTN4,0.0
ACTN4P1,0.0
ACTP1,0.0
ACTR10,1.193129
ACTR1A,0.616186
ACTR1AP1,0.0
ACTR1B,0.0
ACTR2,5.974401
ACTR3,3.668631
ACTR3-AS1,0.011203
ACTR3B,0.042193
ACTR3BP1,0.0
ACTR3BP2,0.0
ACTR3BP3,0.0
ACTR3BP4,0.0
ACTR3BP5,0.0
ACTR3BP6,0.0
ACTR3BP7,0.0
ACTR3C,0.001748
ACTR3P1,0.0
ACTR3P2,0.02634
ACTR3P3,0.0
ACTR5,0.003281
ACTR6,0.138184
ACTR6P1,0.0
ACTR8,0.137814
ACTRT1,0.0
ACTRT1P1,0.006923
ACTRT2,0.0
ACTRT3,0.0
ACVR1,0.104977
ACVR1B,0.075427
ACVR1C,0.004418
ACVR2A,0.036075
ACVR2B,0.203086
ACVR2B-AS1,0.0
ACVRL1,0.15764
ACY1,0.001783
ACY3,0.0
ACYP1,0.008596
ACYP2,0.252978
ADA,0.141237
ADA2,0.307055
ADAD1,0.0
ADAD1P1,0.0
ADAD1P2,0.0
ADAD2,0.0
ADAL,0.157009
ADAM10,0.096419
ADAM11,0.0
ADAM12,0.00351
ADAM15,0.006266
ADAM17,0.115758
ADAM18,0.000543
ADAM19,0.006439
ADAM1A,4.7e-05
ADAM1B,0.0
ADAM2,0.0
ADAM20,0.0
ADAM20P1,0.000173
ADAM20P2,0.0
ADAM20P3,0.0
ADAM21,0.000477
ADAM21P1,0.0
ADAM22,0.000356
ADAM23,0.004829
ADAM24P,0.0
ADAM28,0.019273
ADAM29,0.0
ADAM30,0.0
ADAM32,0.0
ADAM33,0.0
ADAM3A,0.004043
ADAM3B,0.0
ADAM5,0.001301
ADAM6,0.0
ADAM7,0.001338
ADAM7-AS1,0.001139
ADAM7-AS2,0.000241
ADAM8,0.264866
ADAM9,0.043649
ADAMDEC1,0.001306
ADAMTS1,0.020423
ADAMTS10,0.060977
ADAMTS12,0.0
ADAMTS13,0.0
ADAMTS14,0.0
ADAMTS15,0.011876
ADAMTS16,0.0
ADAMTS16-DT,0.0
ADAMTS17,0.0
ADAMTS18,0.0
ADAMTS19,0.0
ADAMTS19-AS1,0.0
ADAMTS2,0.0
ADAMTS20,0.0
ADAMTS3,0.0
ADAMTS4,0.0
ADAMTS5,0.015435
ADAMTS6,0.050092
ADAMTS7,0.0
ADAMTS7P1,0.001196
ADAMTS7P3,0.000669
ADAMTS7P4,0.012986
ADAMTS8,0.0
ADAMTS9,0.0
ADAMTS9-AS1,0.000812
ADAMTS9-AS2,0.014762
ADAMTSL1,0.05099
ADAMTSL2,0.0
ADAMTSL3,0.0
ADAMTSL4,0.0
ADAMTSL4-AS1,0.005823
ADAMTSL5,0.0
ADAP1,0.260186
ADAP2,0.0
ADAR,0.901233
ADARB1,0.128758
ADARB2,0.004497
ADARB2-AS1,0.00199
ADAT1,0.03801
ADAT2,0.023224
ADAT3,0.0
ADCK1,0.009835
ADCK2,0.057837
ADCK5,0.0
ADCY1,0.003817
ADCY10,0.012021
ADCY10P1,0.002375
ADCY2,0.025204
ADCY3,0.01484
ADCY4,0.001522
ADCY5,0.027644
ADCY6,0.0
ADCY6-DT,0.0
ADCY7,0.123376
ADCY8,0.0
ADCY9,0.004664
ADCYAP1,0.0
ADCYAP1R1,0.0
ADD1,1.676921
ADD2,0.239372
ADD3,2.014827
ADD3-AS1,0.000263
ADGB,0.000858
ADGB-DT,0.0
ADGRA1,0.0
ADGRA1-AS1,0.0
ADGRA2,0.006388
ADGRA3,0.0
ADGRA3P1,0.0
ADGRB1,0.0
ADGRB2,0.0
ADGRB3,0.003564
ADGRB3-DT,0.0
ADGRD1,0.0
ADGRD1-AS1,0.0
ADGRD2,0.0
ADGRE1,0.277366
ADGRE2,0.100338
ADGRE3,0.461568
ADGRE4P,0.003528
ADGRE5,0.029827
ADGRF1,0.0
ADGRF2,0.006581
ADGRF3,0.0
ADGRF4,0.0
ADGRF5,0.117567
ADGRF5-AS1,0.0
ADGRF5P1,0.0
ADGRF5P2,0.0
ADGRG1,0.059197
ADGRG2,0.0
ADGRG3,0.004467
ADGRG4,0.000568
ADGRG5,0.097269
ADGRG6,0.04911
ADGRG7,0.003606
ADGRL1,0.0
ADGRL1-AS1,0.011558
ADGRL2,0.020567
ADGRL3,0.017062
ADGRL3-AS1,0.004562
ADGRL4,0.007368
ADGRV1,0.000605
ADH1A,0.002558
ADH1B,0.022403
ADH1C,0.023092
ADH4,0.013672
ADH5,0.083675
ADH5P2,0.0
ADH5P3,0.0
ADH5P4,0.0
ADH5P5,0.0
ADH6,0.002864
ADH7,0.000643
ADHFE1,0.000955
ADI1,0.023265
ADI1P1,0.0
ADI1P2,0.0
ADI1P3,0.0
ADIG,0.0
ADIPOQ,0.018391
ADIPOQ-AS1,0.001384
ADIPOR1,24.578947
ADIPOR1P1,0.0
ADIPOR1P2,0.0
ADIPOR2,0.096748
ADIRF,0.581574
ADIRF-AS1,0.010837
ADK,0.772191
ADM,0.128467
ADM2,0.0
ADM5,0.0
ADNP,0.691949
ADNP-AS1,0.000929
ADNP2,0.060834
ADO,0.681294
ADORA1,0.0
ADORA2A,0.024541
ADORA2A-AS1,0.002831
ADORA2B,0.0
ADORA2BP1,0.027905
ADORA3,0.0
ADPGK,0.105213
ADPGK-AS1,0.001126
ADPRH,0.168661
ADPRHL1,0.0
ADPRM,0.026536
ADPRS,0.045086
ADRA1A,0.085012
ADRA1B,0.011697
ADRA1D,0.001754
ADRA2A,0.038089
ADRA2B,0.0
ADRA2C,0.001667
ADRB1,0.00235
ADRB2,0.073676
ADRB3,0.05108
ADRM1,0.935703
ADSL,0.235374
ADSS1,0.0
ADSS2,1.051623
ADTRP,0.0
AEBP1,0.011378
AEBP2,0.203411
AEN,0.035734
AFAP1,0.027107
AFAP1-AS1,0.002134
AFAP1L1,0.104189
AFAP1L2,0.080352
AFDN,0.073739
AFDN-DT,0.0
AFF1,1.14173
AFF1-AS1,0.000425
AFF2,0.004476
AFF3,0.042615
AFF4,0.355284
AFG1L,0.047179
AFG3L1P,0.007358
AFG3L2,0.226111
AFG3L2P1,0.000345
AFM,0.0
AFMID,0.174931
AFP,0.009722
AFTPH,0.477694
AFTPH-DT,0.000956
AGA,0.091356
AGAP1,0.013085
AGAP1-IT1,0.005072
AGAP10P,0.009848
AGAP11,0.008835
AGAP12P,0.0
AGAP13P,0.000179
AGAP14P,0.011099
AGAP2,0.06831
AGAP2-AS1,0.017581
AGAP3,0.119857
AGAP4,0.000818
AGAP5,0.0
AGAP6,1e-06
AGAP7P,0.021491
AGAP9,2e-05
AGBL1,0.004055
AGBL1-AS1,0.003701
AGBL2,0.000459
AGBL3,0.023995
AGBL4,0.0
AGBL4-AS1,0.00104
AGBL4-IT1,0.002098
AGBL5,0.49875
AGBL5-AS1,0.0
AGER,0.0
AGFG1,0.18312
AGFG2,0.175255
AGGF1,0.088963
AGGF1P1,0.0
AGGF1P10,0.0
AGGF1P2,0.0
AGGF1P3,0.0
AGGF1P4,0.0
AGGF1P5,0.0
AGGF1P6,0.0
AGGF1P7,0.0
AGGF1P8,0.0
AGGF1P9,0.0
AGK,0.00943
AGKP1,0.0
AGKP2,0.0
AGL,0.243537
AGMAT,0.019497
AGMO,0.0
AGO1,0.158402
AGO2,0.637723
AGO3,0.029773
AGO4,0.494351
AGPAT1,0.055702
AGPAT2,0.059091
AGPAT3,0.410508
AGPAT4,0.007794
AGPAT4-IT1,0.0
AGPAT5,0.051865
AGPAT5P1,0.0
AGPS,0.21528
AGR2,0.0
AGR3,0.0
AGRN,0.003942
AGRP,0.0
AGT,0.046581000000000004
AGTPBP1,2.0906819999999997
AGTR1,0.0
AGTR2,0.0
AGTRAP,0.325234
AGXT,0.0
AGXT2,0.0
AHCTF1,0.26911
AHCTF1P1,0.066777
AHCY,0.24519000000000002
AHCYL1,0.970573
AHCYL2,0.028921
AHCYP1,0.0
AHCYP2,0.0
AHCYP3,0.0
AHCYP4,0.018679
AHCYP5,0.0
AHCYP6,0.0
AHCYP7,0.0
AHCYP8,0.0
AHDC1,0.005878
AHI1,0.005607
AHI1-DT,0.00135
AHNAK,0.832987
AHNAK2,0.013604
AHR,0.076575
AHRR,0.006122
AHSA1,0.110365
AHSA2P,0.04228
AHSG,0.0
AHSP,31.981085
AICDA,0.0
AIDA,6.050116
AIDAP1,0.014618
AIDAP2,0.024318
AIDAP3,0.009564
AIF1,0.0
AIF1L,0.975847
AIFM1,0.378303
AIFM1P1,0.0
AIFM2,0.003621
AIFM3,0.001684
AIG1,0.003911
AIG1P1,0.0
AIM2,0.480017
AIMP1,0.710127
AIMP1P1,0.0
AIMP1P2,0.0
AIMP2,0.05768
AIP,1.60972
AIPL1,0.003322
AIRE,0.005004
AIRN,0.0
AJAP1,0.0
AJM1,0.0
AJUBA,0.017814
AK1,0.002247
AK2,0.051646
AK2P1,0.179252
AK2P2,0.0
AK3,0.037267
AK3P2,0.0
AK3P3,0.0
AK3P4,0.0
AK3P5,0.0
AK3P6,0.0
AK4,0.014988
AK4P1,0.00523
AK4P2,0.0
AK4P3,0.015457
AK4P4,0.0
AK4P5,0.0
AK4P6,0.0
AK5,0.032219
AK6,0.00483
AK7,0.0
AK8,0.0
AK9,0.129976
AKAIN1,0.004111
AKAP1,0.0
AKAP10,0.71168
AKAP11,0.453765
AKAP12,0.165701
AKAP13,0.091327
AKAP14,0.002339
AKAP17A,0.0
AKAP17A_1,0.0
AKAP17BP,0.0
AKAP3,0.000431
AKAP4,0.010479
AKAP5,0.05373
AKAP6,0.000928
AKAP7,0.596367
AKAP8,0.007504
AKAP8L,0.088824
AKAP8P1,0.0
AKAP9,0.135959
AKIP1,0.073526
AKIRIN1,0.189917
AKIRIN1P1,0.0
AKIRIN1P2,0.021325
AKIRIN2,1.771017
AKIRIN2P1,0.0
AKNA,0.48153
AKNAD1,0.000767
AKR1A1,0.810785
AKR1B1,0.129991
AKR1B10,0.0
AKR1B10P1,0.0
AKR1B10P2,0.0
AKR1B15,0.000757
AKR1B1P1,0.001002
AKR1B1P2,0.0
AKR1B1P3,0.0
AKR1B1P4,0.0
AKR1B1P5,0.0
AKR1B1P6,0.0
AKR1B1P7,0.0
AKR1B1P8,0.0
AKR1C1,0.058549000000000004
AKR1C2,0.242947
AKR1C3,0.178003
AKR1C4,0.0
AKR1C6P,0.005658
AKR1C7P,0.0
AKR1C8,0.0
AKR1D1,0.0
AKR1D1P1,0.396091
AKR1E2,0.264075
AKR7A2,0.208532
AKR7A2P1,0.014055
AKR7A2P2,0.0
AKR7A3,0.0
AKR7L,0.0
AKT1,0.125008
AKT1S1,0.120274
AKT2,0.225071
AKT3,0.314732
AKT3-IT1,0.015481
AKTIP,0.306066
ALAD,0.574914
ALAS1,0.379838
ALAS2,125.564926
ALB,11.271887
ALCAM,0.001749
ALDH16A1,0.274101
ALDH18A1,0.003179
ALDH1A1,0.005383
ALDH1A2,0.005225
ALDH1A2-AS1,0.0
ALDH1A3,0.019387
ALDH1A3-AS1,0.003133
ALDH1B1,0.036315
ALDH1L1,0.0
ALDH1L1-AS1,0.0
ALDH1L1-AS2,0.000618
ALDH1L2,0.0
ALDH2,0.028195
ALDH3A1,0.0
ALDH3A2,0.234673
ALDH3B1,0.031455
ALDH3B2,0.0
ALDH4A1,0.001311
ALDH5A1,0.184465
ALDH6A1,0.010807
ALDH7A1,0.000441
ALDH7A1P1,0.0
ALDH7A1P2,0.0
ALDH7A1P3,0.0
ALDH7A1P4,0.0
ALDH8A1,0.004178
ALDH9A1,0.074968
ALDOA,0.03276
ALDOAP1,0.005851
ALDOAP2,0.0
ALDOB,0.016045
ALDOC,0.467823
ALG1,0.0
ALG10,0.0
ALG10B,0.011035
ALG11,0.0
ALG12,0.000846
ALG13,0.404901
ALG14,0.0
ALG14-AS1,0.0
ALG1L,0.001654
ALG1L10P,0.0
ALG1L11P,0.000491
ALG1L12P,0.000353
ALG1L13P,0.0
ALG1L15P,0.0
ALG1L2,0.0
ALG1L3P,0.000552
ALG1L5P,0.0
ALG1L6P,0.000992
ALG1L7P,0.0
ALG1L8P,0.002304
ALG1L9P,0.00098
ALG2,0.196143
ALG3,0.010524
ALG3P1,0.0
ALG5,0.290225
ALG6,0.007399
ALG8,0.02174
ALG9,0.037498
ALK,0.006433
ALKAL1,0.000216
ALKAL2,0.006033
ALKBH1,0.286625
ALKBH2,0.0
ALKBH3,0.009172
ALKBH3-AS1,0.0
ALKBH4,0.053372
ALKBH5,0.053387
ALKBH6,0.0
ALKBH7,1.674543
ALKBH8,0.200866
ALLC,0.0
ALMS1,0.004461
ALMS1-IT1,0.001927
ALMS1P1,0.000499
ALOX12,0.421474
ALOX12-AS1,0.006305
ALOX12B,0.00145
ALOX12P1,0.0
ALOX12P2,0.002566
ALOX15,0.039813
ALOX15B,0.004449
ALOX15P1,0.072403
ALOX15P2,0.007686
ALOX5,0.0
ALOX5AP,1.19434
ALOXE3,0.010956
ALOXE3P1,0.0
ALPG,0.0
ALPI,0.0
ALPK1,0.009344
ALPK2,0.006421
ALPK3,0.004663
ALPL,0.387581
ALPP,0.0
ALS2,0.077976
ALS2CL,0.022738
ALX1,0.000235
ALX3,0.022742
ALX4,0.001585
ALYREF,0.009216
AMACR,0.000652
AMBN,0.004426
AMBP,0.043344
AMBRA1,0.00574
AMD1,0.6354230000000001
AMD1P1,0.0
AMD1P2,0.0
AMD1P2_1,0.0
AMD1P3,4.6e-05
AMD1P4,0.0
AMDHD1,0.004161
AMDHD2,0.0034
AMELX,0.0
AMELY,0.003334
AMER1,0.017187
AMER2,0.00277
AMER3,0.0
AMFR,1.979731
AMH,0.000186
AMHR2,0.0
AMIGO1,0.059249
AMIGO2,0.0
AMIGO3,0.0
AMMECR1,0.005213
AMMECR1L,0.107206
AMMECR1LP1,0.0
AMN,0.0
AMN1,0.0
AMOT,0.012567
AMOTL1,0.036003
AMOTL2,0.035221
AMPD1,0.002618
AMPD2,0.008684
AMPD3,0.016525
AMPH,0.0
AMT,0.107132
AMTN,0.000859
AMY1A,0.001567
AMY1B,0.000686
AMY1C,0.001442
AMY2A,0.0
AMY2B,0.032936
AMYP1,0.000547
AMZ1,0.005835
AMZ2,0.541235
AMZ2P1,0.052651
AMZ2P2,0.0
AMZ2P3,0.0
ANAPC1,0.108386
ANAPC10,0.232565
ANAPC10P1,0.005325
ANAPC11,1.517801
ANAPC13,2.160323
ANAPC15,0.39963
ANAPC15P1,0.0
ANAPC15P2,0.0
ANAPC16,0.832215
ANAPC1P1,0.007782
ANAPC1P2,0.003423
ANAPC1P3,0.012752
ANAPC1P4,0.002553
ANAPC1P5,0.007215
ANAPC1P6,0.0
ANAPC2,0.254734
ANAPC4,0.14422
ANAPC5,0.470173
ANAPC7,0.148901
ANCV1RP,0.0
ANG,0.0
ANGEL1,0.004395
ANGEL2,0.10850200000000002
ANGPT1,0.130219
ANGPT2,0.002236
ANGPT4,0.0
ANGPTL1,0.062763
ANGPTL2,0.0
ANGPTL3,0.0
ANGPTL4,0.0
ANGPTL5,0.012066
ANGPTL6,0.0
ANGPTL7,0.003803
ANGPTL8,0.142777
ANHX,0.014377
ANK1,2.161594
ANK2,0.001839
ANK3,0.005167
ANKAR,0.1397
ANKDD1A,0.012758
ANKDD1B,0.0
ANKEF1,0.034277
ANKFN1,0.0
ANKFY1,0.303518
ANKH,0.72266
ANKHD1,0.004707
ANKHD1-EIF4EBP3,0.06147
ANKIB1,0.10019399999999999
ANKK1,0.0
ANKLE1,0.037552
ANKLE2,0.047382
ANKMY1,0.006311
ANKMY2,0.005389
ANKRA2,0.131606
ANKRD1,0.0
ANKRD10,0.062485
ANKRD11,0.255123
ANKRD11P1,0.0
ANKRD11P2,0.0
ANKRD12,0.916616
ANKRD13A,0.583902
ANKRD13B,0.0
ANKRD13C,0.307722
ANKRD13D,0.528061
ANKRD16,0.001881
ANKRD17,0.642415
ANKRD18A,0.002894
ANKRD18B,0.000587
ANKRD18CP,0.00273
ANKRD18DP,0.001522
ANKRD18EP,0.0
ANKRD19P,0.000262
ANKRD2,0.000706
ANKRD20A1,0.001719
ANKRD20A10P,0.0
ANKRD20A11P,0.001066
ANKRD20A16P,0.001284
ANKRD20A17P,0.0
ANKRD20A18P,0.0
ANKRD20A19P,0.003417
ANKRD20A20P,0.001255
ANKRD20A4-ANKRD20A20P,0.003706
ANKRD20A5P,0.001515
ANKRD20A6P,0.002307
ANKRD20A7P,0.001258
ANKRD20A8P,0.004122
ANKRD20A9P,0.000538
ANKRD22,0.002542
ANKRD23,0.0
ANKRD24,0.021664
ANKRD26,0.151437
ANKRD26P1,0.002278
ANKRD26P2,0.006062
ANKRD26P3,0.018488
ANKRD26P4,0.0
ANKRD27,0.018578
ANKRD28,0.461002
ANKRD29,0.080361
ANKRD30A,0.0
ANKRD30B,0.010408
ANKRD30BL,0.000316
ANKRD30BP1,0.011109
ANKRD30BP2,0.000569
ANKRD30BP3,0.0
ANKRD31,0.0
ANKRD33,0.0
ANKRD33B,0.040316
ANKRD34A,0.059741
ANKRD34B,0.0
ANKRD34C,0.049453
ANKRD34C-AS1,0.005021
ANKRD35,6.6e-05
ANKRD36,0.0
ANKRD36B,0.0
ANKRD36BP1,0.0
ANKRD36BP2,1.186651
ANKRD36C,0.004535
ANKRD36P1,0.00059
ANKRD37,0.0
ANKRD39,0.0
ANKRD40,0.195937
ANKRD40CL,0.0
ANKRD42,0.004421
ANKRD42-DT,0.001022
ANKRD44,0.878594
ANKRD44-AS1,0.0
ANKRD44-IT1,0.006662
ANKRD45,0.080165
ANKRD46,0.006376
ANKRD49,0.564504
ANKRD49P1,0.0
ANKRD49P2,0.0
ANKRD49P3,0.0
ANKRD49P4,0.0
ANKRD50,0.097869
ANKRD52,0.012625
ANKRD53,0.0
ANKRD54,0.0
ANKRD54P1,0.0
ANKRD55,0.059944
ANKRD6,0.038885
ANKRD60,0.0
ANKRD61,0.000254
ANKRD62,8.3e-05
ANKRD62P1,0.0
ANKRD62P1-PARP4P3,0.000324
ANKRD63,7.6e-05
ANKRD65,0.0
ANKRD66,0.0
ANKRD7,0.0
ANKRD9,0.450332
ANKS1A,0.093485
ANKS1B,0.001606
ANKS3,0.0
ANKS4B,0.000174
ANKS6,0.005725
ANKUB1,0.03986
ANKZF1,0.014326
ANLN,0.176171
ANO1,0.0
ANO10,0.003144
ANO2,0.003692
ANO3,0.0
ANO3-AS1,0.0
ANO4,0.0
ANO5,0.014275
ANO6,0.264469
ANO7,0.0
ANO8,0.0113
ANO9,0.0
ANOS1,0.0
ANOS2P,0.003806
ANP32A,1.8637309999999998
ANP32A-IT1,0.022573
ANP32AP1,0.134162
ANP32B,15.006304
ANP32BP1,0.010081
ANP32BP2,0.0
ANP32BP3,0.0
ANP32C,0.126718
ANP32D,0.0
ANP32E,1.832677
ANPEP,0.046414
ANTKMT,0.025757
ANTXR1,0.006353
ANTXR2,0.012261
ANTXRL,0.0
ANTXRLP1,0.008611
ANXA1,5.842546
ANXA10,0.0
ANXA11,0.477239
ANXA13,0.005761
ANXA2,13.39097
ANXA2P1,0.040869
ANXA2P2,0.581131
ANXA2P3,0.0
ANXA2R,0.0
ANXA2R-AS1,0.0
ANXA2R-OT1,0.011674
ANXA3,0.445567
ANXA4,0.140197
ANXA5,3.671153
ANXA6,0.132862
ANXA7,2.643945
ANXA8,0.0
ANXA8L1,0.001445
ANXA9,0.008254
AOAH,0.510689
AOAH-IT1,0.0
AOC1,0.0
AOC2,0.000102
AOC3,0.02301
AOC4P,0.0
AOPEP,0.012746
AOX1,0.0
AOX2P,0.032043
AOX3P,0.000872
AOX3P-AOX2P,0.0
AP1AR,0.191689
AP1B1,0.020803
AP1B1P1,0.0
AP1B1P2,0.0
AP1G1,0.054809
AP1G2,0.142316
AP1G2-AS1,0.0
AP1M1,0.045077
AP1M2,0.071159
AP1M2P1,0.0
AP1S1,0.015975
AP1S2,3.987293
AP1S2P1,0.0
AP1S3,0.117219
AP2A1,2.258453
AP2A2,0.11956
AP2B1,1.867913
AP2B1P1,0.135673
AP2M1,2.509498
AP2S1,3.446205
AP3B1,0.627201
AP3B2,0.00368
AP3D1,0.218452
AP3M1,0.288737
AP3M2,0.215323
AP3S1,1.647887
AP3S2,0.000407
AP4B1,0.0
AP4B1-AS1,0.013365
AP4E1,0.219031
AP4M1,0.0
AP4S1,0.283584
AP5B1,0.047132
AP5M1,0.187812
AP5S1,0.120259
AP5Z1,0.007259
APAF1,0.236298
APBA1,0.0
APBA2,0.0
APBA3,0.051053
APBB1,0.007942
APBB1IP,1.96216
APBB2,0.107493
APBB3,0.00285
APC,0.023731
APC2,0.0
APCDD1,0.073399
APCDD1L,0.000598
APCDD1L-DT,0.009598
APCS,0.281775
APEH,0.20788
APELA,0.0
APEX1,0.5763079999999999
APEX2,0.004194
APH1A,0.362762
APH1B,0.101072
API5,0.686361
API5P1,0.0
