Gene Name	fr	rf	star
ABCG2	2.2360944	2.363036935	2.893321523
ABCG4	0	0	0
ABCG5	0	0	0
ABCG8	0.049690987	0.052511932	0.059047378
ABHD1	0	0	0
ABHD10	5.018789653	5.303705121	6.140927314
ABHD11	0.29814592	0.315071591	0.354284268
ABHD11-AS1	0	0	0
ABHD12	0.795055787	0.84019091	0.944758048
ABHD12B	0	0	0
ABHD13	1.4907296	1.575357957	1.830468719
ABHD14A	0	0	0.236189512
ABHD14A-ACY1	0	0	0.059047378
ABHD14B	6.410137279	6.774039214	8.384727679
ABHD15	2.434858346	2.573084663	2.952368901
ABHD16A	0.546600853	0.577631251	1.535231829
ABHD16B	0	0	0
ABHD17A	4.4721888	4.14844262	4.959979754
ABHD17AP1	1.242274667	0.735167046	0
ABHD17AP3	0	0.682655115	0
ABHD17AP4	0.59629184	0.577631251	0.118094756
ABHD17AP5	0.099381973	0.105023864	0
ABHD17AP6	1.63980256	2.152989208	1.121900182
ABHD17AP7	0	0	0
ABHD17AP8	0	0	0
ABHD17AP9	0	0	0
ABHD17B	4.969098666	5.251193189	5.96378518
ABHD17C	0.7453648	0.787678978	1.417137073
ABHD18	11.9258368	12.49783979	16.35612371
ABHD2	16.19926165	17.1188898	20.84372444
ABHD3	2.08702144	2.205501139	2.479989877
ABHD4	3.925587946	4.14844262	4.900932376
ABHD5	8.994068586	9.504659673	10.98281231
ABHD6	1.142892693	1.207774434	1.417137073
ABHD8	1.63980256	1.732893752	2.007610853
ABI1	36.02596533	38.12366255	41.98268577
ABI1P1	0	0	0
ABI2	6.757974186	7.141622737	8.325680301
ABI3	6.211373333	6.563991487	7.794253899
ABI3BP	0	0	0
ABITRAM	1.78887552	1.890429548	2.184752987
ABITRAMP1	0	0	0
ABL1	10.08727029	10.60741024	18.48182932
ABL2	2.83238624	2.993180118	3.483795303
ABLIM1	38.26205973	40.43418756	47.88742358
ABLIM2	0	0	0
ABLIM3	25.24302122	26.72857333	30.82273133
ABO	8.546849706	8.769492626	5.550453534
ABR	2.186403413	1.575357957	3.424747925
ABRA	0.14907296	0.157535796	0.177142134
ABRACL	11.32954496	11.97272047	13.75803908
ABRAXAS1	5.366626559	5.566264781	7.321874875
ABRAXAS2	5.466008533	5.776312508	6.55425896
ABT1	1.78887552	1.155262502	1.062852804
ABT1P1	0	0	0
ABTB1	22.85785386	24.15548867	28.34274145
ABTB2	2.2360944	2.363036935	3.011416279
ACAA1	5.565390506	5.881336372	6.967590607
ACAA2	5.366626559	5.671288644	9.388533105
ACAA2P1	0	0	0
ACACA	1.291965653	1.365310229	1.830468719
ACACB	0.546600853	0.577631251	0.708568536
ACAD10	1.63980256	1.785405684	2.125705609
ACAD11	3.13053216	3.308251709	3.542842681
ACAD8	1.590111573	1.680381821	1.948563475
ACAD9	1.93794848	2.047965344	2.420942499
ACADL	0	0	0
ACADM	4.074660906	4.253466483	13.58089695
ACADS	1.093201707	1.155262502	1.594279207
ACADSB	6.161682346	6.511479555	4.074269084
ACADVL	10.78294411	11.44760115	13.34470743
ACAN	0	0	0
ACAP1	0	0	5.904737802
ACAP2	32.94512416	34.81541084	39.79793279
ACAP3	0.795055787	0.84019091	1.358089695
ACAT1	2.782695253	2.940668186	2.775226767
ACAT2	1.838566506	1.94294148	2.302847743
ACBD3	17.34215434	18.32666423	20.84372444
ACBD3-AS1	0.049690987	0.052511932	0
ACBD4	0.397527893	0.420095455	0.472379024
ACBD5	2.83238624	2.993180118	3.365700547
ACBD6	5.863536426	6.196407963	6.908543229
ACBD7	0.14907296	0.157535796	0.177142134
ACBD7-DCLRE1CP1	0	0	0
ACCS	0.7453648	0.787678978	0.944758048
ACCSL	0	0	0
ACD	0.546600853	0.577631251	0.708568536
ACE	0.496909867	0.525119319	0.649521158
ACE2	0.198763947	0.210047728	0.118094756
ACE3P	0.049690987	0.052511932	0
ACER1	0	0	0
ACER2	3.925587946	4.200954551	4.959979754
ACER2P1	0.14907296	0.105023864	0
ACER3	3.627442026	3.833371028	4.310458596
ACHE	2.186403413	2.310525003	2.893321523
ACIN1	15.20544192	16.06865116	18.77706621
ACKR1	1.838566506	1.94294148	2.184752987
ACKR2	0.049690987	0.052511932	0.059047378
ACKR3	0	0	0
ACKR4	0.049690987	0.052511932	0
ACKR4P1	0	0	0
ACLY	6.509519253	6.879063078	7.794253899
ACMSD	0	0	0
ACNATP	0	0	0
ACO1	1.04351072	1.10275057	1.358089695
ACO2	4.919407679	5.251193189	6.377116826
ACOD1	0	0	0
ACOT1	0.645982827	0.682655115	0
ACOT11	0.29814592	0.315071591	0.413331646
ACOT12	0	0	0
ACOT13	1.590111573	1.680381821	1.948563475
ACOT2	1.04351072	1.10275057	1.239994938
ACOT4	0.14907296	0.157535796	0.177142134
ACOT6	0.049690987	0.052511932	0.059047378
ACOT7	2.335476373	2.468060799	2.775226767
ACOT8	0.198763947	0.210047728	0.177142134
ACOT9	3.726824	3.938394892	3.956174327
ACOX1	10.4351072	11.0275057	13.1675653
ACOX2	0	0	0
ACOX3	1.291965653	1.365310229	1.535231829
ACOXL	0	0	0
ACOXL-AS1	0.049690987	0.052511932	0
ACP1	37.6160769	39.75153244	45.17124419
ACP2	0.14907296	0.157535796	0.177142134
ACP3	0.795055787	0.84019091	0.944758048
ACP4	0	0	0
ACP5	0.993819733	1.050238638	1.476184451
ACP6	0	0	0
ACP7	0	0	0
ACR	0.049690987	0.052511932	0
ACRBP	64.49890069	68.1604876	78.11968112
ACRP1	0.049690987	0.052511932	0
ACRV1	0	0	0
ACSBG1	0.29814592	0.315071591	0.354284268
ACSBG2	0	0	0
ACSF2	1.689493546	1.785405684	2.066658231
ACSF3	0.695673813	0.735167046	0.826663292
ACSL1	17.34215434	18.32666423	21.96562462
ACSL3	4.670952746	4.936121598	6.022832558
ACSL4	16.09987968	17.01386593	19.42658737
ACSL5	4.621261759	4.831097734	6.140927314
ACSL6	10.53448917	11.13252956	12.28185463
ACSM1	0	0	0
ACSM2A	0.14907296	0.157535796	0.177142134
ACSM2B	0.347836907	0.367583523	0.354284268
ACSM3	2.08702144	2.205501139	2.539037255
ACSM4	0.049690987	0.052511932	0.059047378
ACSM5	0.198763947	0.210047728	0.354284268
ACSM5P1	0	0	0.059047378
ACSM6	0	0	0
ACSS1	3.826205973	4.043418756	4.723790242
ACSS2	0.944128747	0.997726706	1.121900182
ACSS3	0.099381973	0.105023864	0.118094756
ACTA1	0.049690987	0.052511932	0
ACTA2	0.049690987	0.052511932	0.177142134
ACTA2-AS1	1.590111573	1.680381821	1.889516097
ACTB	1255.094941	1325.453673	1509.428124
ACTBL2	0	0	0
ACTBP1	0	0	0
ACTBP10	0.049690987	0.052511932	0
ACTBP11	0.14907296	0.052511932	0
ACTBP12	0	0	0
ACTBP14	0	0	0
ACTBP15	0.049690987	0.052511932	0
ACTBP2	0.944128747	0.472607387	0
ACTBP3	0	0	0
ACTBP4	0	0	0.059047378
ACTBP6	0	0	0
ACTBP7	0	0	0
ACTBP8	0	0	0
ACTBP9	0	0	0.118094756
ACTC1	0	0	0
ACTE1P	0.049690987	0.052511932	0
ACTG1	97.29495188	102.5032911	74.93112271
ACTG1P1	0	0	0.059047378
ACTG1P10	0	0	0
ACTG1P11	0.049690987	0.052511932	0
ACTG1P12	0	0	0
ACTG1P13	0	0	0
ACTG1P14	0	0	0
ACTG1P15	0	0	0
ACTG1P16	0	0	0
ACTG1P17	0.14907296	0.157535796	0.29523689
ACTG1P18	0	0	0
ACTG1P19	0.049690987	0.052511932	0
ACTG1P2	0.049690987	0.052511932	0
ACTG1P20	0	0	0.354284268
ACTG1P21	0	0	0
ACTG1P22	0	0	0
ACTG1P23	0	0	0
ACTG1P24	0	0	0
ACTG1P25	0.049690987	0.052511932	0
ACTG1P3	0	0	0
ACTG1P4	0	0	0
ACTG1P9	0	0	0
ACTG2	0.099381973	0.105023864	0.118094756
ACTL10	0.546600853	0.577631251	0.649521158
ACTL11P	0	0	0
ACTL6A	2.782695253	2.940668186	5.255216644
ACTL6B	0	0	0.059047378
ACTL7A	0	0	0
ACTL7B	0	0	0
ACTL8	0	0	0
ACTL9	0	0	0
ACTN1	39.75278933	42.11456938	49.24551327
ACTN1-DT	0	0	0.118094756
ACTN2	0.14907296	0.157535796	0.236189512
ACTN3	0.049690987	0.052511932	0
ACTN4	0	0	12.75423365
ACTN4P1	0	0	0
ACTP1	0	0	0
ACTR10	7.553029973	7.981813648	10.86471756
ACTR1A	8.199012799	8.664468762	9.801864752
ACTR1AP1	0	0	0
ACTR1B	0	0	0.88571067
ACTR2	143.7063334	152.0220428	198.5763323
ACTR3	98.68629951	104.1311609	120.8699828
ACTR3-AS1	2.53424032	2.625596595	3.719984815
ACTR3B	2.186403413	2.100477276	7.676159143
ACTR3BP1	0	0	0
ACTR3BP2	0	0	0
ACTR3BP3	0	0	0
ACTR3BP4	0	0	0
ACTR3BP5	0	0	0
ACTR3BP6	0	0	0
ACTR3BP7	0	0	0
ACTR3C	0.844746773	1.10275057	1.948563475
ACTR3P1	0	0	0
ACTR3P2	0	0	0
ACTR3P3	0	0	0
ACTR5	1.739184533	1.837917616	4.841884998
ACTR6	5.167862613	5.461240917	6.731401094
ACTR6P1	0	0	0
ACTR8	5.217553599	5.513752849	5.314264022
ACTRT1	0	0	0
ACTRT1P1	0	0	0
ACTRT2	0	0	0
ACTRT3	0	0	0
ACVR1	5.416317546	5.723800576	12.57709152
ACVR1B	0.944128747	0.997726706	1.476184451
ACVR1C	1.689493546	1.837917616	2.539037255
ACVR2A	12.6712016	13.39054263	12.51804414
ACVR2B	10.13696128	8.559444898	32.12177364
ACVR2B-AS1	0	0	0
ACVRL1	0.44721888	0.472607387	0.531426402
ACY1	0.099381973	0.105023864	0.059047378
ACY3	0	0	0
ACYP1	0.993819733	1.050238638	1.18094756
ACYP2	24.00074656	26.62354947	26.63036749
ADA	1.63980256	1.732893752	2.125705609
ADA2	9.938197332	10.50238638	12.87232841
ADAD1	0	0	0
ADAD1P1	0	0	0
ADAD1P2	0	0	0
ADAD2	0	0	0
ADAL	0.546600853	0.577631251	0.708568536
ADAM10	18.68381098	19.95453412	23.50085645
ADAM11	0	0	0
ADAM12	0.29814592	0.315071591	0.413331646
ADAM15	0.347836907	0.367583523	0.472379024
ADAM17	2.931768213	3.04569205	2.952368901
ADAM18	0.397527893	0.420095455	0.059047378
ADAM19	9.093450559	9.609683536	11.39614396
ADAM1A	0.049690987	0.052511932	0.059047378
ADAM1B	0	0	0
ADAM2	0	0	0
ADAM20	0.099381973	0.105023864	0.177142134
ADAM20P1	0.099381973	0.105023864	0.118094756
ADAM20P2	0	0	0
ADAM20P3	0	0	0
ADAM21	0	0	0
ADAM21P1	0	0	0
ADAM22	0	0	0.29523689
ADAM23	0.695673813	0.735167046	0.826663292
ADAM24P	0	0	0
ADAM28	7.553029973	7.981813648	9.801864752
ADAM29	0	0	0
ADAM30	0	0	0
ADAM32	0.397527893	0.367583523	1.476184451
ADAM33	0	0	0
ADAM3A	0.049690987	0.052511932	0.059047378
ADAM3B	0	0	0
ADAM5	0.198763947	0.210047728	0.708568536
ADAM6	0	0	0
ADAM7	0.099381973	0.105023864	1.062852804
ADAM7-AS1	7.503338986	8.086837511	9.56567524
ADAM7-AS2	0	0	0
ADAM8	10.68356213	11.29006536	15.35231829
ADAM9	2.882077226	3.04569205	4.78283762
ADAMDEC1	0.049690987	0.052511932	0.177142134
ADAMTS1	0	0	0
ADAMTS10	0	0	0
ADAMTS12	0	0	0
ADAMTS13	0	0	0
ADAMTS14	0	0	0
ADAMTS15	0	0	0
ADAMTS16	0	0	0
ADAMTS16-DT	0	0	0
ADAMTS17	0.14907296	0.157535796	0.236189512
ADAMTS18	0	0	0.059047378
ADAMTS19	0	0	0
ADAMTS19-AS1	0	0	0
ADAMTS2	0.049690987	0.052511932	0.118094756
ADAMTS20	0	0	0
ADAMTS3	0	0	0
ADAMTS4	0.347836907	0.367583523	0.29523689
ADAMTS5	0.795055787	0.84019091	0.944758048
ADAMTS6	5.267244586	5.566264781	5.609500912
ADAMTS7	0	0	0
ADAMTS7P1	0.099381973	0.105023864	0.177142134
ADAMTS7P3	0	0	0
ADAMTS7P4	0.248454933	0.262559659	0.118094756
ADAMTS8	0	0	0
ADAMTS9	0.14907296	0.157535796	0.177142134
ADAMTS9-AS1	0	0	0
ADAMTS9-AS2	0.993819733	1.260286365	2.539037255
ADAMTSL1	0	0	0
ADAMTSL2	0	0	0
ADAMTSL3	0	0	0
ADAMTSL4	0.645982827	0.682655115	0.767615914
ADAMTSL4-AS1	6.261064319	6.616503418	8.325680301
ADAMTSL5	0	0	0
ADAP1	5.118171626	5.566264781	7.085685363
ADAP2	0.844746773	0.84019091	0.649521158
ADAR	39.20618848	41.43191426	47.65123406
ADARB1	3.180223146	3.360763641	3.897126949
ADARB2	8.248703786	8.822004558	11.21900182
ADARB2-AS1	0	0	0.177142134
ADAT1	3.925587946	4.14844262	5.491406156
ADAT2	2.186403413	2.152989208	2.361895121
ADAT3	0.944128747	0.997726706	0.059047378
ADCK1	0.645982827	0.682655115	0.767615914
ADCK2	1.04351072	1.10275057	1.239994938
ADCK5	0	0	0
ADCY1	0	0	0
ADCY10	0	0	0
ADCY10P1	0.397527893	0.420095455	0.472379024
ADCY2	0	0	0
ADCY3	1.19258368	1.260286365	1.535231829
ADCY4	0.59629184	0.525119319	0
ADCY5	0	0	0
ADCY6	1.19258368	1.260286365	0.88571067
ADCY6-DT	0.099381973	0.105023864	0.118094756
ADCY7	6.360446293	6.721527282	7.558064387
ADCY8	0	0	0
ADCY9	0.29814592	0.315071591	0.354284268
ADCYAP1	0	0	0
ADCYAP1R1	0.347836907	0.367583523	0.413331646
ADD1	37.46700394	39.59399665	45.4074337
ADD2	8.497158719	8.979540354	10.15614902
ADD3	74.98369887	79.24050523	91.28724642
ADD3-AS1	0.29814592	0.367583523	0.354284268
ADGB	0.44721888	0.525119319	1.003805426
ADGB-DT	0	0	0
ADGRA1	0	0	0
ADGRA1-AS1	0	0	0
ADGRA2	0.44721888	0.472607387	0.649521158
ADGRA3	0.248454933	0.262559659	0.472379024
ADGRA3P1	0	0	0
ADGRB1	0.29814592	0.315071591	0.354284268
ADGRB2	0	0	0
ADGRB3	1.34165664	1.575357957	2.420942499
ADGRB3-DT	0.29814592	0.315071591	0.354284268
ADGRD1	0	0	0
ADGRD1-AS1	0	0	0
ADGRD2	0	0	0
ADGRE1	8.049939839	8.296885239	9.742817374
ADGRE2	6.956738133	7.351670465	8.148538167
ADGRE3	2.335476373	2.468060799	3.011416279
ADGRE4P	0.496909867	0.525119319	0.531426402
ADGRE5	27.47911562	28.82905061	34.01128974
ADGRF1	0	0	0
ADGRF2	0.14907296	0.105023864	0.118094756
ADGRF3	0.44721888	0.472607387	0.531426402
ADGRF4	0.099381973	0.105023864	0.236189512
ADGRF5	0.546600853	0.577631251	0.649521158
ADGRF5-AS1	0	0	0
ADGRF5P1	0	0	0
ADGRF5P2	0	0	0
ADGRG1	2.335476373	2.468060799	3.247605791
ADGRG2	0	0	0
ADGRG3	6.111991359	6.458967623	8.384727679
ADGRG4	0	0	0
ADGRG5	1.142892693	1.207774434	1.476184451
ADGRG6	0	0	0
ADGRG7	0	0	0
ADGRL1	0	0	0.826663292
ADGRL1-AS1	1.739184533	1.837917616	0
ADGRL2	0.29814592	0.315071591	0.354284268
ADGRL3	0.397527893	0.420095455	0.472379024
ADGRL3-AS1	0.645982827	0.630143183	0.944758048
ADGRL4	2.38516736	2.520572731	2.716179389
ADGRV1	0	0	0
ADH1A	0.049690987	0.052511932	0.059047378
ADH1B	0.14907296	0.157535796	0.29523689
ADH1C	0.049690987	0	0
ADH4	0.248454933	0.262559659	0.29523689
ADH5	5.615081493	5.776312508	11.2780492
ADH5P2	0	0	0
ADH5P3	0	0	0
ADH5P4	0.198763947	0.315071591	0
ADH5P5	0	0	0
ADH6	0	0	0.826663292
ADH7	0.049690987	0.052511932	0
ADHFE1	0.795055787	0.84019091	0.944758048
ADI1	7.155502079	6.66901535	4.369505974
ADI1P1	0	0	0
ADI1P2	0	0	0
ADI1P3	0	0	0
ADIG	0	0	0
ADIPOQ	0.198763947	0.210047728	0.531426402
ADIPOQ-AS1	0.049690987	0.052511932	0
ADIPOR1	188.0803845	198.7576622	227.0371685
ADIPOR1P1	0	0	0
ADIPOR1P2	0.099381973	0.105023864	0
ADIPOR2	0	0	1.239994938
ADIRF	0.496909867	0.525119319	0.59047378
ADIRF-AS1	0.7453648	0.630143183	0
ADK	8.546849706	9.032052286	10.27424378
ADM	2.335476373	2.468060799	2.834274145
ADM2	0	0	0
ADM5	0	0	0
ADNP	22.16218005	23.42032162	26.866557
ADNP2	1.19258368	1.260286365	1.535231829
ADNP-AS1	0.099381973	0.105023864	0.059047378
ADO	4.670952746	4.936121598	5.550453534
ADORA1	0	0	0
ADORA2A	1.888257493	1.995453412	2.302847743
ADORA2A-AS1	0.944128747	0.997726706	1.594279207
ADORA2B	0.248454933	0.262559659	0.413331646
ADORA2BP1	0	0	0
ADORA3	0.944128747	0.997726706	1.121900182
ADPGK	1.93794848	2.047965344	2.066658231
ADPGK-AS1	0	0	0
ADPRH	1.540420586	1.627869889	1.830468719
ADPRHL1	0	0	0
ADPRM	4.869716693	5.146169325	5.904737802
ADPRS	0.546600853	0.577631251	0.649521158
ADRA1A	0	0	0
ADRA1B	0	0	0
ADRA1D	0.14907296	0.157535796	0.88571067
ADRA2A	0.14907296	0.157535796	0.177142134
ADRA2B	0	0	0
ADRA2C	0	0	0
ADRB1	0	0	0.708568536
ADRB2	1.04351072	1.10275057	1.239994938
ADRB3	0	0	0
ADRM1	8.298394772	8.769492626	10.03805426
ADSL	6.211373333	6.563991487	7.676159143
ADSS1	0	0	0
ADSS2	8.994068586	9.452147741	11.33709658
ADTRP	0.795055787	0.84019091	1.003805426
AEBP1	0.099381973	0.105023864	0.118094756
AEBP2	6.559210239	6.93157501	8.384727679
AEN	2.9814592	3.150715914	3.542842681
AFAP1	5.217553599	5.513752849	6.25902207
AFAP1-AS1	0.546600853	0.577631251	0.649521158
AFAP1L1	0.89443776	0.945214774	1.121900182
AFAP1L2	3.229914133	3.413275573	3.897126949
AFDN	6.211373333	6.563991487	7.439969631
AFDN-DT	0	0	0
AFF1	34.6346177	36.65332846	40.0341223
AFF1-AS1	0.14907296	0.157535796	0.649521158
AFF2	4.074660906	4.253466483	5.786643046
AFF3	9.739433386	10.29233865	12.69518627
AFF4	17.34215434	18.32666423	21.13896133
AFG1L	0.795055787	0.84019091	0.944758048
AFG3L1P	1.78887552	1.890429548	2.125705609
AFG3L2	4.422497813	4.673561938	4.664742864
AFG3L2P1	0.14907296	0.157535796	0.236189512
AFM	0	0	0
AFMID	0.546600853	0.577631251	0.708568536
AFP	0	0	0
AFTPH	28.6716993	29.87928925	37.19984815
AFTPH-DT	0	0	0
AGA	0.695673813	0.735167046	0.826663292
AGAP1	0	0	0
AGAP10P	0.59629184	0.420095455	0.472379024
AGAP11	0.496909867	0.420095455	0.531426402
AGAP12P	0.14907296	0.210047728	0
AGAP13P	0.198763947	0.315071591	0.177142134
AGAP14P	0.795055787	0.787678978	0.354284268
AGAP1-IT1	0	0	0
AGAP2	2.782695253	2.940668186	3.483795303
AGAP2-AS1	0	0	0
AGAP3	0.29814592	0.315071591	0.354284268
AGAP4	0.099381973	1.365310229	0.177142134
AGAP5	1.04351072	0.472607387	1.062852804
AGAP6	0.844746773	0.735167046	0.708568536
AGAP7P	0.844746773	1.10275057	0
AGAP9	0.496909867	0.367583523	0
AGBL1	0	0	0
AGBL1-AS1	0.198763947	0.105023864	0.177142134
AGBL2	0.198763947	0.210047728	0.118094756
AGBL3	1.19258368	1.260286365	1.535231829
AGBL4	0	0	0
AGBL4-AS1	0.347836907	0.525119319	0.059047378
AGBL4-IT1	0.397527893	0.420095455	0.59047378
AGBL5	1.93794848	2.047965344	2.302847743
AGBL5-AS1	0	0	0.059047378
AGER	0	0	0.413331646
AGFG1	32.19975936	34.02773187	40.80173821
AGFG2	1.142892693	1.207774434	1.358089695
AGGF1	9.689742399	10.18731479	13.10851792
AGGF1P1	0.049690987	0.210047728	0
AGGF1P10	0	0.052511932	0
AGGF1P2	0.695673813	0.525119319	0.708568536
AGGF1P3	0	0.052511932	0
AGGF1P4	0	0	0
AGGF1P5	0	0	0
AGGF1P6	0	0	0
AGGF1P7	0	0	0
AGGF1P8	0.049690987	0.052511932	0
AGGF1P9	0	0	0
AGK	0.347836907	0.367583523	0.767615914
AGKP1	0	0	0
AGKP2	0	0	0
AGL	8.000248852	8.454421035	9.683769996
AGMAT	1.590111573	1.680381821	2.361895121
AGMO	0	0	0
AGO1	10.13696128	10.71243411	12.51804414
AGO2	40.84599104	43.11229608	48.95027638
AGO3	8.199012799	8.664468762	9.86091213
AGO4	9.242523519	9.662195468	6.731401094
AGPAT1	2.037330453	2.047965344	2.066658231
AGPAT2	0.844746773	0.892702842	1.003805426
AGPAT3	5.913227413	6.248919895	7.912348655
AGPAT4	7.105811093	7.456694329	8.679964569
AGPAT4-IT1	0	0	0
AGPAT5	1.93794848	2.100477276	3.365700547
AGPAT5P1	0	0	0
AGPS	8.397776746	8.87451649	10.51043329
AGR2	0	0	0
AGR3	0	0	0
AGRN	0.645982827	0.682655115	0.767615914
AGRP	0.546600853	0.577631251	0.649521158
AGT	0.099381973	0.105023864	0.118094756
AGTPBP1	31.80223146	33.60763641	37.43603767
AGTR1	0	0	0
AGTR2	0	0	0
AGTRAP	0.89443776	0.945214774	1.358089695
AGXT	0	0	0.118094756
AGXT2	0	0	0
AHCTF1	17.68999125	18.64173582	21.02086658
AHCTF1P1	3.031150186	3.360763641	0.059047378
AHCY	2.583931306	2.730620458	3.188558413
AHCYL1	11.97552779	12.65537559	14.40756024
AHCYL2	1.838566506	1.94294148	2.243800365
AHCYP1	0	0	0
AHCYP2	0	0	0
AHCYP3	0	0	0
AHCYP4	0	0	0
AHCYP5	0	0	0
AHCYP6	0.049690987	0.052511932	0.118094756
AHCYP7	0	0	0
AHCYP8	0	0	0
AHDC1	0.944128747	0.997726706	1.299042316
AHI1	1.689493546	1.785405684	2.066658231
AHI1-DT	0.89443776	0.945214774	1.594279207
AHNAK	142.0665309	148.2411837	168.22598
AHNAK2	0	0	0
AHR	8.944377599	9.504659673	12.28185463
AHRR	0.248454933	0.262559659	0.118094756
AHSA1	2.782695253	2.940668186	2.893321523
AHSA2P	1.689493546	1.785405684	5.66854829
AHSG	0	0	0
AHSP	35.33029152	37.33598358	43.93124925
AICDA	0	0	0
AIDA	44.87096096	49.41372791	33.00748431
AIDAP1	0.695673813	0.577631251	0
AIDAP2	0.14907296	0.472607387	0
AIDAP3	0	0	0
AIF1	0	0	29.46464163
AIF1L	3.031150186	3.203227845	4.133316462
AIFM1	0.993819733	1.050238638	1.771421341
AIFM1P1	0	0	0
AIFM2	0.347836907	0.367583523	0.472379024
AIFM3	0.397527893	0.420095455	0.236189512
AIG1	2.9814592	3.150715914	11.39614396
AIG1P1	0	0	0
AIM2	4.820025706	5.093657394	5.786643046
AIMP1	11.42892693	12.07774434	13.81708646
AIMP1P1	0	0	0
AIMP1P2	0	0	0
AIMP2	0.795055787	0.84019091	0.944758048
AIP	5.217553599	5.513752849	6.199974692
AIPL1	0.099381973	0.105023864	0.118094756
AIRE	0	0	0
AIRN	0	0	0
AJAP1	0	0	0
AJM1	0.248454933	0.262559659	0.29523689
AJUBA	0.049690987	0.052511932	0
AK1	4.223733866	4.463514211	5.196169266
AK2	12.47243765	13.02295911	15.47041304
AK2P1	0.14907296	0.157535796	0
AK2P2	0.099381973	0.105023864	0
