Gene Name,TPM
ACP7,0.0
ACR,0.0
ACRBP,1.183473
ACRP1,0.0
ACRV1,0.054816
ACSBG1,0.380204
ACSBG2,0.0
ACSF2,0.606491
ACSF3,0.0
ACSL1,1.070041
ACSL3,0.032547
ACSL4,1.432393
ACSL5,0.213406
ACSL6,0.484527
ACSM1,0.0
ACSM2A,0.0
ACSM2B,0.0
ACSM3,0.055446
ACSM4,0.016524
ACSM5,0.326236
ACSM5P1,0.011208
ACSM6,0.0
ACSS1,0.0
ACSS2,0.426279
ACSS3,0.0
ACTA1,0.079831
ACTA2,0.046026
ACTA2-AS1,0.003468
ACTB,173.641831
ACTBL2,0.0
ACTBP1,0.0
ACTBP10,0.0
ACTBP11,0.120761
ACTBP12,0.0
ACTBP14,0.0
ACTBP15,0.0
ACTBP2,0.0
ACTBP3,0.0
ACTBP4,0.179146
ACTBP6,0.022343
ACTBP7,0.0
ACTBP8,0.0
ACTBP9,0.0
ACTC1,0.0
ACTE1P,0.056947
ACTG1,9.4094
ACTG1P1,0.002689
ACTG1P10,0.0
ACTG1P11,0.0
ACTG1P12,0.0
ACTG1P13,0.0
ACTG1P14,0.0
ACTG1P15,0.0
ACTG1P16,0.208684
ACTG1P17,0.013437
ACTG1P18,0.0
ACTG1P19,0.0
ACTG1P2,0.0
ACTG1P20,0.0
ACTG1P21,0.0
ACTG1P22,0.0
ACTG1P23,0.038654
ACTG1P24,0.026558
ACTG1P25,0.067473
ACTG1P3,0.0
ACTG1P4,0.00627
ACTG1P9,0.028089
ACTG2,0.036029
ACTL10,0.0
ACTL11P,0.0
ACTL6A,0.19067
ACTL6B,0.03245
ACTL7A,0.0
ACTL7B,0.0
ACTL8,0.0
ACTL9,0.013079
ACTN1,1.685965
ACTN1-DT,0.136618
ACTN2,0.082891
ACTN3,0.002156
ACTN4,0.298338
ACTN4P1,0.0
ACTP1,0.0
ACTR10,0.925017
ACTR1A,0.346644
ACTR1AP1,0.0
ACTR1B,0.0
ACTR2,15.897607
ACTR3,5.2393469999999995
ACTR3-AS1,0.614656
ACTR3B,0.19053
ACTR3BP1,0.0
ACTR3BP2,0.0
ACTR3BP3,0.0
ACTR3BP4,0.0
ACTR3BP5,0.0
ACTR3BP6,0.0
ACTR3BP7,0.0
ACTR3C,0.0
ACTR3P1,0.0
ACTR3P2,0.097903
ACTR3P3,0.0
ACTR5,1.23683
ACTR6,0.512043
ACTR6P1,0.0
ACTR8,0.0
ACTRT1,0.0
ACTRT1P1,0.0
ACTRT2,0.0
ACTRT3,0.012231
ACVR1,0.27010900000000004
ACVR1B,0.570648
ACVR1C,0.258238
ACVR2A,0.591432
ACVR2B,1.232669
ACVR2B-AS1,0.0
ACVRL1,0.0
ACY1,5.641814
ACY3,0.0
ACYP1,0.027141
ACYP2,0.16417
ADA,0.078287
ADA2,0.126254
ADAD1,0.0
ADAD1P1,0.020494
ADAD1P2,0.0
ADAD2,0.03365
ADAL,0.321823
ADAM10,0.439279
ADAM11,0.0
ADAM12,0.013426
ADAM15,0.262953
ADAM17,0.127213
ADAM18,0.018746
ADAM19,0.353548
ADAM1A,0.031476
ADAM1B,0.0
ADAM2,0.0
ADAM20,0.0
ADAM20P1,0.043319
ADAM20P2,0.0
ADAM20P3,0.0
ADAM21,0.003996
ADAM21P1,0.0
ADAM22,0.0
ADAM23,0.02694
ADAM24P,0.0
ADAM28,0.0
ADAM29,0.0
ADAM30,0.047082
ADAM32,0.0
ADAM33,0.0
ADAM3A,0.018467
ADAM3B,0.177796
ADAM5,0.04998
ADAM6,0.0
ADAM7,0.0
ADAM7-AS1,0.097984
ADAM7-AS2,0.014126
ADAM8,0.0
ADAM9,0.0
ADAMDEC1,0.0
ADAMTS1,0.103133
ADAMTS10,0.0
ADAMTS12,0.006717
ADAMTS13,0.0
ADAMTS14,0.0
ADAMTS15,0.0
ADAMTS16,0.0
ADAMTS16-DT,0.017534
ADAMTS17,0.0
ADAMTS18,0.0
ADAMTS19,0.0
ADAMTS19-AS1,0.0
ADAMTS2,0.0
ADAMTS20,0.0
ADAMTS3,0.0
ADAMTS4,0.084177
ADAMTS5,0.0
ADAMTS6,0.087197
ADAMTS7,0.0
ADAMTS7P1,0.063623
ADAMTS7P3,0.006846
ADAMTS7P4,0.004716
ADAMTS8,0.0
ADAMTS9,0.0
ADAMTS9-AS1,0.018717
ADAMTS9-AS2,0.279717
ADAMTSL1,0.017982
ADAMTSL2,0.0
ADAMTSL3,0.0
ADAMTSL4,0.003366
ADAMTSL4-AS1,0.073728
ADAMTSL5,0.0
ADAP1,0.203041
ADAP2,0.0
ADAR,2.574805
ADARB1,0.0
ADARB2,0.087638
ADARB2-AS1,0.0
ADAT1,0.562772
ADAT2,0.087694
ADAT3,0.0
ADCK1,0.0
ADCK2,0.0
ADCK5,0.0
ADCY1,0.0
ADCY10,0.0
ADCY10P1,0.088955
ADCY2,0.01955
ADCY3,0.0
ADCY4,0.0
ADCY5,0.0
ADCY6,0.002554
ADCY6-DT,0.0
ADCY7,0.102013
ADCY8,0.0
ADCY9,0.017247
ADCYAP1,0.06852
ADCYAP1R1,0.0
ADD1,2.747293
ADD2,0.406344
ADD3,2.851969
ADD3-AS1,0.180699
ADGB,0.109534
ADGB-DT,0.0
ADGRA1,0.0
ADGRA1-AS1,0.0
ADGRA2,0.0
ADGRA3,0.0
ADGRA3P1,0.0
ADGRB1,0.0
ADGRB2,0.0
ADGRB3,0.11759
ADGRB3-DT,0.0
ADGRD1,0.0
ADGRD1-AS1,0.0
ADGRD2,0.0
ADGRE1,0.358353
ADGRE2,0.0
ADGRE3,0.564806
ADGRE4P,0.072862
ADGRE5,0.703496
ADGRF1,0.0
ADGRF2,0.07161
ADGRF3,0.0
ADGRF4,0.081084
ADGRF5,0.10824
ADGRF5-AS1,0.0
ADGRF5P1,0.103743
ADGRF5P2,0.0
ADGRG1,1.321628
ADGRG2,0.0
ADGRG3,0.225281
ADGRG4,0.013998
ADGRG5,0.145166
ADGRG6,0.0
ADGRG7,0.0
ADGRL1,0.0
ADGRL1-AS1,0.0
ADGRL2,0.134592
ADGRL3,0.015233
ADGRL3-AS1,0.134672
ADGRL4,0.011348
ADGRV1,0.007073
ADH1A,0.0
ADH1B,0.077575
ADH1C,0.044942
ADH4,0.0
ADH5,0.221181
ADH5P2,0.0
ADH5P3,0.0
ADH5P4,0.0
ADH5P5,0.0
ADH6,0.0
ADH7,0.001217
ADHFE1,0.025347
ADI1,0.893223
ADI1P1,0.0
ADI1P2,0.0
ADI1P3,0.0
ADIG,0.003865
ADIPOQ,0.083621
ADIPOQ-AS1,0.045319
ADIPOR1,27.055023000000002
ADIPOR1P1,0.0
ADIPOR1P2,0.0
ADIPOR2,0.0
ADIRF,0.008057
ADIRF-AS1,0.014035
ADK,0.424573
ADM,0.351563
ADM2,0.027113
ADM5,0.0
ADNP,1.2713
ADNP-AS1,0.126738
ADNP2,0.451126
ADO,0.519381
ADORA1,0.0
ADORA2A,0.063242
ADORA2A-AS1,0.075053
ADORA2B,0.0
ADORA2BP1,0.017992
ADORA3,0.0
ADPGK,0.0
ADPGK-AS1,0.0436
ADPRH,0.338924
ADPRHL1,0.0
ADPRM,0.092875
ADPRS,1.008457
ADRA1A,0.0
ADRA1B,0.0
ADRA1D,0.207789
ADRA2A,0.007241
ADRA2B,0.028879
ADRA2C,0.009835
ADRB1,0.668253
ADRB2,0.4821
ADRB3,0.0
ADRM1,1.979632
ADSL,1.241121
ADSS1,0.0
ADSS2,1.155004
ADTRP,0.0
AEBP1,0.0
AEBP2,0.383294
AEN,0.364703
AFAP1,0.0
AFAP1-AS1,0.014249
AFAP1L1,0.167279
AFAP1L2,0.536755
AFDN,0.274231
AFDN-DT,0.09131
AFF1,1.907746
AFF1-AS1,0.028069
AFF2,0.12076400000000001
AFF3,0.252087
AFF4,0.787453
AFG1L,0.108288
AFG3L1P,0.439435
AFG3L2,0.0
AFG3L2P1,0.011809
AFM,0.0
AFMID,0.22045
AFP,0.010522
AFTPH,0.72561
AFTPH-DT,0.039984
AGA,0.0
AGAP1,0.00503
AGAP1-IT1,0.0
AGAP10P,0.300629
AGAP11,0.055843
AGAP12P,0.0
AGAP13P,0.130039
AGAP14P,0.059847
AGAP2,0.31777
AGAP2-AS1,0.178126
AGAP3,0.0
AGAP4,0.22803800000000002
AGAP5,0.0
AGAP6,0.112538
AGAP7P,0.056819
AGAP9,0.000996
AGBL1,0.037702
AGBL1-AS1,0.00415
AGBL2,0.000365
AGBL3,0.0
AGBL4,0.0
AGBL4-AS1,0.03179
AGBL4-IT1,0.116117
AGBL5,0.0
AGBL5-AS1,0.0
AGER,0.0
AGFG1,0.210687
AGFG2,0.0
AGGF1,0.574461
AGGF1P1,0.0
AGGF1P10,0.0
AGGF1P2,0.0
AGGF1P3,0.0
AGGF1P4,0.0
AGGF1P5,0.087172
AGGF1P6,0.0
AGGF1P7,0.0
AGGF1P8,0.0
AGGF1P9,0.0
AGK,0.0
AGKP1,0.0
AGKP2,0.0
AGL,0.410924
AGMAT,0.029134
AGMO,0.0
AGO1,0.262206
AGO2,0.452846
AGO3,0.043505
AGO4,0.581118
AGPAT1,0.9151929999999999
AGPAT2,0.181687
AGPAT3,0.463301
AGPAT4,0.191984
AGPAT4-IT1,0.0
AGPAT5,0.0
AGPAT5P1,0.0
AGPS,0.274797
AGR2,0.0
AGR3,0.0
AGRN,0.0
AGRP,0.0
AGT,0.261655
AGTPBP1,1.922244
AGTR1,0.002678
AGTR2,0.0239
AGTRAP,1.787884
AGXT,0.122198
AGXT2,0.0
AHCTF1,0.869037
AHCTF1P1,0.158468
AHCY,0.792324
AHCYL1,0.924735
AHCYL2,0.0
AHCYP1,0.0
AHCYP2,0.0
AHCYP3,0.0
AHCYP4,0.014742
AHCYP5,0.0
AHCYP6,0.466193
AHCYP7,0.0
AHCYP8,0.0
AHDC1,0.039983
AHI1,0.0
AHI1-DT,0.064764
AHNAK,2.18363
AHNAK2,0.007545
AHR,0.121006
AHRR,0.075656
AHSA1,1.3361830000000001
AHSA2P,14.513149
AHSG,0.024827
AHSP,45.560486000000004
AICDA,0.0
AIDA,2.811947
AIDAP1,0.0
AIDAP2,0.0
AIDAP3,0.0
AIF1,21.783394
AIF1L,0.966264
AIFM1,0.108239
AIFM1P1,0.0
AIFM2,0.026988
AIFM3,0.013882
AIG1,0.165684
AIG1P1,0.0
AIM2,0.586358
AIMP1,0.611142
AIMP1P1,0.0
AIMP1P2,0.0
AIMP2,0.0
AIP,0.481505
AIPL1,0.228049
AIRE,0.005828
AIRN,0.0
AJAP1,0.147472
AJM1,0.005108
AJUBA,0.0
AK1,0.001648
AK2,0.621636
AK2P1,0.0
AK2P2,0.0
AK3,0.122534
AK3P2,0.0
AK3P3,0.0
AK3P4,0.0
AK3P5,0.0
AK3P6,0.049625
AK4,0.07732
AK4P1,0.0
AK4P2,0.0
AK4P3,0.43315
AK4P4,0.0
AK4P5,0.0
AK4P6,0.0
AK5,0.04562
AK6,1.081696
AK7,0.539335
AK8,0.0
AK9,0.0
AKAIN1,0.015472
AKAP1,0.052986
AKAP10,0.647756
AKAP11,0.464181
AKAP12,0.459852
AKAP13,0.325527
AKAP14,0.089503
AKAP17A,0.0
AKAP17A_1,0.0
AKAP17BP,0.02195
AKAP3,0.01893
AKAP4,0.03171
AKAP5,0.009981
AKAP6,0.049068
AKAP7,1.169571
AKAP8,3.931903
AKAP8L,0.035537
AKAP8P1,0.0
AKAP9,0.30873700000000004
AKIP1,0.0
AKIRIN1,0.281845
AKIRIN1P1,0.0
AKIRIN1P2,0.0
AKIRIN2,0.122063
AKIRIN2P1,0.0
AKNA,0.955825
AKNAD1,0.054424
AKR1A1,0.307421
AKR1B1,0.151456
AKR1B10,0.0
AKR1B10P1,0.465418
AKR1B10P2,0.028974
AKR1B15,0.031458
AKR1B1P1,0.026402
AKR1B1P2,0.025351
AKR1B1P3,0.0
AKR1B1P4,0.003324
AKR1B1P5,0.040157
AKR1B1P6,0.019766
AKR1B1P7,0.0
AKR1B1P8,0.0
AKR1C1,0.031101
AKR1C2,0.0
AKR1C3,4.162769
AKR1C4,0.00181
AKR1C6P,0.018828
AKR1C7P,0.140051
AKR1C8,0.0
AKR1D1,0.450622
AKR1D1P1,8.356201
AKR1E2,0.0
AKR7A2,0.629875
AKR7A2P1,0.0
AKR7A2P2,0.0
AKR7A3,0.0
AKR7L,0.144739
AKT1,0.262162
AKT1S1,0.393016
AKT2,0.246914
AKT3,0.343635
AKT3-IT1,0.0
AKTIP,0.23006
ALAD,1.18983
ALAS1,0.0
ALAS2,137.27483
ALB,0.9375389999999999
ALCAM,0.056835
ALDH16A1,0.290059
ALDH18A1,0.064204
ALDH1A1,0.290484
ALDH1A2,0.356698
ALDH1A2-AS1,0.146432
ALDH1A3,0.243017
ALDH1A3-AS1,0.017099
ALDH1B1,0.0
ALDH1L1,0.0
ALDH1L1-AS1,0.0
ALDH1L1-AS2,0.027431
ALDH1L2,0.0
ALDH2,0.292682
ALDH3A1,0.0
ALDH3A2,0.80183
ALDH3B1,0.366421
ALDH3B2,0.0
ALDH4A1,0.181139
ALDH5A1,0.080428
ALDH6A1,0.639367
ALDH7A1,2.16449
ALDH7A1P1,0.0
ALDH7A1P2,0.0
ALDH7A1P3,0.0
ALDH7A1P4,0.0
ALDH8A1,0.0
ALDH9A1,0.099439
ALDOA,3.22708
ALDOAP1,0.0
ALDOAP2,0.0
ALDOB,0.063968
ALDOC,0.0
ALG1,0.0
ALG10,0.0
ALG10B,0.044439
ALG11,0.0
ALG12,0.026218
ALG13,0.441882
ALG14,0.392742
ALG14-AS1,0.018175
ALG1L,0.019371
ALG1L10P,0.18849
ALG1L11P,0.0
ALG1L12P,0.0
ALG1L13P,0.0
ALG1L15P,0.0
ALG1L2,0.0
ALG1L3P,0.019256
ALG1L5P,0.0
ALG1L6P,0.0
ALG1L7P,3.106498
ALG1L8P,0.00626
ALG1L9P,0.761953
ALG2,0.0
ALG3,0.010108
ALG3P1,0.0
ALG5,0.0
ALG6,0.083977
ALG8,0.0
ALG9,0.124626
ALK,0.004951
ALKAL1,0.045944
ALKAL2,0.0
ALKBH1,0.323935
ALKBH2,0.070817
ALKBH3,0.945805
ALKBH3-AS1,0.057655
ALKBH4,0.052365
ALKBH5,0.310082
ALKBH6,0.0
ALKBH7,0.0
ALKBH8,0.205814
ALLC,0.0
ALMS1,0.093232
ALMS1-IT1,0.0
ALMS1P1,0.0
ALOX12,0.245718
ALOX12-AS1,0.788358
ALOX12B,0.054852
ALOX12P1,0.011497
ALOX12P2,0.433411
ALOX15,0.015924
ALOX15B,0.060005
ALOX15P1,0.059413
ALOX15P2,0.037836
ALOX5,0.0
ALOX5AP,0.629053
ALOXE3,0.0
ALOXE3P1,0.0
ALPG,0.0
ALPI,0.0
ALPK1,0.139634
ALPK2,0.144111
ALPK3,0.036835
ALPL,0.469677
ALPP,0.0
ALS2,0.368672
ALS2CL,0.859135
ALX1,0.061414
ALX3,0.023011
ALX4,0.273385
ALYREF,0.128357
AMACR,0.34343500000000005
AMBN,0.668354
AMBP,0.235387
AMBRA1,0.242568
AMD1,1.098387
AMD1P1,0.0
AMD1P2,0.0
AMD1P2_1,0.0
AMD1P3,0.004567
AMD1P4,0.0
AMDHD1,0.048898
AMDHD2,0.0
AMELX,0.0
AMELY,0.102433
AMER1,0.049788
AMER2,0.055066
AMER3,0.0
AMFR,2.534151
AMH,0.0
AMHR2,0.0
AMIGO1,0.0
AMIGO2,0.182442
AMIGO3,0.0
AMMECR1,0.074604
AMMECR1L,0.0
AMMECR1LP1,0.0
AMN,0.0
AMN1,0.508224
AMOT,0.12908
AMOTL1,0.355645
AMOTL2,0.010705
AMPD1,0.814423
AMPD2,0.067412
AMPD3,0.071919
AMPH,0.0
AMT,0.031314
AMTN,0.007679
AMY1A,0.0
AMY1B,0.0
AMY1C,0.018645
AMY2A,0.0
AMY2B,0.026455
AMYP1,0.0
AMZ1,0.571495
AMZ2,0.719603
AMZ2P1,0.0
AMZ2P2,0.047908
AMZ2P3,0.0
ANAPC1,0.19885
ANAPC10,0.164937
ANAPC10P1,2.110956
ANAPC11,0.633298
ANAPC13,2.459075
ANAPC15,0.113663
ANAPC15P1,0.086129
ANAPC15P2,0.0
ANAPC16,2.193808
ANAPC1P1,0.016214
ANAPC1P2,0.045874
ANAPC1P3,0.0
ANAPC1P4,0.019782
ANAPC1P5,0.015456
ANAPC1P6,0.0
ANAPC2,0.0
ANAPC4,0.0
ANAPC5,0.284284
ANAPC7,0.183124
ANCV1RP,0.0
ANG,0.0
ANGEL1,0.504781
ANGEL2,0.320331
ANGPT1,0.0
ANGPT2,0.188829
ANGPT4,0.0
ANGPTL1,0.0
ANGPTL2,0.0
ANGPTL3,0.016609
ANGPTL4,0.0
ANGPTL5,0.0
ANGPTL6,0.0
ANGPTL7,0.0
ANGPTL8,0.0
ANHX,0.0
ANK1,2.896185
ANK2,0.141159
ANK3,0.062854
ANKAR,0.279583
ANKDD1A,0.350194
ANKDD1B,0.0
ANKEF1,0.0
ANKFN1,0.0
ANKFY1,0.126402
ANKH,1.720682
ANKHD1,0.005957
ANKHD1-EIF4EBP3,0.204627
ANKIB1,0.05855
ANKK1,0.0
ANKLE1,0.118177
ANKLE2,0.0
ANKMY1,0.0
ANKMY2,0.33217
ANKRA2,0.0
ANKRD1,0.271454
ANKRD10,0.272979
ANKRD11,0.349462
ANKRD11P1,0.017952
ANKRD11P2,0.422864
ANKRD12,1.943961
ANKRD13A,2.151034
ANKRD13B,0.058551
ANKRD13C,0.580095
ANKRD13D,0.488609
ANKRD16,0.034828
ANKRD17,0.966861
ANKRD18A,0.0
ANKRD18B,0.053114
ANKRD18CP,0.046955
ANKRD18DP,0.009459
ANKRD18EP,0.0
ANKRD19P,0.108155
ANKRD2,0.030926
ANKRD20A1,0.001777
ANKRD20A10P,0.0
ANKRD20A11P,0.019855
ANKRD20A16P,0.0
ANKRD20A17P,0.0
ANKRD20A18P,0.0
ANKRD20A19P,0.056636
ANKRD20A20P,0.0
ANKRD20A4-ANKRD20A20P,0.027196
ANKRD20A5P,0.031264
ANKRD20A6P,0.0
ANKRD20A7P,0.093208
ANKRD20A8P,0.088884
ANKRD20A9P,0.001154
ANKRD22,0.020397
ANKRD23,0.0
ANKRD24,0.0
ANKRD26,0.374506
ANKRD26P1,0.075838
ANKRD26P2,0.067367
ANKRD26P3,0.431685
ANKRD26P4,0.0
ANKRD27,0.127977
ANKRD28,0.282952
ANKRD29,0.606227
ANKRD30A,0.0
ANKRD30B,0.13638
ANKRD30BL,0.010554
ANKRD30BP1,0.02155
ANKRD30BP2,0.001403
ANKRD30BP3,0.006176
ANKRD31,0.0
ANKRD33,0.0
ANKRD33B,0.1123
ANKRD34A,0.08629
ANKRD34B,0.0
ANKRD34C,0.050365
ANKRD34C-AS1,0.23838
ANKRD35,0.002474
ANKRD36,0.0
ANKRD36B,0.047625
ANKRD36BP1,0.0
ANKRD36BP2,0.230087
ANKRD36C,0.020718
ANKRD36P1,0.0
ANKRD37,0.0
ANKRD39,0.107711
ANKRD40,0.131073
ANKRD40CL,0.0
ANKRD42,0.075001
ANKRD42-DT,0.148798
ANKRD44,1.588426
ANKRD44-AS1,0.0
ANKRD44-IT1,0.125758
ANKRD45,0.516369
ANKRD46,0.405383
ANKRD49,0.362392
ANKRD49P1,0.0
ANKRD49P2,0.0
ANKRD49P3,0.04829
ANKRD49P4,0.0
ANKRD50,0.115014
ANKRD52,0.0
ANKRD53,0.0
ANKRD54,0.015178
ANKRD54P1,0.0
ANKRD55,0.032397
ANKRD6,0.050421
ANKRD60,0.0
ANKRD61,0.0
ANKRD62,0.009179
ANKRD62P1,0.057353
ANKRD62P1-PARP4P3,0.0
ANKRD63,0.0
ANKRD65,0.0
ANKRD66,0.0
ANKRD7,0.043429
ANKRD9,0.620588
ANKS1A,0.00752
ANKS1B,0.01444
ANKS3,0.0
ANKS4B,0.0
ANKS6,0.195902
ANKUB1,0.0
ANKZF1,0.163919
ANLN,0.800556
ANO1,0.0
ANO10,0.673689
ANO2,0.170223
ANO3,0.0
ANO3-AS1,0.115926
ANO4,0.0
ANO5,0.0
ANO6,0.852488
ANO7,0.0
ANO8,0.0
ANO9,0.048888
ANOS1,0.0
ANOS2P,0.181807
ANP32A,3.777339
ANP32A-IT1,0.469782
ANP32AP1,0.0
ANP32B,18.506231
ANP32BP1,1.223423
ANP32BP2,0.0
ANP32BP3,1.607744
ANP32C,0.128716
ANP32D,0.0
ANP32E,4.384332000000001
ANPEP,1.72349
ANTKMT,0.0
ANTXR1,0.181489
ANTXR2,0.103892
ANTXRL,0.0
ANTXRLP1,0.040897
ANXA1,8.350348
ANXA10,0.0
ANXA11,0.30032
ANXA13,0.172974
ANXA2,16.307138
ANXA2P1,0.0
ANXA2P2,0.749392
ANXA2P3,0.03329
ANXA2R,0.9453729999999999
ANXA2R-AS1,0.0
ANXA2R-OT1,0.429181
ANXA3,1.763351
ANXA4,0.147655
ANXA5,5.177048
ANXA6,2.223883
ANXA7,2.538235
ANXA8,0.0
ANXA8L1,0.087761
ANXA9,0.0
AOAH,0.224071
AOAH-IT1,0.0
AOC1,0.0
AOC2,0.067609
AOC3,0.0
AOC4P,0.0
AOPEP,0.487576
AOX1,0.0
AOX2P,0.587832
AOX3P,0.062434
AOX3P-AOX2P,0.376157
AP1AR,0.0
AP1B1,0.096951
AP1B1P1,0.018819
AP1B1P2,0.0
AP1G1,0.116896
AP1G2,0.370622
AP1G2-AS1,0.057345
AP1M1,0.04676
AP1M2,0.0
AP1M2P1,0.0
AP1S1,1.823231
AP1S2,6.788217
AP1S2P1,0.0
AP1S3,0.0
AP2A1,1.878815
AP2A2,0.0
AP2B1,2.550142
AP2B1P1,0.0
AP2M1,7.015247
AP2S1,6.037367
AP3B1,1.057711
AP3B2,0.106704
AP3D1,0.435612
AP3M1,0.45342
AP3M2,0.698464
AP3S1,2.947011
AP3S2,0.004165
AP4B1,0.000718
AP4B1-AS1,0.627743
AP4E1,0.291847
AP4M1,0.492318
AP4S1,0.0
AP5B1,0.208117
AP5M1,0.76
AP5S1,0.781994
AP5Z1,0.0
APAF1,0.30357
APBA1,0.0
APBA2,0.0
APBA3,0.063897
APBB1,0.073397
APBB1IP,3.230008
APBB2,0.2215
APBB3,0.565978
APC,0.176301
APC2,0.079818
APCDD1,0.124101
APCDD1L,0.074127
APCDD1L-DT,0.063709
APCS,0.0
APEH,1.041744
APELA,0.0
APEX1,0.424406
APEX2,0.040376999999999996
APH1A,0.402045
APH1B,0.149845
API5,1.263921
API5P1,0.004418
API5P2,0.0
APIP,0.475661
APLF,0.09543
APLN,0.026936
APLNR,0.144281
APLP1,0.0
APLP2,0.335325
APMAP,0.0
