Gene Name	fr	rf	star
ABLIM2	0	0	0.150959688
ABLIM3	11.60368078	11.62228614	15.6998076
ABO	0.355214718	0.355784269	0.150959688
ABR	2.368098119	2.37189513	14.49213009
ABRA	0	0	0
ABRACL	13.14294456	13.16401797	16.75652542
ABRAXAS1	9.472392475	9.48758052	12.83157352
ABRAXAS2	5.328220767	5.336764042	6.94414567
ABT1	2.249693213	2.253300373	0
ABT1P1	0	0	0
ABTB1	9.827607193	9.843364789	13.88829134
ABTB2	0.473619624	0.355784269	1.811516262
ACAA1	0	0	0
ACAA2	23.79938609	23.95614081	25.21026798
ACAA2P1	0	0	0
ACACA	0.710429436	0.711568539	3.01919377
ACACB	0.947239248	0.948758052	1.056717819
ACAD10	2.368098119	2.37189513	2.415355016
ACAD11	0	0	7.095105359
ACAD8	0	0	0
ACAD9	0.118404906	0.118594756	0
ACADL	0	0	0
ACADM	5.565030579	5.692548312	6.189347228
ACADS	0.710429436	0.711568539	1.207677508
ACADSB	7.814723792	7.827253929	8.604702243
ACADVL	3.552147178	3.557842695	4.528790654
ACAN	0	0	0
ACAP1	0	0	0.905758131
ACAP2	58.01840391	58.11143068	69.74337608
ACAP3	0	0	0
ACAT1	7.222699262	6.285522094	6.189347228
ACAT2	0.118404906	0.118594756	0.754798442
ACBD3	12.78772984	12.8082337	16.00172698
ACBD3-AS1	0.118404906	0.118594756	0
ACBD4	0	0	0
ACBD5	10.65644153	10.67352808	13.88829134
ACBD6	3.19693246	3.202058425	4.377830966
ACBD7	4.144171708	4.150816477	5.434548785
ACBD7-DCLRE1CP1	0	0	0
ACCS	0	0	0
ACCSL	0	0	0
ACD	0	0	0
ACE	0	0	0
ACE2	0.236809812	0.237189513	0.301919377
ACE3P	0.118404906	0	0
ACER1	0	0	0
ACER2	0	0	0
ACER2P1	0	0	0
ACER3	3.315337366	3.320653182	4.377830966
ACHE	0.355214718	0.355784269	0.452879065
ACIN1	13.61656418	13.638397	17.66228355
ACKR1	11.9588955	11.97807041	15.24692854
ACKR2	0.118404906	0.118594756	0.301919377
ACKR3	0	0	0
ACKR4	0.473619624	0.474379026	0
ACKR4P1	0.473619624	0.474379026	0
ACLY	6.393864921	6.404116851	8.453742555
ACMSD	0	0	0
ACNATP	0	0	0
ACO1	0	0	0
ACO2	1.065644153	1.067352808	6.038387539
ACOD1	0	0	0
ACOT1	0	0	0
ACOT11	1.776073589	1.541731834	2.566314704
ACOT12	0	0	0
ACOT13	4.617791332	4.625195503	6.94414567
ACOT2	0	0	0
ACOT4	0	0	0
ACOT6	0.236809812	0.237189513	0.301919377
ACOT7	1.302453965	1.304542321	1.660556573
ACOT8	6.630674733	6.641306364	8.755661932
ACOT9	1.539263777	1.541731834	1.811516262
ACOX1	9.472392475	9.48758052	12.98253321
ACOX2	0	0	0
ACOX3	0	0	0
ACOXL	1.065644153	1.067352808	1.509596885
ACOXL-AS1	0	0	0
ACP1	22.37852722	22.41440898	30.1919377
ACP2	5.091410955	5.099574529	6.491266605
ACP3	2.841717743	2.846274156	3.623032524
ACP4	0	0	0.150959688
ACP5	0.236809812	0.237189513	0.603838754
ACP6	0	0	0
ACP7	0	0	0
ACR	0	0	0
ACRBP	9.827607193	9.843364789	14.34117041
ACRP1	0	0	0
ACRV1	0	0	0
ACSBG1	0	0	0.603838754
ACSBG2	0	0	0
ACSF2	0	0	0
ACSF3	0	0	0
ACSL1	15.51104268	15.5359131	19.47379981
ACSL3	2.368098119	2.253300373	3.472072835
ACSL4	8.643558134	8.657417224	10.11429913
ACSL5	2.249693213	2.134705617	2.868234081
ACSL6	4.736196238	4.74379026	4.226871277
ACSM1	0	0	0
ACSM2A	0.947239248	0.948758052	0.452879065
ACSM2B	0.710429436	0.711568539	0
ACSM3	0	0	0
ACSM4	0	0	0
ACSM5	0.710429436	0.711568539	0.301919377
ACSM5P1	0	0	0.452879065
ACSM6	0	0	0
ACSS1	1.302453965	1.304542321	1.660556573
ACSS2	1.184049059	1.185947565	1.509596885
ACSS3	0	0	0
ACTA1	0	0	2.868234081
ACTA2	1.302453965	1.304542321	1.660556573
ACTA2-AS1	0	0	0.150959688
ACTB	739.2018278	739.0825225	937.9125445
ACTBL2	0	0	0
ACTBP1	0	0	0.301919377
ACTBP10	0.118404906	0.118594756	0
ACTBP11	0	0	0.150959688
ACTBP12	0	0	0
ACTBP14	0	0	0
ACTBP15	0	0	0
ACTBP2	0.473619624	0.711568539	1.207677508
ACTBP3	0	0	0
ACTBP4	0.118404906	0.118594756	0.150959688
ACTBP6	0	0	0
ACTBP7	0	0	0
ACTBP8	0.118404906	0.118594756	0
ACTBP9	0	0	0.301919377
ACTC1	0	0	0.301919377
ACTE1P	0.118404906	0.118594756	0
ACTG1	102.4202436	101.7543011	45.28790654
ACTG1P1	0.118404906	0.118594756	0
ACTG1P10	0	0	3.623032524
ACTG1P11	0	0	0
ACTG1P12	0	0	0
ACTG1P13	0	0	0
ACTG1P14	0	0	0
ACTG1P15	0	0	0
ACTG1P16	0	0	0
ACTG1P17	0	0	0
ACTG1P18	0	0	0
ACTG1P19	0	0	0
ACTG1P2	0	0.118594756	0
ACTG1P20	0	0	0
ACTG1P21	0	0	0
ACTG1P22	0	0	0
ACTG1P23	0.355214718	0	0.150959688
ACTG1P24	0.118404906	0.118594756	0
ACTG1P25	0	0	0
ACTG1P3	0	0	0
ACTG1P4	0.118404906	0.118594756	0
ACTG1P9	0	0	0
ACTG2	0.118404906	0.118594756	0.301919377
ACTL10	0	0	0
ACTL11P	0	0	0
ACTL6A	2.012883401	2.01611086	2.113435639
ACTL6B	0	0	0
ACTL7A	0	0	0
ACTL7B	0	0	0
ACTL8	0	0	0
ACTL9	0	0	0.452879065
ACTN1	12.90613475	12.92682846	16.90748511
ACTN1-DT	0.118404906	0.118594756	0.150959688
ACTN2	0.118404906	0.118594756	0.150959688
ACTN3	0.118404906	0.118594756	0.150959688
ACTN4	0	0	10.11429913
ACTN4P1	0	0	0
ACTP1	0	0	0
ACTR10	4.144171708	4.150816477	5.434548785
ACTR1A	3.315337366	3.320653182	4.377830966
ACTR1AP1	0	0	0
ACTR1B	0	0	2.113435639
ACTR2	15.51104268	15.5359131	150.0539303
ACTR3	92.11901682	92.26672056	117.2956779
ACTR3-AS1	0.947239248	1.067352808	1.207677508
ACTR3B	2.368098119	2.37189513	4.075911589
ACTR3BP1	0	0	0
ACTR3BP2	0	0	0
ACTR3BP3	0	0	0
ACTR3BP4	0	0	0
ACTR3BP5	0	0	0
ACTR3BP6	0	0	0
ACTR3BP7	0	0	0
ACTR3C	0.59202453	0.830163295	0
ACTR3P1	0	0	0.905758131
ACTR3P2	0.236809812	0.237189513	0
ACTR3P3	0	0	0
ACTR5	4.854601144	4.862385016	6.94414567
ACTR6	1.065644153	1.067352808	1.207677508
ACTR6P1	0	0	0
ACTR8	3.433742272	3.439247938	5.736468162
ACTRT1	0	0	0
ACTRT1P1	0	0	0
ACTRT2	0	0	0
ACTRT3	0	0	0.150959688
ACVR1	4.144171708	4.269411234	3.472072835
ACVR1B	0	0	0.150959688
ACVR1C	0.355214718	0.355784269	0.452879065
ACVR2A	11.60368078	11.62228614	6.189347228
ACVR2B	13.73496909	23.60035654	62.64827072
ACVR2B-AS1	0	0	0
ACVRL1	0	0	0
ACY1	0.118404906	0.118594756	0
ACY3	0.355214718	0.355784269	0
ACYP1	1.657668683	1.660326591	2.113435639
ACYP2	15.03742305	16.60326591	20.53051763
ADA	3.433742272	3.439247938	5.434548785
ADA2	5.091410955	5.099574529	6.642226293
ADAD1	0	0	0
ADAD1P1	0	0	0
ADAD1P2	0	0	0
ADAD2	0	0	0
ADAL	0.828834342	0.830163295	1.207677508
ADAM10	9.472392475	9.48758052	12.83157352
ADAM11	0.118404906	0.118594756	0
ADAM12	0	0	1.207677508
ADAM15	0	0	0
ADAM17	4.38098152	4.38800599	5.585508474
ADAM18	3.78895699	1.660326591	3.623032524
ADAM19	4.499386426	4.506600747	5.887427851
ADAM1A	0.118404906	0.118594756	0.150959688
ADAM1B	0	0	0
ADAM2	0	0	0
ADAM20	0	0	0
ADAM20P1	0.118404906	0.118594756	0.150959688
ADAM20P2	0	0	0
ADAM20P3	0	0	0
ADAM21	0	0	0
ADAM21P1	0	0	0
ADAM22	4.97300605	4.980979773	6.340306916
ADAM23	0	0	0
ADAM24P	0	0	0.150959688
ADAM28	2.486503025	2.490489886	3.321113147
ADAM29	0	0	0
ADAM30	0	0	0
ADAM32	0	0	7.246065047
ADAM33	0	0	0
ADAM3A	0.236809812	0.355784269	0.150959688
ADAM3B	0	0	0.150959688
ADAM5	0.236809812	0.237189513	0
ADAM6	0	0	0
ADAM7	1.184049059	1.304542321	2.264395327
ADAM7-AS1	0	0	1.207677508
ADAM7-AS2	0.118404906	0.118594756	0.301919377
ADAM8	0.828834342	0.830163295	1.056717819
ADAM9	1.539263777	1.541731834	1.96247595
ADAMDEC1	0	0	0.452879065
ADAMTS1	0.947239248	0.948758052	1.207677508
ADAMTS10	0	0	0
ADAMTS12	0	0	0
ADAMTS13	0	0	0
ADAMTS14	0	0	0
ADAMTS15	0	0	0
ADAMTS16	0	0	0
ADAMTS16-DT	0	0	0
ADAMTS17	0	0	0.150959688
ADAMTS18	0	0	0
ADAMTS19	0	0	0
ADAMTS19-AS1	0	0	0.150959688
ADAMTS2	0	0	0
ADAMTS20	0	0	0
ADAMTS3	0	0	0
ADAMTS4	0	0	0
ADAMTS5	10.53803663	10.55493333	13.58637196
ADAMTS6	1.065644153	1.067352808	1.207677508
ADAMTS7	0	0	0
ADAMTS7P1	0.355214718	0.474379026	0
ADAMTS7P3	0	0	0
ADAMTS7P4	0.236809812	0.118594756	0
ADAMTS8	0	0	0
ADAMTS9	1.894478495	1.897516104	2.415355016
ADAMTS9-AS1	0.118404906	0.118594756	0.150959688
ADAMTS9-AS2	10.89325135	11.02931235	15.6998076
ADAMTSL1	0	0	0
ADAMTSL2	0	0	0
ADAMTSL3	0	0	0
ADAMTSL4	0	0	0
ADAMTSL4-AS1	0	0	0.150959688
ADAMTSL5	0	0	0
ADAP1	8.051533604	8.183038198	5.887427851
ADAP2	0	0	0.452879065
ADAR	22.49693213	22.53300373	28.22946175
ADARB1	3.433742272	3.439247938	5.283589097
ADARB2	4.38098152	4.38800599	8.453742555
ADARB2-AS1	0.118404906	0.118594756	0.150959688
ADAT1	3.78895699	3.795032208	4.679750343
ADAT2	0	0.474379026	0.452879065
ADAT3	0	0	0
ADCK1	0	0	0
ADCK2	3.078527554	3.083463669	3.9249519
ADCK5	0	0	0
ADCY1	0	0	0
ADCY10	0	0	0
ADCY10P1	1.657668683	1.660326591	2.415355016
ADCY2	0	0	0
ADCY3	0.947239248	0.948758052	1.358637196
ADCY4	0.118404906	0.118594756	0
ADCY5	0	0	0
ADCY6	0	0	0.150959688
ADCY6-DT	0	0	0
ADCY7	1.539263777	1.541731834	2.113435639
ADCY8	0	0	0
ADCY9	0.355214718	0.355784269	0.452879065
ADCYAP1	0	0	0
ADCYAP1R1	0	0	0
ADD1	16.57668683	16.60326591	22.04011452
ADD2	0.710429436	0.711568539	0.905758131
ADD3	50.67729974	50.75855578	65.5165048
ADD3-AS1	0.473619624	0.474379026	0.452879065
ADGB	0.236809812	0.237189513	0.603838754
ADGB-DT	0	0	0
ADGRA1	0	0	0
ADGRA1-AS1	0	0	0
ADGRA2	0	0	0
ADGRA3	0	0	0
ADGRA3P1	0	0	0
ADGRB1	0	0	0
ADGRB2	0.118404906	0.118594756	0
ADGRB3	11.72208569	13.40120748	18.11516262
ADGRB3-DT	0	0	0.150959688
ADGRD1	0.236809812	0.237189513	0
ADGRD1-AS1	0	0	0
ADGRD2	0	0	0
ADGRE1	8.16993851	8.183038198	10.56717819
ADGRE2	1.302453965	1.304542321	1.660556573
ADGRE3	1.539263777	1.541731834	2.264395327
ADGRE4P	0.118404906	0.118594756	0.301919377
ADGRE5	5.446625673	5.336764042	5.585508474
ADGRF1	0	0	0
ADGRF2	2.249693213	1.185947565	1.811516262
ADGRF3	0	0	0
ADGRF4	0.118404906	0.118594756	0
ADGRF5	0.236809812	0.474379026	0.301919377
ADGRF5-AS1	0	0	0
ADGRF5P1	0	0	0
ADGRF5P2	0	0	0
ADGRG1	5.209815861	5.218169286	6.793185982
ADGRG2	0	0	0
ADGRG3	0.59202453	0.592973782	0.452879065
ADGRG4	0	0	0
ADGRG5	0	0	0
ADGRG6	0.236809812	0.237189513	0.301919377
ADGRG7	0	0	0
ADGRL1	0	0	0
ADGRL1-AS1	1.065644153	0.948758052	0.150959688
ADGRL2	5.801840391	5.811143068	7.397024735
ADGRL3	0	0	0
ADGRL3-AS1	2.841717743	2.490489886	4.226871277
ADGRL4	7.933128698	7.945848685	8.453742555
ADGRV1	0	0	0
ADH1A	1.539263777	1.660326591	1.358637196
ADH1B	3.078527554	3.083463669	4.98166972
ADH1C	0	0.118594756	0.150959688
ADH4	0	0	0
ADH5	9.827607193	9.843364789	9.661420063
ADH5P2	0	0	0
ADH5P3	0	0	0
ADH5P4	0.947239248	0.948758052	0
ADH5P5	0	0	0
ADH6	3.19693246	3.202058425	4.226871277
ADH7	0	0	0
ADHFE1	2.604907931	1.541731834	3.9249519
ADI1	2.723312837	2.727679399	0
ADI1P1	0.947239248	0.948758052	1.207677508
ADI1P2	0	0	0
ADI1P3	0	0	0
ADIG	0	0	0
ADIPOQ	0.473619624	0.474379026	0
ADIPOQ-AS1	0	0	0
ADIPOR1	131.9030652	132.470343	163.1874232
ADIPOR1P1	0	0	0
ADIPOR1P2	0.118404906	0.118594756	0.150959688
ADIPOR2	0	0	0
ADIRF	0.710429436	0.711568539	1.96247595
ADIRF-AS1	0.118404906	0.237189513	0.150959688
ADK	2.368098119	2.37189513	3.170153458
ADM	0	0	0
ADM2	0	0	0
ADM5	0	0	0
ADNP	18.47116533	18.50078201	24.60642922
ADNP2	6.275460015	6.285522094	8.000863489
ADNP-AS1	0.355214718	0.830163295	0.452879065
ADO	6.038650203	6.048332581	7.698944112
ADORA1	0	0	0
ADORA2A	0.236809812	0.237189513	0.301919377
ADORA2A-AS1	0.947239248	0.948758052	0.905758131
ADORA2B	0	0	0
ADORA2BP1	0	0	0
ADORA3	3.78895699	3.795032208	4.830710031
ADPGK	0.710429436	0.711568539	0
ADPGK-AS1	0.118404906	0.118594756	0.150959688
ADPRH	0.118404906	0.118594756	0.150959688
ADPRHL1	2.841717743	2.846274156	3.773992212
ADPRM	2.249693213	2.253300373	3.01919377
ADPRS	7.696318886	7.708659172	9.96333944
ADRA1A	0	0	0
ADRA1B	0	0	0
ADRA1D	0.236809812	0.237189513	0.150959688
ADRA2A	0.118404906	0.118594756	0.150959688
ADRA2B	0	0	0
ADRA2C	0	0	0
ADRB1	0.118404906	0.118594756	10.56717819
ADRB2	0.947239248	0.948758052	1.96247595
ADRB3	0	0	0.301919377
ADRM1	5.328220767	5.336764042	6.793185982
ADSL	3.78895699	3.795032208	5.283589097
ADSS1	0	0	0
ADSS2	4.144171708	4.150816477	5.283589097
ADTRP	0	0	0
AEBP1	0.118404906	0.118594756	0
AEBP2	7.104294356	7.11568539	10.71813788
AEN	1.184049059	1.185947565	1.509596885
AFAP1	1.302453965	1.304542321	1.660556573
AFAP1-AS1	0	0	0.301919377
AFAP1L1	3.78895699	3.795032208	4.830710031
AFAP1L2	3.552147178	3.557842695	4.528790654
AFDN	7.341104168	7.352874903	8.453742555
AFDN-DT	0	0	0.603838754
AFF1	33.62699329	33.68091085	43.77830966
AFF1-AS1	1.184049059	1.185947565	1.358637196
AFF2	11.60368078	11.85947565	18.41708199
AFF3	4.97300605	4.980979773	6.642226293
AFF4	11.13006116	11.14790711	13.58637196
AFG1L	5.328220767	5.336764042	6.94414567
AFG3L1P	0.355214718	0.355784269	0.452879065
AFG3L2	0.828834342	0.830163295	2.264395327
AFG3L2P1	0.473619624	0.474379026	0.301919377
AFM	0	0	0
AFMID	0.710429436	0.592973782	0.452879065
AFP	0	0	0.150959688
AFTPH	25.8122695	25.6164674	14.94500916
AFTPH-DT	0	0	1.358637196
AGA	0	0	0
AGAP1	4.262576614	4.269411234	5.585508474
AGAP10P	0.236809812	0.355784269	0
AGAP11	0.828834342	0.830163295	0.905758131
AGAP12P	0.118404906	0.237189513	0.301919377
AGAP13P	0.710429436	0.237189513	0
AGAP14P	0.355214718	0.474379026	0
AGAP1-IT1	0	0	0
AGAP2	0.947239248	0.948758052	1.207677508
AGAP2-AS1	0	0	0
AGAP3	0	0	0
AGAP4	0.236809812	0.237189513	0.150959688
AGAP5	0.355214718	0.118594756	0.452879065
AGAP6	0.118404906	0.355784269	0
AGAP7P	1.420858871	1.423137078	0
AGAP9	0	0	0.150959688
AGBL1	0	0	0
AGBL1-AS1	0	0	0.452879065
AGBL2	1.065644153	0.948758052	0.754798442
AGBL3	0	0	0.150959688
AGBL4	0	0	0
AGBL4-AS1	0.236809812	0.237189513	0.301919377
AGBL4-IT1	1.657668683	2.490489886	2.717274393
AGBL5	0	0	0
AGBL5-AS1	0	0	0.150959688
AGER	0	0	0
AGFG1	6.630674733	6.75990112	14.19021072
AGFG2	0.473619624	0.474379026	0.905758131
AGGF1	11.01165625	11.26650187	10.56717819
AGGF1P1	0	0	0
AGGF1P10	0	0	0
AGGF1P2	0	0	0
AGGF1P3	0.118404906	0.118594756	0
AGGF1P4	0	0	0
AGGF1P5	0	0	0
AGGF1P6	0.118404906	0.118594756	0
AGGF1P7	0	0	0
AGGF1P8	0	0	0
AGGF1P9	0	0	0
AGK	0	0	0
AGKP1	0	0	0
AGKP2	0	0	0
AGL	0.947239248	0.948758052	1.207677508
AGMAT	0	0	0
AGMO	0	0	0
AGO1	4.97300605	4.980979773	6.491266605
AGO2	27.46993818	27.51398351	38.34376087
AGO3	0	0	0
AGO4	4.854601144	5.573953555	4.830710031
AGPAT1	0.947239248	0.948758052	5.283589097
AGPAT2	0.355214718	0.355784269	0.452879065
AGPAT3	8.16993851	8.183038198	10.56717819
AGPAT4	3.670552084	3.676437451	6.038387539
AGPAT4-IT1	0	0	0
AGPAT5	0.473619624	0.474379026	0
AGPAT5P1	0	0	0.301919377
AGPS	11.48527588	11.50369138	15.24692854
AGR2	0	0	0.452879065
AGR3	0	0	0
AGRN	0	0	0
AGRP	0	0	0
AGT	0.355214718	0.355784269	0.301919377
AGTPBP1	33.15337366	33.20653182	37.89088181
AGTR1	0.118404906	0.118594756	0.150959688
AGTR2	0	0	0
AGTRAP	0	0	0
AGXT	0.355214718	0.355784269	0.150959688
AGXT2	0	0	0
AHCTF1	8.406748322	8.420227711	10.86909757
AHCTF1P1	0.947239248	1.067352808	1.509596885
AHCY	0.947239248	0.948758052	1.207677508
AHCYL1	9.709202287	9.606175276	12.52965414
AHCYL2	0.710429436	0.711568539	0.905758131
AHCYP1	0	0	0
AHCYP2	0	0	0
AHCYP3	0	0	0
AHCYP4	0	0	0
AHCYP5	0	0	0
AHCYP6	0	0	0.150959688
AHCYP7	0	0	0
AHCYP8	0	0	0
AHDC1	3.19693246	3.202058425	4.528790654
AHI1	3.19693246	3.202058425	4.226871277
AHI1-DT	0.236809812	0.355784269	0.452879065
AHNAK	77.08159377	77.67956551	96.16132156
AHNAK2	3.19693246	2.964868912	4.075911589
AHR	11.60368078	11.50369138	14.79404947
AHRR	2.841717743	3.202058425	1.358637196
AHSA1	1.420858871	1.423137078	1.660556573
AHSA2P	1.657668683	1.541731834	18.41708199
AHSG	0	0	0
AHSP	32.44294423	32.49496328	41.66487402
AICDA	0.710429436	0.711568539	0.905758131
AIDA	27.70674799	36.76437451	33.21113147
AIDAP1	3.433742272	0.237189513	0
AIDAP2	0.59202453	0	0
AIDAP3	0	0	0
AIF1	0	0	38.94759963
AIF1L	21.43128798	21.46565093	24.00259047
AIFM1	5.920245297	6.048332581	7.698944112
AIFM1P1	0	0	0.150959688
AIFM2	0	0	0.150959688
AIFM3	0.236809812	0.237189513	1.056717819
AIG1	14.56380343	14.58715505	11.32197664
AIG1P1	0	0	0
AIM2	0.236809812	0.237189513	0.452879065
AIMP1	4.854601144	4.862385016	4.679750343
AIMP1P1	0.236809812	0.237189513	0
AIMP1P2	0	0	0
AIMP2	0	0	0
AIP	3.433742272	3.439247938	4.528790654
AIPL1	0.118404906	0	0.603838754
AIRE	0	0	0.301919377
AIRN	0	0	0.150959688
AJAP1	0	0	0
AJM1	0.236809812	0.237189513	0.150959688
AJUBA	0	0	0.301919377
AK1	0.118404906	0.118594756	0.150959688
AK2	12.43251512	12.21525992	15.24692854
AK2P1	0.355214718	0.355784269	0
AK2P2	0	0	0
AK3	3.552147178	3.557842695	3.623032524
AK3P2	0	0	0
AK3P3	0	0	0
AK3P4	0	0	0
AK3P5	0	0	0
AK3P6	0	0	0
AK4	0.355214718	0.355784269	0.452879065
AK4P1	0	0	0
AK4P2	0	0	0
AK4P3	0	0	0
AK4P4	0	0	0
AK4P5	0	0	0
AK4P6	0	0	0
AK5	0	0	0
AK6	0.947239248	1.185947565	7.095105359
AK7	0	0	0
AK8	0	0	0
AK9	6.157055109	6.166927338	8.151823178
AKAIN1	0	0	0
AKAP1	0	0	0
AKAP10	9.117177757	9.13179625	13.73733165
AKAP11	3.433742272	3.439247938	4.528790654
AKAP12	8.998772852	9.013201494	12.07677508
AKAP13	9.472392475	9.961959546	14.64308978
AKAP14	0.118404906	0.237189513	0.150959688
AKAP17A	0.710429436	0.711568539	0
AKAP17A_1	0.59202453	0.592973782	0
AKAP17BP	0.118404906	0.118594756	0
AKAP3	0.236809812	0.118594756	0.603838754
AKAP4	0.118404906	0.118594756	0.150959688
AKAP5	1.657668683	1.660326591	2.113435639
AKAP6	0	0	0
AKAP7	11.36687097	11.38509662	14.94500916
AKAP8	0.947239248	0.948758052	1.358637196
AKAP8L	0.473619624	0.474379026	0.754798442
AKAP8P1	0	0	0
AKAP9	5.565030579	6.522711607	7.698944112
AKIP1	0	0	0
AKIRIN1	11.24846606	11.26650187	14.94500916
AKIRIN1P1	0	0	0
AKIRIN1P2	0.236809812	0.237189513	0
AKIRIN2	18.11595061	18.2635925	26.71986486
